   oṃ	om
   tamevamuktavantaṃ tathāstu somyeti hovāca pitā śṛṇvatra dṛṣṭāntaṃ	tam evam uktavantam taTA astu somya iti ha uvAca pitA SRNu atra dRzwAntam
   yathaitadupapadyate yatpṛcchasi //4//	yaTA etat upapadyate yat pRcCasi //4//
   iti cchāndogyopaniṣadi ṣaṣṭhādhyāyasya pañcamaḥ khaṇḍaḥ	iti cCAnda ugya upanizadi zazWa aDyAyasya paQcamaH KaNxaH
   START ChUp 6,6.1	START ShUp 6,6.1
   dadhnaḥ somya mathyamānasya yo 'ṇimā sa ūrdhvaḥ samudīṣati |	daDnaH somya maTyamAnasya yaH aNimA saH UrDvaH samudIzati |
   tat sarpir bhavati || ChUp_6,6.1 ||	tat sarpiH Bavati || ShUp_6,6.1 ||
   ChUpBh_6,6.1 dadhnaḥ somya mathyamānasya yo 'ṇimāṇubhāvaḥ sa ūrdhvaḥ	ChUpBu _6,6.1 daDnaH somya maTyamAnasya yaH aNimANu BAvaH saH UrDvaH
   samudīṣati sambhūyordhvaṃ navanūtabhāvena gacchati tatsarpirbhavati //1 //	samudIzati samBUya UrDvam nava nUta BAvena gacCati tat sarpiH Bavati //1 //
   START ChUp 6,6.2	START ShUp 6,6.2
   evam eva khalu somyānnasyāśyamānasya yo 'ṇimā sa ūrdhvaḥ samudīṣati |	evam eva Kalu somya annasya aSyamAnasya yaH aNimA saH UrDvaH samudIzati |
   tan mano bhavati || ChUp_6,6.2 ||	tat manaH Bavati || ShUp_6,6.2 ||
   ChUpBh_6,6.2 yathāyaṃ dṛṣṭānta evameva khalu	ShUpBh_6,6.2 yaTA ayam dRzwAnte evam eva Kalu
   somyānnasyaudanāderaśyamānasya bhujyamānasyodaryemāgninā vāyusahiteta	somya annasya odana AdeH aSyamAnasya BujyamAnasya udari ema agninA vAyu sahiteta
   khajeneva mathyamānasya yo 'ṇimā sa ūrdhvaḥ samudīṣati tanmano bhavati	Kajena iva maTyamAnasya yaH aNimA saH UrDvaH samudIzati tad manaH Bavati
   mano 'vayavaiḥ saha sambhūya mana upacinotītyetat //2 //	manaH avayavEH saha samBUya manaH upacinoti iti etat //2 //
   START ChUp 6,6.3	START ShUp 6,6.3
   apāṃ somya pīyamānānāṃ yo 'ṇimā sa ūrdhvaḥ samudīṣati |	apAm somya pIyamAnAnAm yaH aNimA saH UrDvaH samudIzati |
   sā prāno bhavati || ChUp_6,6.3 ||	sA prAnaH Bavati || ShUp_6,6.3 ||
   ChUpBh_6,6.3 tathāpāṃ somya pīyamānānāṃ yo 'ṇimā sa ūrdhvaḥ samudīṣati sa	ChUpBh_6,6.3 taTA apAm somya pIyamAnAnAm yaH aNimA saH UrDvaH samudIzati sa
   prāṇo bhavatīti //3 //	prANaH Bavati iti //3 //
   START ChUp 6,6.4	START ShUp 6,6.4
   tejasaḥ somyāśyamānasya yo 'ṇimā sa ūrdhvaḥ samudīṣati |	tejasaH somya aSyamAnasya yaH aNimA saH UrDvaH samudIzati |
   sā vāg bhavati || ChUp_6,6.4 ||	sA vAc Bavati || ShUp_6,6.4 ||
   ChUpBh_6,6.4 evameva khalu somya tejaso 'śyamānasya yo 'ṇimā sa ūrdhvaḥ	ShUpBu _6,6.4 evam eva Kalu somya tejasaH aSyamAnasya yaH aNimA saH UrDvaH
   samudīṣati sā vāgbhavati //4 //	samudIzati sA vAc Bavati //4 //
   START ChUp 6,6.5	START ShUp 6,6.5
   annamayaṃ hi somya manaḥ |	anna mayam hi somya manaH |
   āpomayaḥ prāṇaḥ |	ApaH mayaH prANaH |
   tejomayī vāg iti |	tejaH mayI vAc iti |
   bhūya eva mā bhagavān vijñāpayatv iti |	BUyas eva mA BagavAn vijQApayatu iti |
   tathā somyeti hovāca || ChUp_6,6.5 ||	taTA somya iti ha uvAca || ShUp_6,6.5 ||
   ChUpBh_6,6.5 annamayaṃ hi somya mana āpomayaḥ prāṇastejomayī vāgiti	ShUpB= _6,6.5 anna mayam hi somya manaH ApaH mayaH prANaH tejaH mayI vAc iti
   yuktameva mayoktamityamiprāyaḥ /	yuktam eva mayA uktam iti ami prAyaH /
   ato 'ptejasorastvetatsarvamevam /	atas ap tejasA uraH tu etat sarvam evam /
   manastvannamayamityatra naikāntena mama niścayo jāto 'to bhūya eva mā	manaH tu anna mayam iti atra na ekAntena mama niScayaH jAtaH atas BUyas eva mA
   bhagavānmanaso 'nnamayatvaṃ dṛṣṭāntena vijñāpayatviti /	BagavAn manasaH anna maya tvam dRzwAntena vijQApayatu iti /
   tathā somyeti hovāca pitā //5//	taTA somya iti ha uvAca pitA //5//
   iti cchāndogyopaniṣadi ṣaṣṭhādhyāyasya ṣaṣṭhaḥ khaṇḍaḥ	iti cCAnda ugya upanizadi zazWa aDyAyasya zazWaH KaNxaH
   START ChUp 6,7.1	START ShUp 6,7.1
   ṣoḍaśakalaḥ somya puruṣaḥ |	zoxaSa kalaH somya puruzaH |
   pañcadaśāhāni māśīḥ |	paQcadaSa ahAni mA ASIH |
   kāmam apaḥ piba |	kAmam apaH piba |
   āpomayaḥ prāṇo na pibato vicchetsyata iti || ChUp_6,7.1 ||	ApaH mayaH prANaH na pibataH vicCetsyate iti || ShUp_6,7.1 ||
   ChUpBh_6,7.1 annasya bhuktasya yo 'ṇiṣṭho dhātuḥ sa manasi śaktimadhāt	ChUpBu _6,7.1 annasya Buktasya yaH aNizWaH DAtuH sa manasi Saktim aDAt 
   sānnopacitā manasaḥ śaktiḥ ṣoḍaśadhā pravibhajya puruṣasya kalātvena	sAnna upacitA manasaH SaktiH zoxaSaDA praviBajya puruzasya kalA tvena
   nirdidikṣitā /	nirdidikzitA /
   tayā manasyannopacitayā śaktyā ṣoḍaśadhā pravibhaktayā	tayA manasi anna upacitayA SaktyA zoxaSaDA praviBaktayA
   saṃyuktastadvānkāryakaraṇasaṅghātalakṣaṇo jīvaviśiṣṭaḥ piṇḍaḥ puruṣaḥ	saMyuktaH tadvAn kArya karaNa saFGAta lakzaNaH jIva viSizwaH piNxaH puruzaH
   ṣoḍaśakala ucyate yasyāṃ satyāṃ draṣṭā śrotā mantā boddhā kartā vijñātā	zoxaSa kalaH ucyate yasyAm satyAm drazwA SrotA mantA bodDA kartA vijQAtA
   sarvakriyāsamarthaḥ puruṣo bhavati hīyamānāyāṃ ca yasyāṃ sāmarthyahāniḥ /	sarva kriyA samarTaH puruzaH Bavati hIyamAnAyAm ca yasyAm sAmarTya hAniH /
   vakṣyati"cāthānnasyā'yī draṣṭe"tyādi /	vakzyati"cATa annasyA ayI drazwe"tyAdi /
   sarvasya kāryakaraṇasya sāmarthyaṃ manaḥkṛtameva /	sarvasya kArya karaNasya sAmarTyam manaH kRtam eva /
   mānasena hi balena sampannā balino dṛśyante loke, dhyānāhārāśca	mAnasena hi balena sampannAH balinaH dRSyante loke, DyAna AhArAH ca
   kecidannasya sarvātmakatvāt /	kecid annasya sarva Atmaka tvAt /
   ato 'nnakṛtaṃ mānasaṃ vīryaṃ ṣoḍaśa kalā yasya puruṣasya so 'yaṃ	atas anna kRtam mAnasam vIryam zoxaSa kalA yasya puruzasya saH ayam
   ṣoḍaśakalaḥ puruṣaḥ etaccetpratyakṣīkartumicchasi	zoxaSa kalaH puruzaH etat ced pratyakzIkartum icCasi
   pañcadaśasaṃkhyākānyahāni māśīraśanaṃ mā kārṣīḥ /	paQcadaSa saMKyAkAni ahAni mA ASIraSanam mA kArzIH /
   kāmamicchāto 'paḥ piba yasmānnapibato 'paste prāṇo vicchetsyate	kAmam icCAtaH apaH piba yasmAt na pibataH apaH te prANaH vicCetsyate
   vicchedamāpatsyate yasmādāpomayo 'bvikāraḥ prāṇa ityavocāma /	vicCedam Apatsyate yasmAt ApaH mayaH abvikAraH prANaH iti avocAma /
   na hi kāryaṃ svakāraṇopaṣṭambhamantareṇāvibhraṃśamānaṃ sthātumutsahate //1	na hi kAryam sva kAraNa upazwamBam antareNa aviBraMSa mAnam sTAtum utsahate //1
   START ChUp 6,7.2	START ShUp 6,7.2
   sa ha pañcadaśāhāni nāśa |	sa ha paQcadaSa ahAni nASa |
   atha hainam upasasāda kiṃ bravīmi bho iti |	aTa ha enam upasasAda kim bravImi Bo iti |
   ṛcaḥ somya yajūṃṣi sāmānīti |	RcaH somya yajUMzi sAmAni iti |
   sa hovāca na vai mā pratibhānti bho iti || ChUp_6,7.2 ||	sa ha uvAca na vE mA pratiBAnti Bo iti || ShUp_6,7.2 ||
   ChUpBh_6,7.2 sa haivaṃ śrutvā manaso 'nnamayatvaṃ	ChUpBh_6,7.2 sa ha evam SrutvA manasaH anna maya tvam
   pratyakṣīkartuṃmicchanpañcadaśāhāni nā'śāśanaṃ na kṛtavān /	pratyakzIkartuMmi= Can paQcadaSa ahAni nA aSASanam na kRtavAn /
   atha ṣoḍaśe 'hani hainaṃ pitaramupasasādopagatavānupagamya covāca kiṃ	aTa zoxaSe ahani ha enam pitaram upasasAda upagatavAn upagamya ca uvAca kim
   bravīmi bho iti /	bravImi Bo iti /
   itara āha ṛcaḥ somya yajūṃṣi sāmānyadhīṣveti /	itaraH Aha RcaH somya yajUMzi sAmAnya DIzva iti /
   evamuktaḥ pitrā'ha na vai mā māmṛgādīni mama manasi na dṛśyanta ityartho	evam uktaH pitrA aha na vE mA mA mRga AdIni mama manasi na dRSyante iti arTaH 
   he bho bhagavanniti //2//	he Bo Bagavan= iti //2//
   START ChUp 6,7.3	START ShUp 6,7.3
   taṃ hovāca yathā somya mahato 'bhyāhitasyaiko 'ṅgāraḥ khadyotamātraḥ	tam ha uvAca yaTA somya mahataH aByAhitasya ekaH aFgAraH Kadyota mAtraH
   pariśiṣṭaḥ syāt |	pariSizwaH syAt |
   tena tato 'pi na bahu dahet |	tena tatas api na bahu dahet |
   evaṃ somya te ṣoḍaśānāṃ kalānām ekā kalā atiśiṣṭā syāt |	evam somya te zoxaSAnAm kalAnAm ekA kalA atiSizwA syAt |
   tayaitarhi vedān nānubhavasi |	tayA etarhi vedAn na anuBavasi |
   aśāna |	aSAnaH |
   atha me vijñāsyasīti || ChUp_6,7.3 ||	aTa me vijQAsyasi iti || ShUp_6,7.3 ||
   ChUpBh_6,7.3 evamuktavantaṃ pitā'ha śṛṇu tatra kāraṇaṃ yena te tānyṛgādīni	ShUpBh_6,7.3 evam uktavantam pitA aha SRNu tatra kAraNam yena te tAn yRga AdIni
   na pratibhāntīti (taṃ hovāca) yathā loke he somya mahato	na pratiBAnti iti (tam ha uvAca) yaTA loke he somya mahataH 
   mahatparimāṇasyābhyāhitasyopacitasyendhanairagnereko 'ṅgāraḥ	mahat parimANasya aByAhitasya upacitasya inDanEH agneH ekaH aFgAraH
   khadyotaparimāṇaḥ śāntasya pariśiṣṭo 'vaśiṣṭaḥ syādbhavettenoṅgāreṇa tato	Kadyota parimANaH SAntasya pariSizwaH avaSizwaH syAt Bavet tena uFgAreNa tatas 
   'pi tatparimāṇādīṣadapi na bahu dahedevameva khalu somya te	api tad parimANAt Izat api na bahu dahet evam eva Kalu somya te
   tavānnopacitānāṃ ṣoḍaśānāṃ kalānāmekā kalāvayavo 'tiśiṣṭāvaśiṣṭā na bahu	tava anna upacitAnAm zoxaSAnAm kalAnAm ekA kalA avayavaH ati Sizwa avaSizwAH na bahu
   dahedevameva khalu somya te tavānnopacitānāṃ ṣoḍaśānāṃ kalānāmekā	dahet evam eva Kalu somya te tava anna upacitAnAm zoxaSAnAm kalAnAm ekA
   kalāvayavo 'tiśiṣṭā syāttayā tvaṃ khadyotamātrāṅgāratulyayaitarhīdānīṃ	kalA avayavaH atiSizwA syAt tayA tvam Kadyota mAtra aFgAra tulyayA etarhi idAnIm
   vedānnānubhavasi na pratipadyase, śrutvā ca me mama vācamathāśeṣaṃ	vedAn na anuBavasi na pratipadyase, SrutvA ca me mama vAcam aTa aSezam
   vijñāsyasyaśāna bhuṅkṣva tāvat //3 //	vijQAsyasyaSAna BuFkzva tAvat //3 //
   START ChUp 6,7.4	START ShUp 6,7.4
   sa hāśa |	sa ha ASa |
   atha hainam upasasāda |	aTa ha enam upasasAda |
   taṃ ha yat kiṃ ca papraccha sarvaṃ ha pratipede || ChUp_6,7.4 ||	tam ha yat kim ca papracCa sarvam ha pratipede || ShUp_6,7.4 ||
   ChUpBh_6,7.4 sa ha tathaivā'śa bhuktavānathānantaraṃ hainaṃ pitaraṃ	ChUpBh_6,7.4 sa ha taTA evA aSa BuktavAn aTa anantaram ha enam pitaram
   śuśrūṣurupasasāda taṃ hopagataṃ putraṃ yatkiñcargādiṣu papraccha	SuSrUzuH upasasAda tam ha upagatam putram yat kiQcarga Adizu papracCa
   grantharūpamarthajātaṃ vā pitā sa śvetaketuḥ sarvaṃ ha tatpratipede	granTa rUpam arTa jAtam vA pitA sa SvetaketuH sarvam ha tat pratipede
   ṛgādyarthato granthataśca //4 //	Rc Adi arTataH granTataH ca //4 //
   START ChUp 6,7.5	START ShUp 6,7.5
   taṃ hovāca |	tam ha uvAca |
   yathā somya mahato 'bhyāhitasyaikam aṅgāraṃ khadyotamātraṃ pariśiṣṭaṃ taṃ	yaTA somya mahataH aByAhitasya ekam aFgAram Kadyota mAtram pariSizwam tam
   tṛnair upasamādhāya prājvalayet tena tato 'pi bahu dahet || ChUp_6,7.5 ||	tRnEH upasamADAya prAjvalayet tena tatas api bahu dahet || ShUp_6,7.5 ||
   ChUpBh_6,7.5 taṃ hovāca punaḥ pitā yathā somya mahato 'bhyāhitāsyetyādi	ShUpBh_6,7.5 tam ha uvAca punar pitA yaTA somya mahataH aByAhita asya ityAdi
   samānamekamaṅgāraṃ śāntasyāgneḥ khadyotamātraṃ pariśiṣṭaṃ taṃ	samAnam ekam aFgAram SAntasya agneH Kadyota mAtram pariSizwam tam
   tṛṇaiścūrṇaiścopasamādhāya prājvalayedvardhayet /	tRNEH cUrNEH ca upasamADAya prAjvalayet varDayet /
   teneddhenāṅgāreṇa tato 'pi pūrvaparimāṇādbahu dahet //5 //	tena idDena aFgAreNa tatas api pUrva parimANAt bahu dahet //5 //
   START ChUp 6,7.6	START ShUp 6,7.6
   evaṃ somya te ṣoḍaśānāṃ kalānām ekā kalātiśiṣṭābhūt |	evam somya te zoxaSAnAm kalAnAm ekA kalA atiSizwA aBUt |
   sānnenopasamāhitā prājvālī |	sA annena upasamAhitA prAjvAlI |
   tayaitarhi vedān anubhavasi |	tayA etarhi vedAn anuBavasi |
   annamayaṃ hi somya manaḥ |	anna mayam hi somya manaH |
   āpomayaḥ prāṇaḥ |	ApaH mayaH prANaH |
   tejomayī vāg iti |	tejaH mayI vAc iti |
   tad dhāsya vijajñāv iti vijajñāv iti || ChUp_6,7.6 ||	tat DAsya vijajQO iti vijajQO iti || ShUp_6,7.6 ||
   ChUpBh_6,7.6 evaṃ somya te ṣoḍaśānāmannakalānāṃ sāmarthyarūpāṇāmekā	ShUpBh_6,7.6 evam somya te zoxaSAnAm anna kalAnAm sAmarTya rUpANAm ekA
   kalātiśiṣṭābhūdatiśiṣṭā'sītpañcadaśāhānyabhuktavata ekaikenāhnaikaikā kalā	kalA atiSizwA aBUt ati SizwA asIt paQcadaSa aha ani aBuktavataH ekEkena ahnA ekEkA kalA
   candramasa ivāparapakṣe kṣīṇā sātiśiṣṭā kalā tavānnena bhuktenopasamāhitā	candramasaH iva apara pakze kzINA sA atiSizwA kalA tava annena Buktena upasamAhitA
   vardhitopacitā prājvāli /	varDita upacitA prAjvAli /
   dairdhyaṃ chāndasaṃ prajvalitā vardhitetyarthaḥ /	dErDyam CAndasam prajvalitA varDitA iti arTaH /
   prājvālīditi kalā tavānnena bhuktenopasamāhitā vardhitopacitā prājvāli /	prAjvAlIt iti kalA tava annena Buktena upasamAhitA varDita upacitA prAjvAli /
   dairdhyaṃ chāndasaṃ prajvalitā vardhitetyarthaḥ /	dErDyam CAndasam prajvalitA varDitA iti arTaH /
   prājvālīditi pāṭhāntaraṃ tadā tenopasamāhitā svayaṃ prajvalitavatīryarthaḥ	prAjvAlIt iti pAWA antaram tadA tena upasamAhitA svayam prajvalita vatIrI arTaH
   tayā vardhitayaitarhīdānīṃ vedānanubhavasyupalabhase /	tayA varDitayA etarhi idAnIm vedAn anuBavasi upalaBase /
   evaṃ vyāvṛttyanuvṛttibhyāmannāmayatvaṃ manasaḥ	evam vyAvRtti anuvRttiByAm anna Amaya tvam manasaH
   siddhamityupasaṃharatyannamayaṃ hi somya mana ityādi /	sidDam iti upasaMharati anna mayam hi somya manaH ityAdi /
   yathaitanmanaso 'nnamayatvaṃ tava siddhaṃ tathā'pomayaḥ prāṇastejomayī	yaTA etat manasaH anna maya tvam tava sidDam taTA apaH mayaH prANaH tejaH mayI
   vāgityetadapi siddhamevetyabhiprāyaḥ /	vAc iti etat api sidDam eva iti aBiprAyaH /
   tadetaddhāsya pituruktaṃ mana ādīnāmannādimayatvaṃ vijajñau	tat etat ha asya pituH uktam manaH AdInAm anna Adi maya tvam vijajQO
   vijñātavāñśvetaketuḥ /	vijQAtavAn SvetaketuH /
   dvirabhyāsastrivṛtkaraṇaprakaraṇasamāptyarthaḥ //6//	dvis aByAsaH trivRt karaNa prakaraNa samApti arTaH //6//
   iti cchāndogyopaniṣadi ṣaṣṭhādhyāyasya saptamaḥ khaṇḍaḥ	iti cCAnda ugya upanizadi zazWa aDyAyasya saptamaH KaNxaH
   START ChUp 6,8.1	START ShUp 6,8.1
   uddālako hāruṇiḥ śvetaketuṃ putram uvāca svapnāntaṃ me somya vijānīhīti |	uddAlakaH ha aruNiH Svetaketum putram uvAca svapna antam me somya vijAnIhi iti |
   yatraitat puruṣaḥ svapiti nāma satā somya tadā saṃpanno bhavati |	yatra etat puruzaH svapiti nAma satA somya tadA saMpannaH Bavati |
   svam apīto bhavati |	svam api itas Bavati |
   tasmād enaṃ svapitīty ācakṣate |	tasmAt enam svapiti iti Acakzate |
   svaṃ hy apīto bhavati || ChUp_6,8.1 ||	svam hi api itas Bavati || ShUp_6,8.1 ||
   ChUpBh_6,8.1 yasminmanasi jīvenā'tmanānupraviṣṭā parā devatā'darśa iva	ShUpBh_6,8.1 yasmin manasi jIvenA atmanA anupravizwA parA devatA adarSaH iva
   puruṣaḥ pratibimbena jalādiviṣviva ca sūryādayaḥ pratibimbaiḥ /	puruzaH pratibimbena jala Adi vizu iva ca sUrya AdayaH pratibimbEH /
   tanmano 'nnamayaṃ tejo 'ṃmayābhyāṃ vākprāṇābhyāṃ saṃgatamadhigatam /	tad manaH anna mayam tejaH aMmayAByAm vAc prANAByAm saMgatam aDigatam /
   yanmayo yatsthaśca jīvo mananadarśanaśravaṇādivyāvahārāya kalpate	yad mayaH yat sTaH ca jIvaH manana darSana SravaNa Adi vyAvahArAya kalpate
   taduparame ca svaṃ devatārūpameva pratipadyate /	tad uparame ca svam devatA rUpam eva pratipadyate /
   taduktaṃ śrutyantare"dhyāyatīva lelāyatīva sadhīḥ svapno bhūtvemaṃ	tat uktam Sruti antare"DyAyatI iva lelAyati iva saDIH svapnaH BUtvA imam
   lokamatikrāmati""sa vā āyamātmā brahma vijñānamayo	lokam atikrAmati"" sa vA Ayam AtmA brahma vijQAnam ayaH 
   manomaya"ityādi,"svapnena śārīram" ityādi,"prāṇanneva prāṇo nāma	manaH maya "ityAdi,"svapnena SArIram" ityAdi," prANan= eva prANaH nAma
   bhavatī"tyādi ca /	BavatI"tyAdi ca /
   tasyāsya manaḥsthasya mana ākhyāṃ gatasya	tasya asya manaH sTasya manaH AKyAm gatasya
   manaupaśamadvāreṇendriyaviṣayebhyo nivṛttasya yasyāṃ parasyāṃ devatāyāṃ	mana OpaSama dvAreNa indriya vizayeByaH nivRttasya yasyAm parasyAm devatAyAm
   svātmabhātāyāṃ yadavasthānaṃ tatputrāyā'cikhyāsuruddālako ha kilā'ruṇiḥ	sva Atma BAtAyAm yat avasTAnam tad putrAya AaciKyA asuH uddAlakaH ha kilA aruNiH
   śvetaketuṃ putramuvācoktavān /	Svetaketum putram uvAca uktavAn /
   svapnāntaṃ svapnamadhyaṃ svapna iti darśanavṛtteḥ svapnasyā'khyā tasya	svapna antam svapna maDyam svapnaH iti darSana vRtteH svapnasyA aKyA tasya
   madhyaṃ svapnāntaṃ suṣuptamityetat /	maDyam svapna antam suzuptam iti etat /
   athavā svapnāntaṃ svapnasatattvamityarthaḥ tatrāpyarthātsuṣuptameva	aTavA svapna antam svapna sa tattvam iti arTaH tatra api arTAt suzuptam eva
   bhavati /	Bavati /
   svamapīto bhavatīti vacanāt /	svam apItaH Bavati iti vacanAt /
   na hyanyatra suṣuptātsvamapītiṃ jīvasyecchanti brahmavidaḥ /	na hi anyatra suzuptAt svam api itim jIvasya icCanti brahma vidaH /
   tatra hyādarśāpanayane puruṣapratibimbi ādarśagato yathā svameva	tatra hi AdarSa apanayane puruza pratibimbi AdarSa gataH yaTA svam eva
   puruṣamapīto bhavatyevaṃ mana ādyuparame caitanyapratibimbarūpeṇa	puruzam api itaH Bavati evam manaH Adi uparame cEtanya pratibimba rUpeNa
   jīvenā'tmanā manasi praviṣṭā nāmarūpavyākaraṇāya parā devatā sā	jIvenA atmanA manasi pravizwA nAma rUpa vyAkaraNAya parA devatA sA
   svamevā'tmānaṃ pratipadyate jīvarūpatāṃ mana ākhyāṃ hitvā /	svam evA atmAnam pratipadyate jIva rUpa tAm manaH AKyAm hitvA /
   ataḥ suṣupta eva svapnāntaśabdavācya ityavagamyate /	atas suzuptaH eva svapna anta Sabda vAcyaH iti avagamyate /
   yatra tu suptaḥ svapnānpaśyati tatsvāpnaṃ darśanaṃ sukhaduḥkhasaṃyuktamiti	yatra tu suptaH svapnAn paSyati tad svApnam darSanam suKa duHKa saMyuktam iti
   puṇyāpuṇyayorhi sukhaduḥkhārambhakatvaṃ prasiddham /	puNya apuNyayoH hi suKa duHKa AramBaka tvam prasidDam /
   puṇyāpuṇyayoścāvidyākāmopaṣṭambhenaiva	puNya apuNyayoH ca avidyA kAma upazwamBena eva
   sukhaduḥkhataddarśanakāryārambhakatvamupapadyate	suKa duHKa tad darSana kArya AramBaka tvam upapadyate
   nānyathetyavidyākāmakarmabhiḥ saṃsārahetubhiḥ saṃyukta eva svapna iti na	na anyaTA iti avidyA kAma karmaBiH saMsAra hetuBiH saMyuktaH eva svapnaH iti na
   svamapītā bhavati /	svam apItA Bavati /
   "ananvāgataṃ puṇyenānanvāgataṃ pāpena tīrṇo hi tadā sarvāñchokānhṛdayasya	"ananu Agatam puNyena ananvAgatam pApena tIrNaH hi tadA sarvAn SokAn hRdayasya
   bhavati" "tadvā asyaitadaticchandā" "eṣa parama ānanda"ityādiśrutibhyaḥ /	Bavati" "tat vA asya etat aticCandA" "eza paramaH Ananda "iti Adi SrutiByaH /
   suṣupta eva svaṃ devatārūpaṃ jīvatvavinirmuktaṃ darśayiṣyāmītyāha /	suzuptaH eva svam devatA rUpam jIva tva vinirmuktam darSayizyAmi iti Aha /
   svapnāntaṃ me mama nigadato he somya vijānīhi vispaṣṭamavadhārayetyarthaḥ	svapna antam me mama nigadataH he somya vijAnIhi vispazwam avaDAraya iti arTaH
   kadā svapnānto bhavatītyucyate /	kadA svapna antaH Bavati iti ucyate /
   yatra yasminkāla etannāma bhavati puruṣasya svapsyataḥ /	yatra yasmin kAle etat nAma Bavati puruzasya svapsyataH /
   prasiddhaṃ hi loke svapitīti /	prasidDam hi loke svapiti iti /
   gauṇaṃ cedaṃ nāmetyāha /	gONam ca idam nAma iti Aha /
   yadā svapitītyucyate puruṣastadā tasminkāle satā sacchabdavācyayā	yadA svapiti iti ucyate puruzaH tadA tasmin kAle satA sat Sabda vAcyayA
   prakṛtayā devatayā saṃpanno bhavati saṃgata ekībhūto bhavati /	prakRtayA devatayA saMpannaH Bavati saMgataH ekIBUtaH Bavati /
   manasi praviṣṭaṃ mana ādisaṃsargakṛtaṃ jīvarūpaṃ parityajya svaṃ sadrūpaṃ	manasi pravizwam manaH Adi saMsarga kRtam jIva rUpam parityajya svam sat rUpam
   yatparamārthasatyamapīto 'pigato bhavati /	yat parama arTa satyam api itaH api gataH Bavati /
   atastasmātsvapitītyenamācakṣate lokikāḥ /	atas tasmAt svapiti iti enam Acakzate lokikAH /
   svamātmānaṃ hi yasmādapīto bhavati /	svam AtmAnam hi yasmAt api itaH Bavati /
   tataścā'yastānāṃ karaṇānāmanekavyāpāranimittaglānānāṃ svavyāpārebhya	tatas cA ayastAnAm karaNAnAm aneka vyApAra nimitta glAnAnAm sva vyApAreBya
   uparamo bhavati /	uparamaH Bavati /
   śruteśca"śrāmyatyeva vākśrāmyati cakṣur" ityevamādi /	SruteH ca" SrAmyati eva vAc SrAmyati cakzur" iti evamAdi /
   tathā ca"gṛhītā vāggṛhītaṃ śrotraṃ gṛhītaṃ mana"ityevamādīni karaṇāni	taTA ca"gRhItA vAc gRhItam Srotram gRhItam mana" iti evamAdIni karaNAni
   prāṇagrastāni /	prANa grastAni /
   prāṇa eko 'śrānto dehe kulāye yo jāgarti tadā jīvaḥ śramāpanuttaye svaṃ	prANaH ekaH aSrAntaH dehe kulAye yaH jAgarti tadA jIvaH Srama apanuttaye svam
   devatārūpamātmānaṃ pratipadyate /	devatA rUpam AtmAnam pratipadyate /
   nānyatra svarūpāvasthānācchramāpanodaḥ syāditi yuktā prasiddhirlaukikānāṃ	na anyatra svarUpa avasTAnAt Srama apanodaH syAt iti yuktA prasidDiH lOkikAnAm
   svaṃ hyapīto bhavatīti /	svam hi api itaH Bavati iti /
   dṛśyate hi loke jvarādirogagrastānāṃ tadvinirnoke svātmasthānāṃ viśramaṇaṃ	dRSyate hi loke jvara Adi roga grastAnAm tad vinirnoke sva Atma sTAnAm viSramaNam
   tadvadihāpi syāditi yuktam /	tadvat iha api syAt iti yuktam /
   "tadyathā śyeno vā suparṇo vā viparipatya śrānta"ityādiśruteṣca //1 //	"tat yaTA SyenaH vA suparNaH vA viparipatya SrAnta"iti Adi SruteH ca //1 //
