   oṃ	om
   tasmādapyantarādantarataraṃ yadayamātmā yadetadātmatattvam /	tasmAt-api-antarAt-antarataram yat-ayam-AtmA yat-etat-Atma-tattvam /
   yo hi loke niratiśayapriyaḥ sa sarvaprayatnena labdhavyo bhavati /	yaH hi loke niratiSaya-priyaH sa sarva-prayatnena labDavyaH Bavati /
   tathāyamātmā sarvalaukikapriyebhyaḥ priyatamaḥ /	taTA-ayam-AtmA sarva-lOkika-priyeByaH priyatamaH /
   tasmāttallābhe mahānyatna āsthena ityarthaḥ,	tasmAt-tad-lABe mahAn-yatnaH AsTena iti-arTaH,
   karttavyatāprāptamapyanyapriyalābhe yatnamujjhitvā /	karttavyatA-prAptam-api-anya-priya-lABe yatnam-ujJitvA /
   kasmātpunaḥ ātmānātmapriyayoranyatarapriyahānena itarapriyopādānaprāptau	kasmAt-punar AtmAnAtma-priyayoH-anyatara-priya-hAnena itara-priya-upAdAna-prAptO
   ātmapriyopādānenaivetarahānaṃ kriyate na viparyayaḥ? ityucyate - sa yaḥ	Atma-priya-upAdAnena-eva-itara-hAnam kriyate na viparyayaH? iti-ucyate  sa yaH
   kaścidanyamanātmamamamamaviśeṣaṃ putrādikaṃ priyataramātmānaḥ sākāśād	kaScid-anyam-anAtma-mama-mama-viSezam putra-Adikam priyataram-AtmAnaH sa-AkASAt-
   brūvāṇaṃ brūyādātmapriyavādī /	brUvANam brUyAt-Atma-priya-vAdI /
   kim? priyaṃ tavābhimataṃ putrādilakṣaṇaṃ rotsyatyāvaraṇaṃ prāṇasaṃrodhaṃ	kim? priyam tava-aBimatam putra-Adi-lakzaNam rotsyati-AvaraNam prANa-saMroDam
   prāpsyati /	prApsyati /
   vinaṅkṣyatīti /	vinaFkzyati-iti /
   sa kasmādevaṃ bravīti? yasmādīśvaraḥ samarthaḥ paryāpto 'sāvevaṃ vaktuṃ ha	sa kasmAt-evam bravIti? yasmAt-ISvaraH samarTaH paryAptaH asO=-evam vaktum ha
   yasmāttasmāttathaiva syādyattenoktaṃ prāṇasaṃrodhaṃ prāpsyati /	yasmAt-tasmAt-taTA-eva syAt-yat-tena-uktam prANa-saMroDam prApsyati /
   yathābhūtavādī hi saḥ, tasmātsa īśvaro vaktum /	yaTABUta-vAdI hi saH, tasmAt-saH ISvaraH vaktum /
   īśvaraśabdaḥ kṣipravācīti kecit /	ISvara-SabdaH kzipra-vAcI-iti kecid /
   bhavedyadi prasiddhiḥ syāt /	Bavet-yadi prasidDiH syAt /
   tasmādujjhitvānyatpriyamātmānameva priyamupāsīta /	tasmAt-ujJitvA-anyat-priyam-AtmAnam-eva priyam-upAsIta /
   sa ya ātmānameva priyamupāste, ātmaiva priyo nānyo 'stīti pratipadyate	sa yaH AtmAnam-eva priyam-upAste, AtmA-eva priyaH na-anyaH asti-iti pratipadyate
   'nyallaukikaṃ priyamapyapriyameveti niścitya upāste cintayati, na	anyat-lOkikam priyam-api-apriyam-eva-iti niScitya upAste cintayati, na
   hāsyaivaṃvidaḥ priyaṃ pramāyukaṃ pramaraṇaśīlaṃ bhavati /	hAsya-evaMvidaH priyam pramAyukam pramaraNa-SIlam Bavati /
   nityānuvādamātrametat, ātmavido 'nyasya priyasyāpriyasya cābhāvāt /	nitya-anuvAda-mAtram-etat, Atma-vidaH anyasya priyasya-apriyasya ca-aBAvAt /
   ātmapriyagrahaṇastutyarthaṃ vā priyaguṇaphalavidhānārthaṃ mandātmadarśinaḥ	Atma-priya-grahaNa-stuti-arTam vA priya-guNa-Pala-viDAna-arTam manda-Atma-darSinaH
   tācchīlyapratyayopādānāt //8//	tAt-SIlya-pratyaya-upAdAnAt //8//
   sūtritā brahmavidyā ātmetyevopāsīta iti yadarthopaniṣatkṛtasnāpi /	sUtritAH brahma-vidyA AtmA-iti-eva-upAsItaH iti yad-arTa-upanizad-kRtasnA-api /
   tasyaitasya sūtrasya vyācikhyāsuḥ prayojanābhidhitsayopojjighāṃsati /	tasya-etasya sUtrasya vyAciKyAsuH prayojana-aBiDitsayA-upojjiGAMsati /
   START BrhUp 1,4.9	START BrhUp 1,4.9
   tad āhur yad brahmavidyayā sarvaṃ bhaviṣyanto manuṣyā manyante |	tat AhuH yat brahma-vidyayA sarvam BavizyantaH manuzyAH manyante |
   kim u tad brahmāved yasmāt tat sarvam abhavad iti || BrhUp_1,4.9 ||	kim u tat brahmAvet yasmAt tat sarvam aBavat iti || BrhUp_1,4.9 ||
   BrhUpBh_1,4.9 taditi vakṣyamāṇamanantaravākye 'vadyotyaṃ vastvāhuḥ /	Brhu-upBh_1,4.9 tat-iti vakzyamANam-anantara-vAkye avadyotyam vastu-AhuH /
   brāhmaṇā brahma vividiṣavo	brAhmaNAH brahma vividizavaH-
   janmajarāmaraṇaprabandhacakrabhramaṇakṛtāyāsaduḥkhodakāpāramahodadhiplavabhūtaṃ	janma-jarA-maraNa-prabanDa-cakra-BramaNa-kRta-AyAsa-duHKa-udaka-ApAra-mahodaDi-plava-BUtam
   gurumāsādya tattīramuttitīrṣavo dharmādharmasādhanatatphalalakṣaṇāt	gurum-AsAdya tad-tIram-uttitIrzavaH Darma-aDarma-sADana-tad-Pala-lakzaNAt-
   sādhyasādhanarūpānnirviṇṇāḥ tadvilakṣaṇanityaniratiśayaśreyaḥ	sADya-sADana-rUpAn-nirviNNAH tad-vilakzaNa-nitya-niratiSaya-SreyaH
   pratipitsavaḥ /	pratipitsavaH /
   kimāhurityāha - yadbrahmavidyayā brahma paramātmā tayā brahmavidyayā,	kim-AhuH-iti-Aha  yat-brahma-vidyayA brahma paramAtmA tayA brahma-vidyayA,
   sarvaṃ niravaśeṣaṃ bhaviṣyanto bhaviṣyāma ityevaṃ manuṣyā yanmanyante /	sarvam niravaSezam BavizyantaH BavizyAmaH iti-evam manuzyAH yat-manyante /
   manuṣyagrahaṇaṃ viśeṣato 'dhikārajñāpanārtham /	manuzya-grahaNam viSezataH aDikAra-jQApana-arTam /
   manuṣyā eva hi viśeṣato 'bhyudayaniḥśreyasasādhane 'dhikṛtā ityabhiprāyaḥ	manuzyAH eva hi viSezataH aByudaya-niHSreyasa-sADane aDikRtAH iti-aBiprAyaH
   yathā karmaviṣaye phalaprāptiṃ dhruvāṃ karmabhyo manyante, tathā	yaTA karma-vizaye Pala-prAptim DruvAm karmaByaH manyante, taTA
   brahmavidyāyā sarvātmabhāvaphalaprāptiṃ dhruvāmeva manyante /	brahma-vidyAyAH sarva-Atma-BAva-Pala-prAptim DruvAm-eva manyante /
   vedaprāmāṇyasyobhayatrāviśeṣāt /	veda-prAmANyasya-uBayatra-aviSezAt /
   tatra vipratiṣiddhaṃ vastu lakṣyate 'taḥ pṛcchāmaḥ - kimu tadbrahma yasya	tatra vipratizidDam vastu lakzyate atas pRcCAmaH  kimu tat-brahma yasya
   vijñānātsarvaṃ bhaviṣyanto manuṣyā manyante?	vijQAnAt-sarvam BavizyantaH manuzyAH manyante?
   tatkimavedyasmādvijñānāttadbrahma sarvamabhavat? brahma ca sarvamiti	tat-kim-avedyasmAt-vijQAnAt-tat-brahma sarvam-aBavat? brahma ca sarvam-iti
   śrūyate /	SrUyate /
   tadyadyavijñāya kiñcitsarvamabhavattathānyeṣāmapyastu, kiṃ brahmavidyayā?	tat-yadi-avijQAya kiQcid-sarvam-aBavat-taTA-anyezAm-api-astu, kim brahma-vidyayA?
   atha vijñāya sarvamabhavat, vijñānasādhyatvātkarmaphalena	aTa vijQAya sarvam-aBavat, vijQAna-sADya-tvAt-karma-Palena
   tulyamevetyanityatvaprasaṅgaḥ sarvabhāvasya brahmavidyāphalasya /	tulyam-eva-iti-anitya-tva-prasaFgaH sarva-BAvasya brahma-vidyA-Palasya /
   anavasthādoṣaścatadapyanyadvijñāya sarevamabhavattataḥ	anavasTA-dozaH-ca-tat-api-anyat-vijQAya sarevam-aBavat-tatas-
   pūrvamapyanyadvijñāyeti /	pUrvam-api-anyat-vijQAya-iti /
   na tāvadavijñāya sarvamabhavat, śāstrārthavairūpyadoṣāt /	na tAvat-avijQAya sarvam-aBavat, SAstra-arTa-vErUpya-dozAt /
   phalānityatvadoṣastarhi? naiko 'pi doṣor'thaviśeṣopapatteḥ //9//	Pala-anitya-tva-dozaH-tarhi? na-ekaH api dozoH-aTa-viSeza-upapatteH //9//
   yadi kimapi vijñāyaiva tadbrahma sarvamabhavatpṛcchāmaḥ - kimu	yadi kim-api vijQAya-eva tat-brahma sarvam-aBavat-pRcCAmaH  kimu
   tadbrahmāvet? yasmāttatsarvamabhavaditi /	tat-brahma-avet? yasmAt-tat-sarvam-aBavat-iti /
   evaṃ codite sarvadoṣānāgandhitaṃ prativacanamāha-	evam codite sarva-dozAn-Ac-anDitam prativacanam-Aha-
   START BrhUp 1,4.10	START BrhUp 1,4.10
   brahma vā idam agra āsīt |	brahma vA idam agre AsIt |
   tad ātmānam evāvet |	tat AtmAnam eva-avet |
   ahaṃ brahmāsmīti |	aham brahma-asmi-iti |
   tasmāt tat sarvam abhavat |	tasmAt tat sarvam aBavat |
   tad yo yo devānāṃ pratyabudhyata sa eva tad abhavat |	tat yaH yaH devAnAm pratyabuDyata saH eva tat aBavat |
   tatharṣīnām |	taTA-RzInAm |
   tathā manuṣyāṇām |	taTA manuzyANAm |
   tad dhaitat paśyann ṛṣir vāmadevaḥ pratipede 'haṃ manur abhavaṃ sūryaś	tat Da-etat paSyan RziH vAmadevaH pratipede aham manuH aBavam sUryaS
   ceti |	ca-iti |
   tad idam apy etarhi ya evaṃ vedāhaṃ brahmāsmīti sa idaṃ sarvaṃ bhavati |	tat idam api etarhi yaH evam veda-aham brahma-asmi-iti saH idam sarvam Bavati |
   tasya ha na devāś canābhūtyā īśate |	tasya ha na devAH cana-aBUtyA ISate |
   ātmā hy eṣāṃ sa bhavati |	AtmA hi ezAm sa Bavati |
   atha yo 'nyāṃ devatām upāste 'nyo 'sāv anyo 'ham asmīti na sa veda |	aTa yaH anyAm devatAm upAste anyaH asO anyaH aham asmi-iti na sa veda |
   yathā paśur evaṃ sa devānām |	yaTA paSuH evam sa devAnAm |
   yathā ha vai bahavaḥ paśavo manuṣyaṃ bhuñjyur evam ekaikaḥ puruṣo devān	yaTA ha vE bahavaH paSavaH manuzyam BuQjyuH evam ekEkaH puruzaH devAn
   bhunakti |	Bunakti |
   ekasminn eva paśāv ādīyamāne 'priyaṃ bhavati kim u bahuṣu |	ekasmin eva paSO AdIyamAne apriyam Bavati kim u bahuzu |
   tasmād eṣāṃ tan na priyaṃ yad etan manuṣyā vidyuḥ || BrhUp_1,4.10 ||	tasmAt ezAm tat na priyam yat etat manuzyAH vidyuH || BrhUp_1,4.10 ||
   BrhUpBh_1,4.10 brahmāparam, sarvabhāvasya sādhyatvopapatteḥ /	BrhUpBh_1,4.10 brahma-aparam, sarva-BAvasya sADya-tva-upapatteH /
   na hi parasya brahmaṇaḥ sarvabhāvāpattirvijñānasādhyā /	na hi parasya brahmaNaH sarva-BAva-ApattiH-vijQAna-sADyAH /
   vijñānasādhyāṃ ca sarvabhāvāpattirvijñānasādhyā /	vijQAna-sADyAm ca sarva-BAva-ApattiH-vijQAna-sADyAH /
   vijñānasādhyāṃ ca sarvabhāvāpattimāha -'tasmāttatsarvamabhavat'iti /	vijQAna-sADyAm ca sarva-BAva-Apattim-Aha --atasmAt-tat-sarvam-aBavat-aiti /
   tadasmādbrahma vā idamagra āsīdityaparaṃ brahmeha bhavitumarhati /	tat-asmAt-brahma vA idam-agre AsIt-iti-aparam brahma-iha Bavitum-arhati /
   manuṣyādhikārādvā tadbhāvī brāhmaṇaḥ syāt /	manuzya-aDikArAt-vA tad-BAvI brAhmaNaH syAt /
   'sarvaṃ bhaviṣyanto manuṣyā manyante'iti hi manuṣyāḥ prakṛtāḥ, teṣāṃ	asarvam BavizyantaH manuzyAH manyante-aiti hi manuzyAH prakRtAH, tezAm
   cābhyudayaniḥśreyasasādhane viśeṣato 'dhikāra ityuktam, na parasya	ca-aByudaya-niHSreyasa-sADane viSezataH aDikAraH iti-uktam, na parasya
   brahmaṇo nāpyaparasya prajāpateḥ /	brahmaNaH na-api-aparasya prajApateH /
   ato dvaitaikatvāparabrahmavidyayā karmasahitayā	atas dvEta-eka-tva-apara-brahma-vidyayA karma-sahitayA
   aparabrahmabhāvamupasampanno bhojyādapāvṛttaḥ	apara-brahma-BAvam-upasampannaH BojyAt-apAvRttaH
   sarvaprāptyocchinnakāmakarmabandhanaḥ parabrahmabhāvī	sarva-prAptyA-ucCinna-kAma-karma-banDanaH para-brahma-BAvI
   brahmavidyāhetorbrahmetyabhidhīyate /	brahma-vidyA-hetoH-brahma-iti-aBiDIyate /
   dṛṣṭaśca loke bhāvinīṃ vṛttimāśritya śabdaprayogaḥ - yathā'odanaṃ	dRzwaH-ca loke BAvinIm vRttim-ASritya Sabda-prayogaH  yaTA-aodanam
   pacati'iti, śāstre ca -'parivrājakaḥ sarvabhūtābhayadakṣiṇām'ityādi,	pacati-aiti, SAstre ca --aparivrAjakaH sarva-BUta-aBaya-dakziNAm-aityAdi,
   tatheheti kecit - brahma brahmabhāvī puruṣo brāhmaṇaḥ - iti vyācakṣate /	taTA-iha-iti kecid  brahma brahma-BAvI puruzaH brAhmaNaH  iti vyAcakzate /
   tanna, sarvabhāvāpatteranityatvadoṣāt /	tat-na, sarva-BAva-ApatteH-anitya-tva-dozAt /
   na hi so 'sti loke paramārthato yo nimittavaśādbhāvāntaramāpadyate	na hi saH asti loke paramArTataH yaH nimitta-vaSAt-BAva-antaram-Apadyate
   nityaśceti /	nityaH-ca-iti /
   tathā brahmavijñānanimittakṛtā cetsarvabhāvāpattiḥ, nityā ceti viruddham /	taTA brahma-vijQAna-nimitta-kRtA ced-sarva-BAva-ApattiH, nityA ca-iti virudDam /
   anityatve ca karmaphalatulyatetyukto doṣaḥ /	anitya-tve ca karma-Pala-tulya-tA-iti-uktaH dozaH /
   avidyākṛtāsarvatvanivṛttiṃ cetsarvabhāvāpattiṃ brahmavidyāphalaṃ manyase,	avidyA-kRta-asarva-tva-nivRttim ced-sarva-BAva-Apattim brahma-vidyA-Palam manyase,
   brahmabhāvipuruṣakalpanā vyarthā syāt;prāgbrahmavijñānādapi sarvo	brahma-BAvi-puruza-kalpanA vyarTA syAt;-prAk-brahma-vijQAnAt-api sarvaH-
   jantubrahmatvānnityameva sarvabhāvāpannaḥ paramārthataḥ, avidyayā	jantu-brahma-tvAt-nityam-eva sarva-BAva-ApannaH paramArTataH, avidyayA
   tvabrahmatvamasarvatvaṃ cādhyāropitam yathā śuktikāyāṃ rajatam, vyomni vā	tu-abrahma-tvam-asarva-tvam ca-aDyAropitam yaTA SuktikAyAm rajatam, vyomni vA
   talamalavattvādi, tatheha brahmaṇyadhyoropitamavidyayā	tala-malavat-tva-Adi, taTA-iha brahmaNi-aDyoropitam-avidyayA
   abrahmatvamasarvatvaṃ ca brahmavidyayā nivartyata iti manyase yadi, tadā	abrahma-tvam-asarva-tvam ca brahma-vidyayA nivartyate iti manyase yadi, tadA
   yuktam yatparamārthata āsītparaṃ brahma, brahmaśabdasya	yuktam yat-paramArTataH AsIt-param brahma, brahma-Sabdasya
   mukhyārthabhūtam'brahma vā idamagra āsīt'ityasminvākye ucyate iti	muKya-arTa-BUtam-abrahma vA idam-agre AsIt-aiti-asmin-vAkye ucyate iti
   vaktum;yathābhūtārthavāditvādvedasya /	vaktum-;yaTA-BUta-arTa-vAdi-tvAt-vedasya /
   na tviyaṃ kalpanā yuktā, brahmaśabdārthaviparīto brahmabhāvī puruṣo	na tu-iyam kalpanA yuktA, brahma-Sabda-arTa-viparItaH brahma-BAvI puruzaH-
   brahmetyucyata iti śrutahānyaśrutakalpanāyā anyāyyatvānmahattare	brahma-iti-ucyate iti Sruta-hAnya-Sruta-kalpanAyAH anyAyya-tvAt-mahattare
   prayojanāntare 'sati /	prayojana-antare asati /
   avidyākṛtavyatirekeṇābrahmatvamasarvatvaṃ ca vidyata eveti cenna, tasya	avidyA-kRta-vyatirekeNa-abrahma-tvam-asarva-tvam ca vidyate eva-iti ced-na, tasya
   brahmavidyayāpohānupapatteḥ /	brahma-vidyayA-apoha-anupapatteH /
   na hi kvacitsākṣādvastudharmasyāpoḍhrī dṛṣṭā kartrī vā brahmavidyā /	na hi kvacid-sAkzAt-vastu-Darmasya-apoXrI dRzwA kartrI vA brahma-vidyA /
   avidyāyāstu sarvatraiva nivartikā dṛśyate /	avidyAyAH-tu sarvatra-eva nivartikA dRSyate /
   tathehāpyabrahmatvamasarvatvaṃ cāvidyākṛtameva nivartyatāṃ brahmavidyayā /	taTA-iha-api-abrahma-tvam-asarva-tvam ca-avidyA-kRtam-eva nivartyatAm brahma-vidyayA /
   na tu pāramārthikaṃ vastu kartuṃ nivartayituṃ vārhati brahmavidyā /	na tu pAramArTikam vastu kartum nivartayitum vA-arhati brahma-vidyA /
   tasmādvyarthaiva śrutahānyaśrutakalpanā /	tasmAt-vyarTA-eva Sruta-hAnya-Sruta-kalpanA /
   brahmaṇyavidyānupapattiriti cet? na, brahmaṇi vidyāvidhānāt /	brahmaNi-avidyA-anupapattiH-iti cet? na, brahmaNi vidyA-viDAnAt /
   na hi śuktikāyāṃ rajatādhyāropaṇe 'sati śuktikātvaṃ jñāpyate	na hi SuktikAyAm rajata-aDyAropaNe asati SuktikA-tvam jQApyate
   cakṣurgocarāpannāyām - iyaṃ śuktikā na rajatam, iti /	cakzuH-gocara-ApannAyAm  iyam SuktikA na rajatam, iti /
   tathā"sadevedaṃ sarvam" "brahmaivedaṃ sarvam" "ātmaivedaṃ sarvam" "nedaṃ	taTA-a"sat-eva-idam sarvam" "brahma-eva-idam sarvam" "AtmA-eva-idam sarvam" "nedam
   dvaitamastyabrahma"iti brahmaṇyekatvavijñānaṃ na vidhātavyaṃ	dvEtam-asti-abrahma"-iti brahmaNi-ekatva-vijQAnam na viDAtavyam
   brahmaṇyavidyādhyāropaṇāyāmasatyām /	brahmaNi-avidyA-aDyAropaNAyAmasatyAm /
   na brūmaḥ - śuktikāyāmiva brahmaṇyataddharmādhyāropaṇā nāstīti, kiṃ tarhi?	na brUmaH  SuktikAyAm-iva brahmaNi-a-tad-Darma-aDyAropaNA na-asti-iti, kim tarhi?
   na brahma svātmanyataddharmādhyāropanimittam, avidyākartṛ ceti /	na brahma sva-Atmani-atad-Darma-aDyAropanimittam, avidyA-kartR ca-iti /
   bhavatvevaṃ nāvidyākartṛ bhrāntaṃ ca brahma /	Bavatu-evam na-avidyA-kartR BrAntam ca brahma /
   kiṃntu naivābrahmāvidyākartā cetano bhrānto 'nya iṣyate /	kiMntu na-eva-abrahma-avidyA-kartA cetanaH BrAntaH anyaH izyate /
   "nānyo 'to 'sti vijñātā" (bṛ.u.3 / 7 / 23) "nānyadato 'sti vijñātṛ"(3 / 8	"na-anyaH atas asti vijQAtA" (bR.u.3 / 7 / 23) "na-anyadataH asti vijQAtR"(3 / 8
   / 11) "tattvamasi"(chā.u.6 / 8 -13)"ātmānamevāvet /	/ 11) "tattvam-asi"(-CA.u.6 / 8 -13)"a-AtmAnam-eva-avet /
   ahaṃ brahmāsmi"(bṛ.u.1 / 4 / 10) "anyo 'sāvanyo 'hamasmīti na sa veda"(1 /	aham brahma-asmi"(bR.u.1 / 4 / 10) "anyaH asO=-anyaH aham-asmi-iti na sa veda"(1 /
   4 / 10) ityādiśrutibhyaḥ /	4 / 10) ityAdi-SrutiByaH /
   smṛtibhyaśca -"samaṃ sarveṣu bhūteṣu"(gītā 13 / 27)	smRtiByaH-ca -"-samam sarvezu BUtezu"(gItAH 13 / 27)
   "ahamātmāguḍākeśa"(gītā 10 / 20) "śuni caiva śvapāke ca"(gītā 5 / 18)	"aham-AtmA-guxAkeSa"(gItAH 10 / 20) "Suni ca-eva SvapAke ca"(gItAH 5 / 18)
   "yastu sarvāṇi bhūtāni"ityādibhyaḥ /	"yaH-tu sarvANi BUtAni"ityAdiByaH /
   "yasminsarvāṇi bhūtāni" (īśā.u.7) iti ca mantravarṇāt /	"yasmin-sarvANi BUtAni" (ISA.u.7) iti ca mantra-varNAt /
   nanvevaṃ śāstropadeśānarthakyamiti /	nanu-evam SAstra-upadeSa-AnarTakyam-iti /
   bāḍhamevam avagate 'stvevānarthakyam /	bAXam-evam avagate astu-eva-AnarTakyam /
   avagamanarthakyamiti cet? na, anavagamanivṛtterdṛṣṭatvāt /	avagamanarTakyam-iti cet? na, anavagama-nivRtteH-dRzwa-tvAt /
   tannivṛtterapyanupapattirekatva iti cet? na dṛṣṭavirodhāt /	tad-nivRtteH-api-anupapattiH-ekatvaH iti cet? na dRzwa-viroDAt /
   dṛśyate hyekatvavijñānādevānavagamanivṛttiḥ, dṛśyamānamapyanupapannamiti	dRSyate hi-ekatva-vijQAnAt-eva-anavagama-nivRttiH, dRSyamAnam-api-anupapannam-iti
   bruvato dṛṣṭavirodhaḥ syāt;na ca dṛṣṭavirodhaḥ kenacidapyabhyupagamyate /	bruvataH dRzwa-viroDaH syAt;na ca dRzwa-viroDaH kenacid-api-aByupagamyate /
   na ca dṛṣṭe 'nupapannaṃ nāma, dṛṣṭatvādeva /	na ca dRzwe anupapannam nAma, dRzwa-tvAt-eva /
   darśanānupapattiriti cettatrāpyeṣaiva yuktiḥ /	darSana-anupapattiH-iti ced-tatra-api-ezA-eva yuktiH /
   "puṇyaṃ vai puṇyena karmaṇā bhavati"(bṛ.u.3 / 2 / 13) "taṃ vidyākarmaṇī	"puNyam vE puNyena karmaNA Bavati-"(bR.u.3 / 2 / 13) "tam vidyA-karmaNI
   samanvārabhete" (4 / 4 / 2) ityevamādiśrutismṛtinyāyebhyaḥ	samanvAra-Bete" (4 / 4 / 2) iti-evamAdi-Sruti-smRti-nyAyeByaH
   parasmādvilakṣaṇo 'nyaḥ saṃsāryavagamyate /	parasmAt-vilakzaNaH anyaH saMsAri-avagamyate /
   tadvilakṣaṇaśca paraḥ"sa eṣa neti neti"(bṛ.u.3 / 9 / 23) "aśanāyādyatyeti"	tad-vilakzaNaH-ca paraH"saH eza na-iti na-iti-"(bR.u.3 / 9 / 23) "aSanAyAt-yati-eti"
   "ya ātmāpahatapāpmā vijaro vimṛtyuḥ"(chā.u.8 / 7 / 1) "etasya vā akṣarasya	"yaH Atma-apahata-pApmA vijaraH vimRtyuH"(CA.u.8 / 7 / 1) "etasya vE akzarasya
   praśāsane"(bṛ.u.3 / 8 / 9) ityādiśrutibhyaḥ /	praSAsane"(bR.u.3 / 8 / 9) ityAdi-SrutiByaH /
   kaṇādākṣapādāditarkaśāstreṣu ca saṃsāravilakṣaṇa īśvara upapattitaḥ	kaNA-da-akza-pAda-Adi-tarka-SAstrezu ca saMsAra-vilakzaNaH ISvaraH upapattitaH
   sādhyate /	sADyate /
   saṃsāraduḥkhāpanayārthitvapravṛttidarśanātsphuṭamanyatvamīśvarātsaṃsāriṇo	saMsAra-duHKa-apanaya-arTi-tva-pravRtti-darSanAt-sPuwam-anya-tvam-ISvarAt-saMsAriNaH-
   'vagamyate /	avagamyate /
   "avākyanādaraḥ"(chā.u.3 / 14 / 2) "na me pārthāsti" (gītā3 / 22) iti	"avAkI-anAdaraH"(CA.u.3 / 14 / 2) "na me pArTAsti" (gItA3 / 22) iti
   śrutibhyaḥ /	SrutiByaH /
   "so 'nveṣṭavyaḥ sa vijijñāsitavyaḥ"(chā.u.8 / 7 / 1) "taṃ viditvā na	"saH anvezwavyaH sa vijijQAsitavyaH"(CA.u.8 / 7 / 1) "tam viditvA na
   lipyate"(bṛ.u.4 / 4 / 23) "brahmavidāpnoti param"(tai.u.2 / 1 / 1)	lipyate"(bR.u.4 / 4 / 23) "brahma-vid-Apnoti param"(tE.u.2 / 1 / 1)
   "ekadhaivānudraṣṭavyametat"(bṛ.u.4 / 4 / 20) "yo vā etadakṣaraṃ	"ekaDA-eva-anudrazwavyam-etat-"(bR.u.4 / 4 / 20) "yaH vE etat-akzaram
   gārgyaviditvā"(3 / 8 / 10) "tameva dhīro vijñāya"(4 / 4 / 21) "praṇavo	gArgya-viditvA-a"(3 / 8 / 10) "tam-eva DIraH vijQAya"(4 / 4 / 21) "praNavaH-
   dhanuḥ śaro hyātmā brahma tallakṣyamucyate" (mu.u.2 / 2 / 4)	DanuH SaraH hi-AtmA brahma tat-lakzyam-ucyate" (mu.u.2 / 2 / 4)
   ityādikarmakartṛnirdeśācca /	iti-Adi-karma-kartR-nirdeSAt-ca /
   mumukṣośca gatimārgaviśeṣadeśopadeśāt /	mumukzoH-ca gati-mArga-viSeza-deSa-upadeSAt /
   asati bhede kasya kuto gatiḥ syāt? tadabhāve ca	asati Bede kasya kutas gatiH syAt? tad-aBAve ca
   dakṣiṇottaramārgaviśeṣānupapattiḥ, gantavyadeśānupapattiśceti /	dakziNa-uttara-mArga-viSeza-anupapattiH, gantavya-deSa-anupapattiH-ca-iti /
   bhinnasya tu parasmādātmanaḥ sarvametadupapannam /	Binnasya tu parasmAt-AtmanaH sarvam-etat-upapannam /
   karmajñānasādhanopadeśācca - bhinnaścedbrahmaṇaḥ saṃsārī syāt, yuktastaṃ	karma-jQAna-sADana-upadeSAt-ca  BinnaH-ced-brahmaNaH saMsArI syAt, yuktaH-tam
   pratyabhyudayaniḥśreyasādhanayoḥ karmajñānayorupadeśo	pratyaByudaya-niHSreyasADanayoH karma-jQAnayoH-upadeSaH-
   neśvarasyāptakāmatvāt /	na-ISvarasya-Apta-kAma-tvAt /
   tasmādyuktaṃ brahmeti brahmabhāvī puruṣa ucyata iti cet? na,	tasmAt-yuktam brahma-iti brahma-BAvI puruzaH ucyate iti cet? na,
   brahmopadeśānarthakyaprasaṅgāt /	brahma-upadeSa-anarTakya-prasaFgAt /
   saṃsārī ced - brahmabhāvyabrahma san viditvātmānamevāhaṃ brahmāsmīti	saMsArI ced  brahma-BAvya-brahma san viditvA-AtmAnam-eva-aham brahma-asmi-iti
   sarvamabhavattasya saṃsāryātmavijñānādeva sarvātmabhāvasya phalasya	sarvam-aBavat-tasya saMsArya-Atma-vijQAnAt-eva sarva-Atma-BAvasya Palasya
   siddhatvātparabrahmopadeśasya dhruvamānarthakyaṃ prāptam /	sidDa-tvAt-para-brahma-upadeSasya Druvam-AnarTakyam prAptam /
   tadvijñānasya kvacitpuruṣārthasādhane 'viniyāgātsaṃsāriṇa evāhaṃ	tad-vijQAnasya kvacid-puruza-arTa-sADane aviniyAgAt-saMsAriNaH eva-aham
   brahmāsmīti brahmatvasampādanārtha upadeśa iti cet /	brahma-asmi-iti brahma-tva-sampAdana-arTaH upadeSaH iti ced /
   anirjñāte hi brahmasvarūpe kiṃ sampādayedahaṃ brahmāsmīti /	anirjQAte hi brahma-svarUpe kim sampAdayet-aham brahma-asmi-iti /
   nirjñātalakṣaṇe hi brahmaṇi śakyā sampatkartum /	nirjQAta-lakzaNe hi brahmaNi SakyA sampad-kartum /
   na; "ayamātmā brahma"(bṛ.u.2 / 5 / 19) catsākṣādaparokṣādbrahma (3 / 4 /	na; "ayam-AtmA brahma-"(bR.u.2 / 5 / 19) cat-sAkzAt-aparokzAt-brahma (3 / 4 /
   1) ya ātmā (chā.u.8 / 7 / 1) tatsatyaṃ sa ātmā (chā.u.6 / 8 / 7)	1) yaH AtmA (CA.u.8 / 7 / 1) tat-satyam saH AtmA (CA.u.6 / 8 / 7)
   brahmavidāpnoti param (tai.u.2 / 1 / 1 / ) iti prakṛtya tasmādvā	brahma-vid-Apnoti param (tE.u.2 / 1 / 1 / ) iti prakRtya tasmAt-vA
   etasmādātmanaḥ (2 / 1 / 1) iti sahasraśo brahmātmaśabdayoḥ	etasmAt-AtmanaH (2 / 1 / 1) iti sahasraSas brahma-Atma-SabdayoH
