   oṃ	om
   nimiṣato vārayitumaśakyatvāt /	nimizataH vArayitum-aSakyatvAt /
   ālambanaṃ sparśanam /	Alambanam sparSanam /
   sparśane iti vaktavye evamabhidhānamabhisandhisparśanavarjanārtham /	sparSane iti vaktavye evam-aBiDAnam-aBisanDi-sparSana-varjana-arTam /
   evaṃ ca pramādānna doṣaḥ /	evam ca pramAdAt-na dozaH /
   abhisandhyā tvandhakārādāvapi sparśanaṃ na kartavyam /	aBisanDyA tu-anDakAra-AdO=-api sparSanam na kartavyam /
   tadubhayaṃ striyāṃ na kuryāt /	tat-uBayam striyAm na kuryAt /
   yasyāṃ maithunaśaṅkānyeṣāṃ bhavati tasyāmeva, nānyasyām //	yasyAm mETuna-SaFkA-anyezAm Bavati tasyAm-eva, na-anyasyAm //
   dyūtaṃ hīnasevāmadattādānaṃ hiṃsām // Gaut_2.23 //	dyUtam hIna-sevAm-adattA-dAnam hiMsAm // GOt-_2.23 //
   varjayedityeva /	varjayet-iti-eva /
   dyūtamakṣādinā /	dyUtam-akza-AdinA /
   hīnasevāḥ mūtrapurīṣāpamārjanādinā sevā /	hIna-sevAH mUtra-purIza-apamArjana-AdinA sevA /
   evaṃ ca gurorapyanurūpā sevā na kartavyā /	evam ca guroH-api-anurUpA sevA na kartavyA /
   adattādānaṃ ananujñātasyotsṛṣṭasyāpi grahaṇam /	adatta-AdAnam ananujQAtasya-utsRzwasya-api grahaNam /
   hiṃsā prāṇivadhaḥ prāṇipīḍā vā /	hiMsA prANi-vaDaH prANi-pIxA vA /
   visamāsānna kārayennānumanyetāpi //	visamAsAt-na kArayet-na-anumanyeta-api //
   kiñca-	kiQca-
   ācāryatatputrastrīdīkṣitanāmāni // Gaut_2.24 //	AcArya-tad-putra-strI-dIkzita-nAmAni // GOt-_2.24 //
   varjayediti prastutam /	varjayet-iti prastutam /
   ācāryasya tatputrasya ca tadbhāryāyāśca dīkṣitasya ca saṃjñāṃ pitrādikṛtāṃ	AcAryasya tad-putrasya ca tad-BAryAyAH-ca dIkzitasya ca saMjQAm pitR-Adi-kRtAm
   noccārayet //	na-uccArayet //
   kiñca-	kiQca-
   śuktā vācaḥ // Gaut_2.25 //	SuktAH vAcaH // GOt-_2.25 //
   śuktāḥ niṣṭhurāḥ parasyogvegakāriṇvaḥ /	SuktAH nizWurAH parasya-ugvega-kAriNvaH /
   sarveṣāṃ varjayet //	sarvezAm varjayet //
   madyaṃ nityaṃ brāhmaṇaḥ // Gaut_2.26 //	madyam nityam brAhmaNaH // GOt-_2.26 //
   varjayediti prakṛtam /	varjayet-iti prakRtam /
   madyaṃ guḍamadhupiṣṭakṛtaṃ anyadapi yanmadakaraṃ yatsarvaṃ brāhmaṇo nityaṃ	madyam guxa-maDu-pizwa-kRtam anyat-api yat-mada-karam yat-sarvam brAhmaNaH nityam
   prāgapyupanayanādvarjayet /	prAk-api-upanayanAt-varjayet /
   evaṃ kṣatriyavaiśyayoḥ prāgupanayanādūrdhvaṃ ca brahmacaryāt	evam kzatriya-vESyayoH prAk-upanayanAt-UrDvam ca brahmacaryAt-
   paiṣṭīvarjitāyāḥ surāyā apratiṣedhaḥ, smṛtyantaradarśanāt /	pEzwI-varjitAyAH surAyAH apratizeDaH, smRti-antara-darSanAt /
   yathā'ha manuḥ-	yaTA-aha manuH-
   gauḍī mādhvī ca paiṣṭī ca vijñeyā trividhā surā /	gOxI mADvI ca pEzwI ca vijQeyA triviDA surAH /
   yathaivaikā tathā sarvā na pātavyā dvijottamaiḥ //	yaTA-eva-ekA taTA sarvAH na pAtavyAH dvijottamEH //
   iti //	iti //
   idānīṃ kartavyapratipādanārthamāha-	idAnIm kartavya-pratipAdana-arTam-Aha-
   adhaḥśayyāsanī pūrvotthāyī jaghanyasaṃveśī // Gaut_2.27 //	aDas-SayyA-AsanI pUrva-utTAyI jaGanya-saMveSI // GOt-_2.27 //
   gurvapekṣayā nīcaiḥśayyāsane kuryāt /	guru-apekzayA nIcEHSayyA-Asane kuryAt /
   tasyaiva ca pūrvotthāyī paścātsaṃveśī /	tasya-eva ca pUrva-utTAyI paScAt-saMveSI /
   yathā'ha manuḥ-	yaTA-aha manuH-
   nīcaiḥśayyāsanaṃ cāsya nityaṃ syādgurusannidhau /	nIcEHSayyA-Asanam ca-asya nityam syAt-guru-sanniDO /
   uttiṣṭhetprathamaṃ cāsya caramaṃ caiva saṃviśet //	uttizWet-praTamam ca-asya caramam ca-eva saMviSet //
   iti //	iti //
   kiñca-	kiQca-
   vāgbāhūdarasaṃyataḥ // Gaut_2.28 //	vAc-bAhu-udara-saMyataH // GOt-_2.28 //
   syāditi śeṣaḥ /	syAt-iti SezaH /
   vākyasaṃyataḥ anibaddhapralāpoparataḥ /	vAkya-saMyataH anibadDa-pralApa-uparataH /
   bāhusaṃyato loṣṭamardanādivarjakaḥ /	bAhu-saMyataH lozwa-mardana-Adi-varjakaH /
   udarasaṃyataḥ hitamitabhuk /	udara-saMyataH hita-mita-Buj /
   'vāgbāhūdarakarmasaṃyataḥ'; iti kecitpaṭhanti /	avAc-bAhu-udara-karma-saMyataH-a; iti kecid-paWanti /
   tat bāhusaṃyatatvenārthasiddhatvāt yuktamayuktaṃ veti vicāraṇīyam //	tat bAhu-saMyata-tvena-arTa-sidDa-tvAt yuktam-ayuktam vA-iti vicAraNIyam //
   kiñca-	kiQca-
   nāmagotre guroḥsamānato nirdiśet // Gaut_2.29 //	nAma-gotre guroH-samAnatas nirdiSet // GOt-_2.29 //
   gurugrahaṇamācāryādīnāmapyupalakṣaṇam /	guru-grahaNam-AcAryAdInAm-api-upalakzaNam /
   samānataḥ samyagānataḥ prahvaḥ /	samAnatas samyak-AnataH prahvaH /
   taṃ dhyātvā namaskāraṃ kṛtvetyarthaḥ /	tam DyAtvA namaskAram kRtvA-iti-arTaH /
   evañca tatrāpi 'ācāryatatputra'; ityasminnācāryagrahaṇaṃ	evaQca tatra-api aAcArya-tad-putra-a; iti-asmin=-AcArya-grahaNam
   gurvādīnāmapyupalakṣaṇam, teṣāmapi nāmadheyoccāraṇasya pratiṣiddhatvāt /	guru-AdInAm-api-upalakzaNam, tezAm-api nAmaDeya-uccAraNasya pratizidDa-tvAt /
   tathāca smṛtyantaram-	taTA-ca smRti-antaram-
   ācāryaṃ caiva tatputraṃ tadbhāryāṃ dīkṣitaṃ gurum /	AcAryam ca-eva tad-putram tad-BAryAm dIkzitam gurum /
   pitaraṃ ca pitṛvyaṃ ca mātaraṃ mātulaṃ tathā //	pitaram ca pitRvyam ca mAtaram mAtulam taTA //
   hitaiṣiṇaṃ ca vidvāṃsaṃ śvaśuraṃ patimeva ca /	hita-eziNam ca vidvAMsam SvaSuram patim-eva ca /
   na brūyānnāmato vidvān mātuśca bhaginīṃ tathā //	na brUyAt-nAmataH vidvAn mAtuH-ca BaginIm taTA //
   yadi brūyāttu taṃ dhyātvā namaskṛtvā vadedatha //	yadi brUyAt-tu tam DyAtvA namaskRtvA vadet-aTa //
   iti //	iti //
   arcite śreyasi caivam // Gaut_2.30 //	arcite Sreyasi ca-evam // GOt-_2.30 //
   arcito mānyo vidvānityarthaḥ /	arcitaH mAnyaH vidvAn-iti-arTaH /
   śreyān hitaiṣī vayasā ca vṛddha iti draṣṭavyam /	SreyAn hita-ezI vayasA ca vRdDaH iti drazwavyam /
   cakārādevaitasmin siddhe evaṃśabdaḥsamastātideśārthaḥ /	cakArAt-eva-etasmin sidDe evaMSabdaH-samasta-atideSa-arTaH /
   tataśca gurudarśane yadabhivādanādi tadatrāpi draṣṭavyam //	tatas-ca guru-darSane yat-aBivAdana-Adi tat-atra-api drazwavyam //
   śayyāsanasthānāni vihāya pratiśravaṇam // Gaut_2.31 //	SayyA-Asana-sTAnAni vihAya pratiSravaNam // GOt-_2.31 //
   yadā gururājñāṃ dadyāttadā śayanaṃ khaṭvādi /	yadA gururAjQAm dadyAt-tadA Sayanam KawvAdi /
   āsanaṃ phalakādi /	Asanam Palaka-Adi /
   sthānaṃ yatra sthitaḥ /	sTAnam yatra sTitaH /
   etāni vihāya tyaktvā pratiśravaṇaṃ prativacanaṃ dadyādityarthaḥ //	etAni vihAya tyaktvA pratiSravaNam prativacanam dadyAt-iti-arTaH //
   abhikramaṇaṃ vacanādadṛṣṭena // Gaut_2.32 //	aBikramaNam vacanAt-adRzwena // GOt-_2.32 //
   adṛṣṭena guruṇā ājñāyāṃ dīyamānāyāṃ abhikramaṇaṃ tadabhimukhena gamanaṃ	adRzwena guruNA AjQAyAm dIyamAnAyAm aBikramaNam tad-aBimuKena gamanam
   kuryādityarthaḥ //	kuryAt-iti-arTaH //
   adhaḥsthānāsanatiryagvātasevāyāṃ gurudarśane cottiṣṭhet // Gaut_2.33 //	aDas-sTAna-Asana-tiryak-vAta-sevAyAm guru-darSane ca-uttizWet // GOt-_2.33 //
   yadā guruḥ adho nīcaiḥ tiṣṭhet āsīta vā, tiryagvātasevā mūtrapurīṣotsargaḥ	yadA guruH aDas nIcEs tizWet AsIta vA, tiryak-vAta-sevA mUtra-purIza-utsargaH
   tatra guruṃ dṛṣṭvā uttiṣṭhet /	tatra gurum dRzwvA uttizWet /
   cakārādanyamukho bhūtvā /	cakArAt-anya-muKaH BUtvA /
   tathāca smṛtyantaram-	taTA-ca smRti-antaram-
   kūpasthitaṃ guruṃ dṛṣṭvā taṭākasthaṃ tathaiva ca /	kUpa-sTitam gurum dRzwvA tawAka-sTam taTA-eva ca /
   tiṣṭhedanyamukho bhūtvā śiṣyo dāsastathaiva ca //	tizWet-anya-muKaH BUtvA SizyaH dAsaH-taTA-eva ca //
   iti //	iti //
   athavā-cakārādapagamanamucyate /	aTavA-a-cakArAt-apagamanam-ucyate /
   evaṃ sūtrārthaśca tadānīṃ draṣṭavyaḥ	evam sUtra-arTaH-ca tadAnIm drazwavyaH
   adhaḥsthānāsanatiryagvātasevāyāmuttiṣṭhet apayāyācca krameṇeti	aDas-sTAna-Asana-tiryak-vAta-sevAyAm-uttizWet apayAyAt-ca krameNa-iti
   tatrādhaḥsthānāsane dṛṣṭvottiṣṭhet /	tatra-aDas-sTAna-Asane dRzwvA-uttizWet /
   tiryagvātasevāyāmapayāyāditi kramaḥ //	tiryak-vAta-sevAyAm-apayAyAt-iti kramaH //
   gacchantamanuvrajet // Gaut_2.34 //	gacCantam-anuvrajet // GOt-_2.34 //
   gacchantaṃ dṛṣṭvānuvrajet /	gacCantam dRzwvA-anuvrajet /
   cakāro 'nuvartate /	cakAraH anuvartate /
   tena anuktamapi samuccīyate āsīnaṃ dṛṣṭvā uttiṣṭhet śayānaṃ dṛṣṭvā'sīteti	tena anuktam-api samuccIyate AsInam dRzwvA uttizWet SayAnam dRzwvA-asIta-iti
   tathāca smṛtyantaram-'gacchantamanugacchedāsīnaṃ cottiṣṭhecchayānaṃ cāsīna	taTA-ca smRti-antaram--agacCantam-anugacCet-a-AsInam ca-uttizWet-SayAnam ca-AsIna
   upāsīta'	upAsIta-a
   iti //	iti //
   karma vijñāpyākhyāya // Gaut_2.35 //	karma vijQApya-AKyAya // GOt-_2.35 //
   yadasya karma kartavyaṃ tatkaromītyācāryasya vijñāpya tatkṛtvā	yat-asya karma kartavyam tat-karomi-iti-AcAryasya vijQApya tat-kRtvA
   kṛtamityākhyāya tiṣṭhet /	kRtam-iti-AKyAya tizWet /
   vākyasyāparipūrṇatvāt vijñāpyetyatra kṛtvā ityadhyāhartavyam /	vAkyasya-aparipUrNa-tvAt vijQApya-iti-atra kRtvA iti-aDyAhartavyam /
   ākhyāyetyatrāpi tiṣṭhediti kriyā ca, 'praviśa piṇḍīm'; itivat //	AKyAya-iti-atra-api tizWet-iti kriyA ca, apraviSa piNxIm-a; iti-vat //
   āhūtādhyāyī // Gaut_2.36 //	AhUta-aDyAyI // GOt-_2.36 //
   yadaiva guruṇā'hūto bhavati tadaivādhīyīta /	yadA-eva guruNA-ahUtaH Bavati tadA-eva-aDIyIta /
   na tvenaṃ codayedityarthaḥ //	na tu-enam codayet-iti-arTaH //
   yuktaḥ priyahitayoḥ // Gaut_2.37 //	yuktaH priya-hitayoH // GOt-_2.37 //
   syāditi śeṣaḥ /	syAt-iti SezaH /
   yuktastatparaḥ /	yuktaH-tad-paraH /
   priyahitayoḥsamuccitayoḥ /	priya-hitayoH-samuccitayoH /
   hitasya cāpriyasyākartavyatvāt /	hitasya ca-apriyasya-akartavya-tvAt /
   priyaṃ prītikaraṃ, hitaṃ āyatikṣamam /	priyam prIti-karan, hitam Ayati-kzamam /
   yatpriyamāyatikṣamaṃ ca tadeva kuryādityarthaḥ //	yat-priyam-Ayati-kzamam ca tat-eva kuryAt-iti-arTaH //
   tadbhāryāputreṣu caivam // Gaut_2.38 //	tad-BAryA-putrezu ca-evam // GOt-_2.38 //
   tasya yau savarṇau sadṛśau bhāryāputrau tayorapi priyahitayoryuktaḥsyāt /	tasya yO savarNO sadRSO BAryA-putrO tayoH-api priya-hitayoH-yuktaH-syAt /
   cakārāt kaṇṭhaprāvṛtādyapi /	cakArAt kaNWa-prAvRta-Adi-api /
   kutaḥsavarṇayoreva grahaṇamiti cet bahuvacanasya pūjārthatvāt //	kutas-sa-varNayoH-eva grahaNam-iti ced bahuvacanasya pUjA-arTa-tvAt //
   idānīṃ tasyāpavādamāha-	idAnIm tasya-apavAdam-Aha-
   nocchiṣṭāśanasnāpanaprasādhanapādaprakṣālanonmardanopasaṃgrahaṇāni //	na-ucCizwa-aSana-snApana-prasADana-pAda-prakzAlana-unmardana-upasaMgrahaNAni //
   Gaut_2.39 //	GOt-_2.39 //
   tadbhāryāputrayoretāni na kuryāt /	tad-BAryA-putrayoH-etAni na kuryAt /
   priyahitatvātprāptaṃ pratiṣiddhyate /	priya-hita-tvAt-prAptam pratizidDyate /
   anayoreva pratiṣedhāt guroretāni kartavyānyeva /	anayoH-eva pratizeDAt guroH-etAni kartavyAni-eva /
   tathācāpastambaḥ-'proṣito bhaikṣādagnau kṛtvā bhuñjīta bhaikṣaṃ haviṣā	taTA-cApa-stambaH--aprozitaH BEkzAt-agnO kRtvA BuQjIta BEkzam havizA
   saṃstutaṃ tatrācāryo devatārtha āhavanīyārthe ca taṃ bhojayitvā	saMstutam tatra-AcAryaH devatA-arTaH AhavanIya-arTe ca tam BojayitvA
   yaducchiṣṭaṃ prāśnāti havirucchaṣṭameva tat'; ityādi /	yat-ucCizwam prASnAti haviH-ucCazwam-eva tat-a; ityAdi /
   tathāca vasiṣṭho 'pi-'ucchiṣṭamagurorabhojyam'; ityādi /	taTA-ca vasizWaH api--aucCizwam-aguroH-aBojyam-a; ityAdi /
   prasādhanaṃ alaṃkāraḥ /	prasADanam alaMkAraH /
   śeṣaṃ prasiddham //	Sezam prasidDam //
   upasaṃgrahaṇasyedānīṃ pratiprasavamāha-	upasaMgrahaNasya-idAnIm pratiprasavam-Aha-
   viproṣyopasaṃgrahaṇaṃ gurabhāryāṇām // Gaut_2.40 //	viprozya-upasaMgrahaNam gura-BAryANAm // GOt-_2.40 //
   viproṣya pratyāgatena gurubhāryāṇāmupasaṃgrahaṇaṃ kāryam /	viprozya pratyAgatena guru-BAryANAm-upasaMgrahaNam kAryam /
   nānyadā /	na-anyadA /
   nānyasyāḥ //	na-anyasyAH //
   tatrāpi tu-	tatra-api tu-
   naike yuvatīnāṃ vyavahāraprāptena // Gaut_2.41 //	na-eke yuvatInAm vyavahAra-prAptena // GOt-_2.41 //
   vyavahārasamarthena pūrṇaṣoḍaśavarṣeṇetyarthaḥ /	vyavahAra-samarTena pUrNa-zoxaSa-varzeNa-iti-arTaH /
   yuvatīnāṃ taruṇīnāṃ viproṣyāpi na kāryamityeke manyante na tu	yuvatInAm taruNInAm viprozya-api na kAryam-iti-eke manyante na tu
   gautamaḥ /	gOtamaH /
   āśaṅkanīyānāśaṅkanīyāpekṣayā draṣṭavyaḥ //	ASaFkanIyAnA-SaFkanIya-apekzayA drazwavyaH //
   uktaṃ 'agnīndhanabhaikṣacaraṇe'; iti /	uktam aagni-inDana-BEkza-caraNe-a; iti /
   tatrāgnīndhanaṃ gṛhyebhya eva pṛthakpṛthagupalabhyata iti,	tatra-agni-inDanam gRhyeByaH eva pRTak-pRTak-upalaByate iti,
   bhaikṣacaraṇavidhimāha-	BEkza-caraNa-viDim-Aha-
   sārvavarṇikaṃ bhaikṣacaraṇamabhiśastapatitavarjam // Gaut_2.42 //	sArvavarNikam BEkza-caraNam-aBiSasta-patita-varjam // GOt-_2.42 //
   kimarthamidaṃ sūtramārabhyate ? bhaikṣacaraṇaṃ tāvadanena na vidhīyate	kimarTam-idam sUtram-AraByate ? BEkza-caraNam tAvat-anena na viDIyate
   'agnīndhanabhaikṣacaraṇe'; ityanena vihitatvāt /	aagni-inDana-BEkza-caraNe-a; iti-anena vihita-tvAt /
   abhiśastapativarjanaṃ ca 'praśastānāṃ svakarmasu'; ityanenoktatvāditi //	aBiSasta-pati-varjanam ca apraSastAnAm sva-karmasu-a; iti-anena-ukta-tvAt-iti //
   atraika āhuḥ-śūdraprāpaṇārtho 'yamārambhaḥ, 'praśastānāṃ svakarmasu';	atra-ekaH AhuH--SUdra-prApaNa-arTaH ayam-AramBaH, apraSastAnAm sva-karmasu-a;
   ityanenāprāptatvāditi /	iti-anena-aprApta-tvAt-iti /
   na caitadyuktaṃ, 'vṛttiścennāntareṇa śūdrāt ityanenāpadi	na ca-etat-yuktaM, avRttiH-ced-na-antareNa SUdrAt iti-anena-Apadi
   śūdrābhyanujñānasiddheḥ /	SUdra-aByanujQAna-sidDeH /
   na cānāpadyapi brahmacāriṇaḥ śūdrābhyanujñānamanena kalpayituṃ yuktaṃ,	na ca-anApadi-api brahmacAriNaH SUdra-aByanujQAnam-anena kalpayitum yuktaM,
   smṛtyantare atyantapratiṣiddhatvāt,'-	smRti-antare atyanta-pratizidDa-tvAt,-a-
   śūdrānnarasapuṣṭāṅgo yodhīyānopi nityaśaḥ /	SUdra-anna-rasa-puzwa-aFgaH yoDIyAnopi nityaSas /
   juhvannapi japanvāpi gatimūrdhvāṃ na vindati //	juhvan=-api japan-vA-api gatim-UrDvAm na vindati //
   iti //	iti //
   tasmādanāpadyeva brahmacāriṇaḥ apraśastadvijātiprāpaṇārthoyamārambhaḥ	tasmAt-anApadyeva brahmacAriNaH apraSasta-dvijAti-prApaNa-arToyam-AramBaH
   apraśastānāmaviśeṣeṇa prāptau satyāṃ 'abhiśastapatitavarjaṃ'; iti yujyate	apraSastAnAm-aviSezeNa prAptO satyAm aaBiSasta-patita-varjaM-a; iti yujyate
   ca pratiṣedhaḥ /	ca pratizeDaH /
   itarathā śūdraprāpaṇe sati abhiśastādīnāṃ prāptyabhāvādeva pratiṣedho na	itaraTA SUdra-prApaNe sati aBiSasta-AdInAm prApti-aBAvAt-eva pratizeDaH na
   yujyata iti na ca śakyate vaktuṃ śūdraviṣaya evāyamapavāda iti, yatra hi	yujyate iti na ca Sakyate vaktum SUdra-vizayaH eva-ayam-apavAdaH iti, yatra hi
   dvijātayaḥ praśastā adhikriyante tatra śūdro 'pi praśasta eveti itarasya	dvijAtayaH praSastAH aDikriyante tatra SUdraH api praSastaH eva-iti itarasya
   prasaṅga eva nāstīti //	prasaFgaH eva na-asti-iti //
   tena prathamakalpastāvat brahmacāriṇaḥ praśastebhya eva bhaikṣacaraṇaṃ,	tena praTama-kalpaH-tAvat brahmacAriNaH praSasteByaH eva BEkza-caraNaM,
   tadalābhe apraśastebhyaḥ, tadalābhe ācāryādibhyaḥ, sarvābhāve āpadi	tad-alABe apraSasteByaH, tad-alABe AcArya-AdiByaH, sarva-aBAve Apadi
   śūdrāditi sthitam //	SUdrAt-iti sTitam //
   sarvavarṇānarhatīti sārvavarṇikaṃ, sarveṣāṃ bhavatītyarthaḥ /	sarva-varNAn-arhati-iti sArvavarNikan, sarvezAm Bavati-iti-arTaH /
   sarvagrahaṇaṃ kṣatriyavaiśyaprāpaṇārthaṃ, anyathā brāhmaṇasyaiva	sarva-grahaNam kzatriya-vESya-prApaNa-arTaM, anyaTA brAhmaNasya-eva
   pratigrahādhikārāt tasyaiva syāditi /	pratigraha-aDikArAt tasya-eva syAt-iti /
   varṇagrahaṇaṃ śūdrasyāpi prāpaṇārthaṃ asati varṇagrahaṇe sarvagrahaṇaṃ	varNa-grahaNam SUdrasya-api prApaNa-arTam asati varNa-grahaNe sarva-grahaNam
   tayoreva syāditi tadarthaṃ varṇagrahaṇaṃ kṛtam /	tayoH-eva syAt-iti tad-arTam varNa-grahaNam kRtam /
   tena śūdrasyāprāptau tatprāpaṇārthaṃ varṇagrahaṇam /	tena SUdrasya-aprAptO tad-prApaNa-arTam varNa-grahaNam /
   tataśca śūdrasyāpi vṛttihīnasya bhikṣācaraṇe na doṣaḥ /	tatas-ca SUdrasya-api vRtti-hInasya BikzA-caraNe na dozaH /
   bhikṣāsamūho bhaikṣaṃ, tataśca bahubhyo gṛhebhya āhartavyam /	BikzA-samUhaH BEkzaM, tatas-ca bahuByaH gRheByaH Ahartavyam /
   abhiśasta upapātakadoṣeṇābhiśasto gṛhyate, pātakadoṣeṇābhiśastasya	aBiSaste upapAtaka-dozeNa-aBiSastaH gRhyate, pAtaka-dozeNa-aBiSastasya
   patitagrahaṇenaiva siddhatvāt /	patita-grahaNena-eva sidDa-tvAt /
   tathāca vasiṣṭhaḥ- 'brāhmaṇamanṛtenābhiśasya patanīyenopapatanīyena vā';	taTA-ca vasizWaH abrAhmaNam-anRtena-aBiSasya patanIyena-upapatanIyena vA-a;
   iti //	iti //
   kecitsarveṣu varṇeṣu bhavaṃ sārvavarṇikamiti vigrahaṃ kurvanti teṣāṃ	kecid-sarvezu varNezu Bavam sArvavarNikam-iti vigraham kurvanti tezAm
   sarvaśabdasya prayojanaṃ na vidmaḥ /	sarva-Sabdasya prayojanam na vidmaH /
   apraśastadvijātiprāpaṇārthaṃ cenna sūtrārambhasyāpi tasyaiva prayojanatvāt	apraSasta-dvijAti-prApaNa-arTam ced-na sUtra-AramBasya-api tasya-eva prayojana-tvAt-
   śūdraprāpaṇārthatve 'pyukta eva parihāraḥ tasmāttadbhūsurairvicāraṇīyam //	SUdra-prApaNa-arTa-tve api-uktaH eva parihAraH tasmAt-tat-BUsurEH-vicAraNIyam //
   adimadhyānteṣu bhavacchabdaḥ prayojyo varṇānupūrvyeṇa // Gaut_2.43 //	adi-maDya-antezu Bavat-SabdaH prayojyaH varNa-AnupUrvyeNa // GOt-_2.43 //
   dvipadasya bhikṣāṃ dehīti śabdasya prārthanāyāṃ dehītyasyāpi ca sārmathyāt	dvipadasya BikzAm dehi-iti Sabdasya prArTanAyAm dehi-iti-asya-api ca sArmaTyAt-
   prāptasyādau brāhmaṇena bhavacchabdaḥ prayoktavyaḥ, madhye kṣatriyeṇa,	prAptasya-AdO brAhmaNena Bavat-SabdaH prayoktavyaH, maDye kzatriyeNa,
   ante vaiśyena /	ante vESyena /
   bhavacchabdasya prātipadikatvātkevalasya ca prayogābhāvāt strīṇāṃ sakāśe	Bavat-Sabdasya prAtipadika-tvAt-kevalasya ca prayoga-aBAvAt strINAm sakASe
   tadāmantritavibhaktyantaḥ prayoktavyaḥ, bhavati bhikṣāṃ dehīti /	tadA-mantrita-viBakti-antar prayoktavyaH, Bavati BikzAm dehi-iti /
   puruṣasakāśe bhavan bhikṣāṃ dehīti /	puruza-sakASe Bavan BikzAm dehi-iti /
   pretyupasargāt smṛtyantaroktamapi draṣṭavyam /	preti-upasargAt smRti-antara-uktam-api drazwavyam /
   tadapi kṣakārahikārau noccairvaktavyāviti /	tat-api kzakAra-hikArO na-uccEs-vakta-vyO=-iti /
   yathāha gṛhyasmṛtiḥ 'brāhmaṇo bhikṣeta bhavati bhikṣāṃ dehīti,	yaTA-Aha gRhya-smRtiH abrAhmaNaH Bikzeta Bavati BikzAm dehi-iti,
   bhavanmadhyayā rājanyo bhikṣāṃ bhavati dehīti, bhavadantyayā vaiśyo	Bavat-maDyayA rAjanyaH BikzAm Bavati dehi-iti, Bavat-antyayA vESyaH-
   bhikṣāṃ dehi bhavati, kṣāṃ ca hiṃ ca na vardhayet'; iti /	BikzAm dehi Bavati, kzAm ca him ca na varDayet-a; iti /
   varṇagrahaṇaṃ śūdrasya mantraprāpaṇārthaṃ, tataśca trayāṇāmeva	varNa-grahaNam SUdrasya mantra-prApaNa-arTaM, tatas-ca trayANAm-eva
   varṇānāmanyatamo mantro draṣṭavyaḥ /	varNAnAm-anyatamaH mantraH drazwavyaH /
   anyo vā racanāviśeṣaḥ kartavyaḥ /	anyaH vA racanA-viSezaH kartavyaH /
   "vaiśyavaccūdravṛttiḥ"iti smṛtyantaradarśanāt vaiśyokto vā draṣṭavyaḥ /	"vESya-vat-cUdra-vRttiH"iti smRti-antara-darSanAt vESya-uktaH vA drazwavyaH /
   aniyatavṛttivijñāpanārthaṃ sākṣānmantro noktaḥ /	aniyata-vRtti-vijQApana-arTam sAkzAt-mantraH na-uktaH /
   tathā ca vasiṣṭhaḥ-"aniyatā ca vṛttiraniyatakeśaveṣāḥ"ityādi /	taTA ca vasizWaH-"a-niyatA ca vRttiH-aniyata-keSa-vezAH"ityAdi /
   ekasyaiva vikalpo mā bhūditi anupūrvagrahaṇam //	ekasya-eva vikalpaH mA BUt-iti anupUrva-grahaNam //
   ācāryajñātigurusveṣvalābhe 'nyatra // Gaut_2.44 //	AcArya-jQAti-guru-svezu-alABe anyatra // GOt-_2.44 //
   ācārya uktaḥ /	AcAryaH uktaH /
   jñātiḥ sapiṇḍaḥ, gururmātulādiḥ, svamātmīyam /	jQAtiH sapiNxaH, guruH-mAtula-AdiH, svam-AtmIyam /
   anyatrālābhe eṣu bhaikṣaṃ prārthanīyam /	anyatra-alABe ezu BEkzam prArTanIyam /
   kramastu pratipāditaḥ //	kramaH-tu pratipAditaH //
   atrāpi-	atra-api-
   teṣāṃ pūrvaṃ pūrvaṃ pariharet // Gaut_2.45 //	tezAm pUrvam pUrvam pariharet // GOt-_2.45 //
   teṣāṃ yo yaḥ prathamanirdiṣṭaḥ tatra tatra pariharet /	tezAm yaH yaH praTama-nirdizwaH tatra tatra pariharet /
   anyatrālābhe pūrvaṃ pūrvaṃ parihṛtyāpi teṣāmeva sakāśe	anyatra-alABe pUrvam pUrvam parihRtya-api tezAm-eva sakASe
   bhaikṣaṃ paricaritavyam /	BEkzam paricaritavyam /
   nopādhyāyagṛhādityevaṃ niyamārthaṃ teṣāṃ grahaṇam /	na-upADyAya-gRhAt-iti-evam niyama-arTam tezAm grahaNam /
   tataśca sarvatrālābhe upādhyāyagṛhādityeva draṣṭavyam /	tatas-ca sarvatra-alABe upADyAya-gRhAt-iti-eva drazwavyam /
   tathāca smṛtyantaraṃ"alābhe 'nyatropādhyāyagṛhādapi"iti //	taTA-ca smRti-antaraM"a-lABe anyatra-upADyAya-gRhAt-api"iti //
   nivedya gurave 'nujñāto bhuñjīta // Gaut_2.46 //	nivedya gurave anujQAtaH BuQjIta // GOt-_2.46 //
   idaṃ bhaikṣamiti gurave kathayitvā tato bhuṃkṣveti tenānujñāto bhuñjīta /	idam BEkzam-iti gurave kaTayitvA tatas BuMkzva-iti tena-anujQAtaH BuQjIta /
   evañca nivedanaṃ bhaikṣasaṃskārārthaṃ, anujñāta iti vacanāt /	evaQca nivedanam BEkza-saMskAra-arTan, anujQAtaH iti vacanAt /
   yadi gururgṛhṇīyāt tadānyadāhartavyam //	yadi guruH-gRhNIyAt tadA-anyat-Ahartavyam //
   asannidhau tadbhāryāputrasabrahmacārisadbhyaḥ // Gaut_2.47 //	asanniDO tad-BAryA-putra-sabrahmacAri-sadByaH // GOt-_2.47 //
