   mātṛkā 1	mAtRkA 1
   N12.46a/ kanyaivākṣatayonir yā pāṇigrahaṇadūṣitā /	N12.46a/ kanyA-eva-akzatayoniH yA pANigrahaNa-dUzitA /
   N12.46c/ punarbhūḥ prathamā soktā punaḥ saṃskāram arhati //	N12.46c/ punarBUH praTamA sA-uktA punar saMskAram arhati //
   N12.47a/ kaumāraṃ patim utsṛjya yānyaṃ puruṣam āśritā /	N12.47a/ kOmAram patim utsRjya yA-anyam puruzam ASritAH /
   N12.47c/ punaḥ patyur gṛham yāyāt sā dvitīyā prakīrtitā //	N12.47c/ punar patyuH gRham yAyAt sA dvitIyA prakIrtitAH //
   N12.48a/ asatsu devareṣu strī bāndhavair yā pradīyate /	N12.48a/ asatsu devarezu strI bAnDavEH yA pradIyate /
   N12.48c/ savarṇāyāsapiṇḍāya sā tṛtīyā prakīrtitā //	N12.48c/ savarNAya-asapiNxAya sA tRtIyA prakIrtitAH //
   N12.49a/ strī prasūtāprasūtā vā patyāv eva tu jīvati /	N12.49a/ strI prasUtA-prasUtA vA patyO eva tu jIvati /
   N12.49c/ kāmāt samāśrayed anyaṃ prathamā svairiṇī tu sā //	N12.49c/ kAmAt samASrayet anyam praTamA svEriNI tu sA //
   N12.50a/ mṛte bhartari yā prāptān devarān apy apāsya tu /	N12.50a/ mRte Bartari yA prAptAn devarAn api apAsya tu /
   N12.50c/ upagacchet paraṃ kāmāt sā dvitīyā prakīrtitā //	N12.50c/ upagacCet param kAmAt sA dvitIyA prakIrtitAH //
   N12.51a/ prāptā deśād dhanakrītā kṣutpipāsāturā ca yā /	N12.51a/ prAptA deSAt Dana-krItA kzuD-pipAsA-AturA ca yA /
   N12.51c/ tavāham ity upagatā sā tṛtīyā prakīrtitā //	N12.51c/ tava-aham iti upagatA sA tRtIyA prakIrtitAH //
   N12.52a/ deśadharmān apekṣya strī gurubhir yā pradīyate /	N12.52a/ deSa-DarmAn apekzya strI guruBiH yA pradIyate /
   N12.52c/ utpannasāhasānyasmai sāntyā vai svairiṇī smṛtā //	N12.52c/ utpanna-sAhasa-anyasmE sA-antyA vE svEriNI smRtAH //
   N12.53a/ punarbhuvāṃ eṣa vidhiḥ svairiṇīnāṃ ca kīrtitaḥ /	N12.53a/ punarBuvAm eza viDiH svEriNInAm ca kIrtitaH /
   N12.53c/ pūrvā pūrvājaghanyāsāṃ śreyasī tūttarottarā //	N12.53c/ pUrvA pUrva-AjaGanyA-AsAm SreyasI tu-uttarottarA //
   N12.54a/ apatyam utpādayitus tāsāṃ yā śulkato hṛtā /	N12.54a/ apatyam utpAdayituH tAsAm yA SulkataH hRtA /
   N12.54c/ aśulkopanatāyāṃ tu kṣetrikasyaiva tat phalam //	N12.54c/ aSulka-upanatAyAm tu kzetrikasya-eva tat Palam //
   N12.55a/ kṣetrikasya yad ajñātaṃ kṣetre bījaṃ pradīyate /	N12.55a/ kzetrikasya yat ajQAtam kzetre bIjam pradIyate /
   N12.55c/ na tatra bījino bhāgaḥ kṣetrikasyaiva tad bhavet //	N12.55c/ na tatra bIjinaH BAgaH kzetrikasya-eva tat Bavet //
   N12.56a/ oghavātāhṛtaṃ bījaṃ kṣetre yasya prarohati /	N12.56a/ oGa-vAta-AhRtam bIjam kzetre yasya prarohati /
   N12.56c/ phalabhug yasya tat kṣetraṃ na bījī phalabhāg bhavet //	N12.56c/ Pala-Buj yasya tat kzetram na bIjI Pala-BAj Bavet //
   N12.57a/ mahokṣo janayed vatsān yasya goṣu vraje caran /	N12.57a/ mahA-ukzaH janayet vatsAn yasya gozu vraje caran /
   N12.57c/ tasya te yasya tā gāvo moghaṃ syanditam ārṣabham //	N12.57c/ tasya te yasya tAH gAvaH moGam syanditam ArzaBam //
   N12.58a/ kṣetrikānumataṃ bījaṃ yasya kṣetre pramucyate /	N12.58a/ kzetrikA-anumatam bIjam yasya kzetre pramucyate /
   N12.58c/ tadapatyaṃ dvayor eva bījikṣetrikayor matam //	N12.58c/ tad-apatyam dvayoH eva bIji-kzetrikayoH matam //
   N12.59a/ narte kṣetraṃ bhavet sasyaṃ na ca bījaṃ vināsti tat /	N12.59a/ na-Rte kzetram Bavet sasyam na ca bIjam vinA-asti tat /
   N12.59c/ ato 'apatyaṃ dvayor iṣṭaṃ pitur mātuś ca dharmataḥ //	N12.59c/ atas aapatyam dvayoH izwam pituH mAtuH ca DarmataH //
   N12.60a/ nāthavatyā paragṛhe saṃyuktasya striyā saha /	N12.60a/ nATavatyA para-gRhe saMyuktasya striyA saha /
   N12.60c/ dṛṣṭaṃ saṃgrahaṇaṃ tajjñair nāgatāyāḥ svayaṃ gṛhe //	N12.60c/ dRzwam saMgrahaNam tad-jQEH na-AgatAyAH svayam gRhe //
   N12.61a/ praduṣṭatyaktadārasya klībasya kṣamakasya ca /	N12.61a/ praduzwa-tyakta-dArasya klIbasya kzamakasya ca /
   N12.61c/ svecchayopeyuṣo dārān na doṣaḥ sāhaso bhavet //	N12.61c/ sva-icCayA-upeyuzaH dArAn na dozaH sAhasaH Bavet //
   N12.62a/ parastriyā sahākāle 'adeśe vā bhavato mithaḥ /	N12.62a/ para-striyA saha-akAle aadeSe vA BavataH miTas /
   N12.62c/ sthānasaṃbhāṣaṇāmodās trayaḥ saṃgrahaṇakramāḥ //	N12.62c/ sTAna-saMBAzaNa-AmodAH trayaH saMgrahaNa-kramAH //
   N12.63a/ nadīnāṃ saṃgame tīrtheṣv ārāmeṣu vaneṣu ca /	N12.63a/ nadInAm saMgame tIrTezu ArAmezu vanezu ca /
   N12.63c/ strī pumāṃś ca sameyātāṃ grāhyaṃ saṃgrahaṇaṃ bhavet //	N12.63c/ strI pumAn ca sameyAtAm grAhyam saMgrahaNam Bavet //
   N12.64a/ dūtīprasthāpanaiś caiva lekhāsaṃpreṣaṇair api /	N12.64a/ dUtI-prasTApanEH ca-eva leKA-saMprezaNEH api /
   N12.64c/ anyair api vyabhicāraiḥ sarvaṃ saṃgrahaṇaṃ smṛtam //	N12.64c/ anyEH api vyaBicArEH sarvam saMgrahaNam smRtam //
   N12.65a/ striyaṃ spṛśed adeśe yaḥ spṛṣṭo vā marśayet tathā /	N12.65a/ striyam spRSet adeSe yaH spRzwaH vA marSayet taTA /
   N12.65c/ parasparasyānumate tac ca saṃgrahaṇaṃ bhavet //	N12.65c/ parasparasya-anumate tat ca saMgrahaNam Bavet //
   N12.66a/ bhakṣair vā yadi vā bhojyair vastrair mālyais tathaiva ca /	N12.66a/ BakzEH vA yadi vA BojyEH vastrEH mAlyEH taTA-eva ca /
   N12.66c/ saṃpreṣyamānair gandhaiś ca sarvaṃ saṃgrahaṇaṃ smṛtam //	N12.66c/ saMprezyamAnEH ganDEH ca sarvam saMgrahaNam smRtam //
   N12.67a/ darpād vā yadi vā mohāc chlāghayā vā svayaṃ vadet /	N12.67a/ darpAt vA yadi vA mohAt SlAGayA vA svayam vadet /
   N12.67c/ mameyaṃ bhuktapūrveti sarvaṃ saṃgrahaṇaṃ smṛtam //	N12.67c/ mama-iyam Bukta-pUrvA-iti sarvam saMgrahaNam smRtam //
   N12.68a/ pāṇau yaś ca nigṛhṇīyad veṇyāṃ vastrāntare 'api vā /	N12.68a/ pANO yaH ca nigRhNIyat veNyAm vastra-antare aapi vA /
   N12.68c/ tiṣṭha tiṣṭheti vā bruyāt sarvaṃ saṃgrahaṇaṃ smṛtam //	N12.68c/ tizWa tizWA-iti vA bruyAt sarvam saMgrahaNam smRtam //
   N12.69a/ svajātyatikrame puṃsāṃ uktam uttamasāhasam /	N12.69a/ sva-jAti-atikrame puMsAm uktam uttamasAhasam /
   N12.69c/ viparyaye madhyamas tu prātilome pramāpaṇam //	N12.69c/ viparyaye maDyamaH tu prAtilome pramApaNam //
   N12.70a/ kanyāyām asakāmāyāṃ dvyāṅgulasyāvakartanam /	N12.70a/ kanyAyAm asa-kAmAyAm dvyA-aFgulasya-avakartanam /
   N12.70c/ uttamāyāṃ vadhas tv eva sarvasvaharaṇaṃ tathā //	N12.70c/ uttamAyAm vaDaH tu eva sarva-sva-haraNam taTA //
   N12.71a/ sakāmāyāṃ tu kanyāyāṃ savarṇe nāsty atikramaḥ /	N12.71a/ sa-kAmAyAm tu kanyAyAm savarNe na-asti atikramaH /
   N12.71c/ kiṃtv alaṃkṛtya satkṛtya sa evaināṃ samudvahet //	N12.71c/ kiMtu alaMkRtya satkRtya saH eva-enAm samudvahet //
   N12.72a/ mātā mātṛṣvasā śvaśrūr mātulānī pitṛṣvasā /	N12.72a/ mAtA mAtRzvasA SvaSrUH mAtulAnI pitRzvasA /
   N12.72c/ pitṛvyasakhiśiṣyastrī bhaginī tatsakhī snuṣā //	N12.72c/ pitRvya-saKi-Sizya-strI BaginI tad-saKI snuzA //
   N12.73a/ duhitācāryabhāryā ca sagotrā śaraṇāgatā /	N12.73a/ duhitA-AcArya-BAryA ca sagotrA SaraNa-AgatA /
   N12.73c/ rājñī pravrajitā dhātrī sādhvī varṇottamā ca yā //	N12.73c/ rAjQI pravrajitA DAtrI sADvI varNa-uttamA ca yA //
   N12.74a/ āsām anyatamāṃ gatvā gurutalpaga ucyate /	N12.74a/ AsAm anyatamAm gatvA guru-talpa-gaH ucyate /
   N12.74c/ śiśnasyotkartanaṃ daṇḍo nānyas tatra vidhīyate //	N12.74c/ SiSnasya-utkartanam daNxaH na-anyaH tatra viDIyate //
   N12.75a/ paśuyonyām atikrāman vineyaḥ sa damaṃ śatam /	N12.75a/ paSu-yonyAm atikrAman vineyaH sa damam Satam /
   N12.75c/ madhyamaṃ sāhasaṃ goṣu tad evāntyāvasāyiṣu //	N12.75c/ maDyamam sAhasam gozu tat eva-antyAvasAyizu //
   N12.76a/ agamyāgāminaḥ śāsti daṇḍo rājñā pracoditaḥ /	N12.76a/ agamyA-gAminaH SAsti daNxaH rAjQA pracoditaH /
   N12.76c/ prāyaścittavidhāv atra prāyaścittaṃ viśodhanam //	N12.76c/ prAyaScitta-viDO atra prAyaScittam viSoDanam //
   N12.77a/ svairiṇy abrāhmaṇī veśyā dāsī niṣkāsinī ca yā /	N12.77a/ svEriNI abrAhmaNI veSyA dAsI nizkAsinI ca yA /
   N12.77c/ gamyāḥ syur ānulomyena striyo na pratilomataḥ //	N12.77c/ gamyAH syuH Anulomyena striyaH na pratilomataH //
   N12.78a/ āsv eva tu bhujiṣyāsu doṣaḥ syāt paradāravat /	N12.78a/ Asu eva tu BujizyAsu dozaH syAt para-dAra-vat /
   N12.78c/ gamyā api hi nopeyās tāś ced anyaparigrahāḥ //	N12.78c/ gamyAH api hi na-upeyAH tAH ced anya-parigrahAH //
   N12.79a/ anutpannaprajāyās tu patiḥ preyād yadi striyāḥ /	N12.79a/ anutpanna-prajAyAH tu patiH preyAt yadi striyAH /
   N12.79c/ niyuktā gurubhir gacched devaraṃ putrakāmyayā //	N12.79c/ niyuktA guruBiH gacCet devaram putra-kAmyayA //
   N12.80a/ sa ca tāṃ pratipadyeta tathaivā putrajanmataḥ /	N12.80a/ sa ca tAm pratipadyeta taTA-evA putra-janmataH /
   N12.80c/ putre jāte nivarteta viplavaḥ syād ato 'anyathā //	N12.80c/ putre jAte nivarteta viplavaH syAt atas aanyaTA //
   N12.81a/ ghṛtenābhyajya gātrāṇi tailenāvikṛtena vā /	N12.81a/ GRtena-aByajya gAtrANi tElena-avikRtena vA /
   N12.81c/ mukhān mukhaṃ pariharan gātrair gātrāṇy asaṃspṛśan //	N12.81c/ muKAt muKam pariharan gAtrEH gAtrANi asaMspRSan //
   N12.82a/ striyaṃ putravatīṃ vandhyāṃ nīrajaskām anicchantīm /	N12.82a/ striyam putravatIm vanDyAm nIrajaskAm anicCantIm /
   N12.82c/ na gacched garbhiṇīṃ nindyām aniyuktāṃ ca bandhubhiḥ //	N12.82c/ na gacCet garBiNIm nindyAm aniyuktAm ca banDuBiH //
   N12.83a/ aniyuktā tu yā nārī devarāj janayet sutam /	N12.83a/ aniyuktA tu yA nArI devarAt janayet sutam /
   N12.83c/ jārajātam arikthīyaṃ tam āhur dharmavādinaḥ //	N12.83c/ jAra-jAtam arikTIyam tam AhuH Darma-vAdinaH //
   N12.84a/ tathāniyukto bhāryāyāṃ yavīyāñ jyāyaso vrajet /	N12.84a/ taTA-aniyuktaH BAryAyAm yavIyAn jyAyasaH vrajet /
   N12.84c/ yavīyaso vā yo jyāyān ubhau tau gurutalpagau //	N12.84c/ yavIyasaH vA yaH jyAyAn uBO tO guru-talpa-gO //
   N12.85a/ kule tadavaśeṣe tu saṃtānārthaṃ na kāmataḥ /	N12.85a/ kule tad-avaSeze tu saMtAna-arTam na kAmataH /
   N12.85c/ niyukto gurubhir gacched bhrātṛbhāryāṃ yavīyasaḥ //	N12.85c/ niyuktaH guruBiH gacCet BrAtR-BAryAm yavIyasaH //
   N12.86a/ avidyamāne tu gurau rājño vācyaḥ kulakṣayaḥ /	N12.86a/ avidyamAne tu gurO rAjQaH vAcyaH kula-kzayaH /
   N12.86c/ tatas tadvacanād gacched anuśiṣya striyā saha //	N12.86c/ tatas tad-vacanAt gacCet anuSizya striyA saha //
   N12.87a/ pūrvoktenaiva vidhinā snātāṃ puṃsavane śuciḥ /	N12.87a/ pUrva-uktena-eva viDinA snAtAm puMsavane SuciH /
   N12.87c/ sakṛd ā garbhādhānād vā kṛte garbhe snuṣaiva sā //	N12.87c/ sakRt A garBADAnAt vA kRte garBe snuzA-eva sA //
   N12.88a/ ato 'anyathā vartamānaḥ pumān strī vāpi kāmataḥ /	N12.88a/ atas aanyaTA vartamAnaH pumAn strI vA-api kAmataH /
   N12.88c/ vineyau subhṛśaṃ rājñā kilbiṣī syād anigrahāt //	N12.88c/ vineyO su-BRSam rAjQA kilbizI syAt anigrahAt //
   N12.89a/ īrṣyāsūyasamutthe tu saṃrambhe rāgahetuke /	N12.89a/ IrzyA-asUya-samutTe tu saMramBe rAga-hetuke /
   N12.89c/ dampatī vivadeyātāṃ na jñātiṣu na rājani //	N12.89c/ dampatI vivadeyAtAm na jQAtizu na rAjani //
   N12.90a/ anyonyaṃ tyajator nāgaḥ syād anyonyaviruddhayoḥ /	N12.90a/ anyonyam tyajatoH nAgaH syAt anyonya-virudDayoH /
   N12.90c/ strīpuṃsayor nigūḍhāyā vyabhicārād ṛte striyāḥ //	N12.90c/ strIpuMsayoH nigUXAyAH vyaBicArAt Rte striyAH //
   N12.91a/ vyabhicāre striyā mauṇḍyam adhaḥśayanam eva ca /	N12.91a/ vyaBicAre striyAH mONxyam aDas-Sayanam eva ca /
   N12.91c/ kadannaṃ vā kuvāsaś ca karma cāvaskaroñjhanam //	N12.91c/ kadannam vA kuvAsaH ca karma ca-avaskaroQJanam //
   N12.92a/ strīdhanabhraṣṭasarvasvāṃ garbhavisraṃsinīṃ tathā /	N12.92a/ strIDana-Brazwa-sarvasvAm garBa-visraMsinIm taTA /
   N12.92c/ bhartuś ca vadham icchantīṃ striyaṃ nirvāsayed gṛhāt //	N12.92c/ BartuH ca vaDam icCantIm striyam nirvAsayet gRhAt //
   N12.93a/ anarthaśīlāṃ satataṃ tathaivāpriyavādinīm /	N12.93a/ anarTa-SIlAm satatam taTA-eva-apriya-vAdinIm /
   N12.93c/ pūrvāśinīṃ ca yā bhartuḥ striyaṃ nirvāsayed budhaḥ //	N12.93c/ pUrva-ASinIm ca yA BartuH striyam nirvAsayet buDaH //
   N12.94a/ vandhyāṃ strījananīṃ nindyāṃ pratikulāṃ ca sarvadā /	N12.94a/ vanDyAm strI-jananIm nindyAm pratikulAm ca sarvadA /
   N12.94c/ kāmato nābhinandeta kurvann evaṃ sa doṣabhāk //	N12.94c/ kAmataH na-aBinandeta kurvan evam sa doza-BAj //
   N12.95a/ anukūlām avāgduṣṭāṃ dakṣāṃ sādhvīṃ prajāvatīm /	N12.95a/ anukUlAm avAk-duzwAm dakzAm sADvIm prajAvatIm /
   N12.95c/ tyajan bhāryām avasthāpyo rājñā daṇḍena bhūyasā //	N12.95c/ tyajan BAryAm avasTApyaH rAjQA daNxena BUyasA //
   N12.96a/ ajñātadoṣeṇoḍhā yā nirgatā nānyam āśritā /	N12.96a/ ajQAta-dozeNa-UXA yA nirgatA na-anyam ASritAH /
   N12.96c/ bandhubhiḥ sā niyoktavyā nirbandhuḥ svayam āśrayet //	N12.96c/ banDuBiH sA niyoktavyA nirbanDuH svayam ASrayet //
   N12.97a/ naṣṭe mṛte pravrajite klībe ca patite patau /	N12.97a/ nazwe mRte pravrajite klIbe ca patite patO /
   N12.97c/ pañcasv āpatsu nārīṇāṃ patir anyo vidhīyate //	N12.97c/ paQcasu Apatsu nArINAm patiH anyaH viDIyate //
   N12.98a/ aṣṭau varṣāṇy udīkṣeta brāhmaṇī proṣitaṃ patim /	N12.98a/ azwO varzANi udIkzeta brAhmaNI prozitam patim /
   N12.98c/ aprasūtā tu catvāri parato 'anyaṃ samāśrayet //	N12.98c/ aprasUtA tu catvAri paratas aanyam samASrayet //
   N12.99a/ kṣatriyā ṣaṭ samās tiṣṭhed aprasūtā samātrayam /	N12.99a/ kzatriyA zaw samAH tizWet aprasUtA samA-trayam /
   N12.99c/ vaiśyā prasūtā catvāri dve same tv itarā vaset //	N12.99c/ vESyA prasUtA catvAri dve same tu itarAH vaset //
   N12.100a/ na śūdrāyāḥ smṛtaḥ kālo na ca dharmavyatikramaḥ /	N12.100a/ na SUdrAyAH smRtaH kAlaH na ca Darma-vyatikramaH /
   N12.100c/ viśeṣato 'aprasūtāyāḥ saṃvatsaraparā sthitiḥ //	N12.100c/ viSezataH aaprasUtAyAH saMvatsara-parA sTitiH //
   N12.101a/ apravṛttau smṛtaḥ dharma eṣa proṣitayoṣitām /	N12.101a/ apravRttO smRtaH DarmaH eza prozita-yozitAm /
   N12.101c/ jīvati śrūyamāṇe tu syād eṣa dviguṇo vidhiḥ //	N12.101c/ jIvati SrUyamANe tu syAt eza dviguNaH viDiH //
   N12.102a/ prajāpravṛttau bhūtānāṃ sṛṣṭir eṣā prajāpateḥ /	N12.102a/ prajA-pravRttO BUtAnAm sRzwiH ezA prajApateH /
   N12.102c/ ato 'anyagamane strīṇām evaṃ doṣo na vidyate //	N12.102c/ atas aanya-gamane strINAm evam dozaH na vidyate //
   N12.103a/ ānulomyena varṇānāṃ yaj janma sa vidhiḥ smṛtaḥ /	N12.103a/ Anulomyena varNAnAm yat janma sa viDiH smRtaH /
   N12.103c/ prātilomyena yaj janma sa jñeyo varṇasaṃkaraḥ //	N12.103c/ prAtilomyena yat janma sa jQeyaH varNa-saMkaraH //
   N12.104a/ anantaraḥ smṛtaḥ putraḥ putra ekāntaras tathā /	N12.104a/ anantaraH smRtaH putraH putraH eka-antaraH taTA /
   N12.104c/ dvyantaraś cānulomyena tathaiva pratilomataḥ //	N12.104c/ dvi-antaraH ca-Anulomyena taTA-eva pratilomataH //
   N12.105a/ ugraḥ pāraśavaś caiva niṣādaś cānulomataḥ /	N12.105a/ ugraH pAraSavaH ca-eva nizAdaH ca-anulomataH /
   N12.105c/ uttamebhyas trayas tribhyaḥ śūdrāputrāḥ prakīrtitāḥ //	N12.105c/ uttameByaH trayaH triByaH SUdrA-putrAH prakIrtitAH //
   N12.106a/ brāhmaṇyā api cāṇḍālasūtavaidehakā api /	N12.106a/ brAhmaNyAH api cANxAla-sUta-vEdehakAH api /
   N12.106c/ aparebhyas trayas tribhyā vijñeyaḥ pratilomataḥ //	N12.106c/ apareByaH trayaH triByA vijQeyaH pratilomataH //
   N12.107a/ ambaṣṭho māgadhaś caiva kṣattā ca kṣatriyāsutāḥ /	N12.107a/ ambazWaH mAgaDaH ca-eva kzattA ca kzatriyA-sutAH /
   N12.107c/ ānulomyena tatraiko dvau jñeyau pratilomataḥ //	N12.107c/ Anulomyena tatra-ekaH dvO jQeyO pratilomataH //
   N12.108a/ vaiśyāputrās tu dauṣṣantayavanāyogavā api /	N12.108a/ vESyA-putrAH tu dOzzanta-yavana-AyogavAH api /
   N12.108c/ prātilomyena yatraiko dvau jñeyau cānulomajau //	N12.108c/ prAtilomyena yatra-ekaH dvO jQeyO ca-anuloma-jO //
   N12.109a/ sūtādyāḥ pratilomās tu ye jātipratilomajāḥ /	N12.109a/ sUta-AdyAH pratilomAH tu ye jAti-pratiloma-jAH /
   N12.109c/ te saṃkarāḥ śvapākādyās teṣāṃ triḥ saptako gaṇaḥ //	N12.109c/ te saMkarAH SvapAka-AdyAH tezAm tris saptakaH gaNaH //
   N12.110a/ savarṇo brāhmaṇīputraḥ kṣatriyāyām anantaraḥ /	N12.110a/ savarNaH brAhmaNI-putraH kzatriyAyAm anantaraH /
   N12.110c/ ambaṣṭhograu tathā putrāv evaṃ kṣatriyavaiśyayoḥ //	N12.110c/ ambazWa-ugrO taTA putrO evam kzatriya-vESyayoH //
   N12.111a/ ekāntaras tu dauṣṣanto vaiśyāyāṃ brāhmaṇāt sutaḥ /	N12.111a/ eka-antaraH tu dOzzantaH vESyAyAm brAhmaNAt sutaH /
   N12.111c/ śūdrāyāṃ kṣatriyāt tadvan niṣādo nāma jāyate //	N12.111c/ SUdrAyAm kzatriyAt tadvat nizAdaH nAma jAyate //
   N12.112a/ śūdrā pāraśavaṃ sūte brāhmaṇād uttaraṃ sutam /	N12.112a/ SUdrA pAraSavam sUte brAhmaNAt uttaram sutam /
   N12.112c/ ānulomyena varṇānāṃ putrā hy ete prakīrtitāḥ //	N12.112c/ Anulomyena varNAnAm putrAH hi ete prakIrtitAH //
   N12.113a/ sūtaś ca māgadhaś caiva putrāv āyogavas tathā /	N12.113a/ sUtaH ca mAgaDaH ca-eva putrO AyogavaH taTA /
   N12.113c/ prātilomyena varṇānāṃ tadvad ete 'apy anantarāḥ //	N12.113c/ prAtilomyena varNAnAm tadvat ete aapi anantarAH //
   N12.114a/ anantaraḥ smṛtaḥ sūto brāhmaṇyāṃ kṣatriyāt sutaḥ /	N12.114a/ anantaraH smRtaH sUtaH brAhmaNyAm kzatriyAt sutaH /
   N12.114c/ māgadhāyogavau tadvad dvī putrau vaiśyaśūdrayoḥ //	N12.114c/ mAgaDa-AyogavO tadvat dvI putrO vESya-SUdrayoH //
   N12.115a/ brāhmaṇy ekāntaraṃ vaiśyāt sūte vaidehakaṃ sutam /	N12.115a/ brAhmaNI eka-antaram vESyAt sUte vEdehakam sutam /
   N12.115c/ kṣattāraṃ kṣatriyā śūdrāt putram ekāntaraṃ tathā //	N12.115c/ kzattAram kzatriyA SUdrAt putram eka-antaram taTA //
   N12.116a/ dvyantaraḥ prātilomyena pāpiṣṭhaḥ sati saṃkare /	N12.116a/ dvi-antaraH prAtilomyena pApizWaH sati saMkare /
   N12.116c/ cāṇḍālo jāyate śūdrād brāhmaṇī yatra muhyati //	N12.116c/ cANxAlaH jAyate SUdrAt brAhmaNI yatra muhyati //
   N12.117a/ rājñā parīkṣyaṃ na yathā jāyate varṇasaṃkaraḥ /	N12.117a/ rAjQA parIkzyam na yaTA jAyate varNa-saMkaraH /
   N12.117c/ tasmād rājñā viśeṣeṇa trayī rakṣyā tu saṃkarāt //	N12.117c/ tasmAt rAjQA viSezeNa trayI rakzyA tu saMkarAt //
   13.dāyabhāgaḥ	13.dAya-BAgaH
   N13.1a/ vibhāgo 'arthasya pitryasya putrair yatra prakalpyate /	N13.1a/ viBAgaH aarTasya pitryasya putrEH yatra prakalpyate /
   N13.1c/ dāyabhāga iti proktaṃ tad vivādapadaṃ budhaiḥ //	N13.1c/ dAya-BAgaH iti proktam tat vivAda-padam buDEH //
   N13.2a/ pitary ūrdhvaṃ mṛte putrā vibhajeyur dhanaṃ pituḥ /	N13.2a/ pitari UrDvam mRte putrAH viBajeyuH Danam pituH /
   N13.2c/ mātur duhitaro 'abhāve duhitāṃ tadanvayaḥ //	N13.2c/ mAtuH duhitaraH aaBAve duhitAm tad-anvayaH //
   N13.3a/ mātur nivṛtte rajasi prattāsu bhaginīṣu ca /	N13.3a/ mAtuH nivRtte rajasi prattAsu BaginIzu ca /
   N13.3c/ niraṣṭe vāpy amaraṇe pitary uparataspṛhe //	N13.3c/ nirazwe vA-api amaraNe pitari uparata-spRhe //
   N13.4a/ pitaiva vā svayaṃ putrān vibhajed vayasi sthitaḥ /	N13.4a/ pitA-eva vA svayam putrAn viBajet vayasi sTitaH /
   N13.4c/ jyeṣṭhaṃ śreṣṭhavibhāgena yathā vāsya matir bhavet //	N13.4c/ jyezWam SrezWa-viBAgena yaTA vA-asya matiH Bavet //
   N13.5a/ bibhṛyād vecchataḥ sarvāñ jyeṣṭho bhrātā yathā pitā /	N13.5a/ biBRyAt vA-icCataH sarvAn jyezWaH BrAtA yaTA pitA /
   N13.5c/ bhrātā śaktaḥ kaniṣṭho vā śaktyapekṣaḥ kule kriyā //	N13.5c/ BrAtA SaktaH kanizWaH vA Sakti-apekzaH kule kriyA //
   N13.6a/ śauryabhāryādhane hitvā yac ca vidyādhanaṃ bhavet /	N13.6a/ SOrya-BAryA-Dane hitvA yat ca vidyA-Danam Bavet /
   N13.6c/ trīṇy etāny avibhājyāni prasādo yaś ca paitṛkaḥ //	N13.6c/ trINi etAni aviBAjyAni prasAdaH yaH ca pEtRkaH //
   N13.7a/ mātrā ca svadhanaṃ dattaṃ yasmai syāt prītipūrvakam /	N13.7a/ mAtrA ca sva-Danam dattam yasmE syAt prIti-pUrvakam /
   N13.7c/ tasyāpy eṣa vidhir dṛṣṭo mātāpīṣṭe yathā pitā //	N13.7c/ tasya-api eza viDiH dRzwaH mAtA-api-Izwe yaTA pitA //
   N13.8a/ adhyagnyadhyāvahanikaṃ bhartṛdāyas tathaiva ca /	N13.8a/ aDyagni-aDyAvahanikam BartR-dAyaH taTA-eva ca /
   N13.8c/ bhrātṛmātṛpitṛbhyaś ca ṣaḍvidhaṃ strīdhanaṃ smṛtam //	N13.8c/ BrAtR-mAtR-pitRByaH ca zaxviDam strIDanam smRtam //
   N13.9a/ strīdhanaṃ tadapatyānāṃ bhartṛgāmy aprajāsu ca /	N13.9a/ strIDanam tad-apatyAnAm BartR-gAmI aprajAsu ca /
   N13.9c/ brāhmādiṣu catuḥṣv āhuḥ pitṛgāmītareṣu tu //	N13.9c/ brAhma-Adizu catuHzu AhuH pitR-gAmi-itarezu tu //
   N13.10a/ kuṭumbaṃ bibhṛyād bhrātur yo vidyām adhigacchataḥ /	N13.10a/ kuwumbam biBRyAt BrAtuH yaH vidyAm aDigacCataH /
   N13.10c/ bhāgaṃ vidyādhanāt tasmāt sa labhetāśruto 'api san //	N13.10c/ BAgam vidyA-DanAt tasmAt sa laBeta-aSrutaH aapi san //
   N13.11a/ vaidyo 'avaidyāya nākāmo dadyād aṃśaṃ svato dhanāt /	N13.11a/ vEdyaH aavEdyAya na-akAmaH dadyAt aMSam svatas DanAt /
   N13.11c/ pitṛdravyaṃ tad āśritya na cet tena tad āhṛtam //	N13.11c/ pitR-dravyam tat ASritya na ced tena tat AhRtam //
   N13.12a/ dvāv āṃśau pratipadyeta vibhajann ātmanaḥ pitā /	N13.12a/ dvO AMSO pratipadyeta viBajan AtmanaH pitA /
   N13.12c/ samāṃśabhāginī mātā putrāṇāṃ syān mṛte patau //	N13.12c/ sama-aMSa-BAginI mAtA putrANAm syAt mRte patO //
   N13.13a/ jyeṣṭhāyāṃśo 'adhiko deyaḥ jyeṣṭhāya tu varaḥ smṛtaḥ /	N13.13a/ jyezWAya-aMSaH aaDikaH deyaH jyezWAya tu varaH smRtaH /
   N13.13c/ samāṃśabhājaḥ śeṣāḥ syur aprattā bhaginī tathā //	N13.13c/ sama-aMSa-BAjaH SezAH syuH aprattA BaginI taTA //
   N13.14a/ kṣetrajeṣv api putreṣu tadvaj jāteṣu dharmataḥ /	N13.14a/ kzetrajezu api putrezu tadvat jAtezu DarmataH /
