   REFERENCE SYSTEM:	RA-eFA-eRENCE SYSTEM:
   4 3 1 22 03c bibheda valaṃ bhṛgurna sasāhe śatrūnmade somasya .. 954	4 3 1 22 03d biBeda valam BRguH-na sa-sAhe SatrUn-made somasya .. 954
   tṛtīya prapāṭhakaḥ . dvitīyo 'rdhaḥ	tRtIya prapAWakaH . dvitIyaH arDaH
   4 3 2 01 01a govitpavasva vasuviddhiraṇyavidretodhā indo bhuvaneṣvarpitaḥ	4 3 2 01 01a go-vid-pavasva vasu-vid-hiraNya-vidretoDAH indo Buvanezu-arpitaH
   4 3 2 01 01c tvaṃ suvīro asi soma viśvavittaṃ tvā nara upa girema āsate ..	4 3 2 01 01c tvam su-vIraH asi soma viSva-vittam tvA naraH upa giremaH Asate ..
   4 3 2 01 02a tvaṃ nṛcakṣā asi soma viśvataḥ pavamāna vṛṣabha tā vi dhāvasi	4 3 2 01 02a tvam nR-cakzAH asi soma viSvatas pavamAna vRzaBa tAH vi DAvasi
   4 3 2 01 02c sa naḥ pavasva vasumaddhiraṇyavadvayaṃ syāma bhuvaneṣu jīvase	4 3 2 01 02c sa naH pavasva vasumat-hiraNyava-t-vayam syAma Buvanezu jIvase
   4 3 2 01 03a īśāna imā bhuvanāni īyase yujāna indo haritaḥ suparṇyaḥ .	4 3 2 01 03aH ISAnaH imAH BuvanAni Iyase yujAnaH indaH haritaH suparNyaH .
   4 3 2 01 03c tāste kṣarantu madhumadghṛtaṃ payastava vrate soma tiṣṭhantu	4 3 2 01 03t tAH-te kzarantu maDumat-GRtam payaH-tava vrate soma tizWantu
   kṛṣṭayaḥ .. 957	kRzwayaH .. 957
   4 3 2 02 01a pavamānasya viśvavitpra te sargā asṛkṣata .	4 3 2 02 01a pavamAnasya viSva-vid-pra te sargAH asRkzata .
   4 3 2 02 01c sūryasyeva na raśmayaḥ .. 958	4 3 2 02 01t sUryasya-iva na raSmayaH .. 958
   4 3 2 02 02a ketuṃ kṛṇvaṃ divaspari viśvā rūpābhyarṣasi .	4 3 2 02 02a ketum kRNvam divaspari viSvA rUpa-aByarzasi .
   4 3 2 02 02c samudraḥ soma pinvase .. 959	4 3 2 02 02t samudraH soma pinvase .. 959
   4 3 2 02 03a jajñāno vācamiṣyasi pavamāna vidharmaṇi .	4 3 2 02 03a jajQAnaH vAcam-izyasi pavamAna viDarmaNi .
   4 3 2 02 03c krandaṃ devo na sūryaḥ .. 960	4 3 2 02 03t krandam devaH na sUryaH .. 960
   4 3 2 03 01a pra somāso adhanviṣuḥ pavamānāsa indavaḥ .	4 3 2 03 01aH pra somAsaH aDanvizuH pavamAnAsaH indavaH .
   4 3 2 03 01c śrīṇānā apsu vṛñjate .. 961	4 3 2 03 01t SrINAnAH apsu vRQjate .. 961
   4 3 2 03 02a abhi gāvo adhanviṣurāpo na pravatā yatīḥ .	4 3 2 03 02aH aBi gAvaH aDanvizu-rApaH na pravatAH yatIH .
   4 3 2 03 02c punānā indramāśata .. 962	4 3 2 03 02t punAnAH indram-ASataH .. 962
   4 3 2 03 03a pra pavamāna dhanvasi somendrāya mādanaḥ .	4 3 2 03 03aH pra pavamAna Danvasi somendrAya mAdanaH .
   4 3 2 03 03c nṛbhiryato vi nīyase .. 963	4 3 2 03 03t nRBiH-yatas vi nIyase .. 963
   4 3 2 03 04a indo yadadribhiḥ sutaḥ pavitraṃ paridīyase .	4 3 2 03 04aH indaH yat-adriBiH sutaH pavitram paridIyase .
   4 3 2 03 04c aramindrasya dhāmne .. 964	4 3 2 03 04t aram-indrasya DAmne .. 964
   4 3 2 03 05a tvaṃ soma nṛmādanaḥ pavasva carṣaṇīdhṛtiḥ .	4 3 2 03 05a tvam soma nRmAdanaH pavasva ca-rzaNI-DRtiH .
   4 3 2 03 05c sasniryo anumādyaḥ .. 965	4 3 2 03 05t sa-sniryaH anumAdyaH .. 965
   4 3 2 03 06a pavasva vṛtrahantama ukthebhiranumādyaḥ .	4 3 2 03 06a pavasva vRtrahantamaH ukTeBiH-anumAdyaH .
   4 3 2 03 06c śuciḥ pāvako adbhutaḥ .. 966	4 3 2 03 06t SuciH pAvakaH adButaH .. 966
   4 3 2 03 07a śuciḥ pāvaka ucyate somaḥ sutaḥ sa madhumān .	4 3 2 03 07a SuciH pAvakaH ucyate somaH sutaH sa maDumAn .
   4 3 2 03 07c devāvīraghaśaṃsahā .. 967	4 3 2 03 07t devAvIraGa-SaMsa-hA .. 967
   4 3 2 04 01a pra kavirdevavītaye 'vyā vārebhiravyata .	4 3 2 04 01a pra kaviH-devavItaye avyA vAreBiH-avyatas .
   4 3 2 04 01c sāhvānviśvā abhi spṛdhaḥ .. 968	4 3 2 04 01t sAhvAn-viSvAH aBi spRDaH .. 968
   4 3 2 04 02a sa hi ṣmā jaritṛbhya ā vājaṃ gomantaminvati .	4 3 2 04 02a sa hi zmA jaritRByaH A vA-Ajam gomantam-invati .
   4 3 2 04 02c pavamānaḥ sahasriṇam .. 969	4 3 2 04 02c pavamAnaH sahasriNam .. 969
   4 3 2 04 03a pari viśvāni cetasā mṛjyase pavase matī .	4 3 2 04 03a pari viSvAni cetasA mRjyase pavase matI .
   4 3 2 04 03c sa naḥ soma śravo vidaḥ .. 970	4 3 2 04 03c sa naH soma SravaH vidaH .. 970
   4 3 2 04 04a abhyarṣa bṛhadyaśo maghavadbhyo dhruvaṃ rayim .	4 3 2 04 04aH aByarza bRhadyaSaH maGavadByaH Druvam rayim .
   4 3 2 04 04c iṣaṃ stotṛbhya ā bhara .. 971	4 3 2 04 04t izam stotRByaH A Bara .. 971
   4 3 2 04 05a tvaṃ rājeva suvrato giraḥ somāviveśitha .	4 3 2 04 05a tvam rAjA-iva suvrataH giraH soma-aviveSiTa .
   4 3 2 04 05c punāno vahne adbhuta .. 972	4 3 2 04 05t punAnaH vahne adButaH .. 972
   4 3 2 04 06a sa vahnirapsu duṣṭaro mṛjyamāno gabhastyoḥ .	4 3 2 04 06a sa vahniH-apsu duzwaraH mRjyamAnaH gaBastyoH .
   4 3 2 04 06c somaścamūṣu sīdati .. 973	4 3 2 04 06t somaH-camUzu sIdati .. 973
   4 3 2 04 07a krīḍurmakho na maṃhayuḥ pavitraṃ soma gacchasi .	4 3 2 04 07a krIxuH-maKaH na maMhayuH pavitram soma gacCasi .
   4 3 2 04 07c dadhatstotre suvīryam .. 974	4 3 2 04 07t daDat-stotre su-vIryam .. 974
   4 3 2 05 01a yavaṃyavaṃ no andhasā puṣṭaṃpuṣṭaṃ pari srava .	4 3 2 05 01a yavaMyavam naH anDasA puzwaMpuzwam pari srava .
   4 3 2 05 01c viśvā ca soma saubhagā .. 975	4 3 2 05 01t viSvA ca soma sOBagAH .. 975
   4 3 2 05 02a indo yathā tava stavo yathā te jātamandhasaḥ .	4 3 2 05 02aH indaH yaTA tava stavaH yaTA te jAtam-anDasaH .
   4 3 2 05 02c ni barhiṣi priye sadaḥ .. 976	4 3 2 05 02t ni barhizi priye sadaH .. 976
   4 3 2 05 03a uta no govidaśvavitpavasva somāndhasā .	4 3 2 05 03aH uta naH go-vid-aSva-vid-pavasva soma-anDasA .
   4 3 2 05 03c makṣūtamebhirahabhiḥ .. 977	4 3 2 05 03t makzUtam-eBiH-ahaBiH .. 977
   4 3 2 05 04a yo jināti na jīyate hanti śatrumabhītya .	4 3 2 05 04a yaH jinAti na jIyate hanti Satrum-aBItya .
   4 3 2 05 04c sa pavasva sahasrajit .. 978	4 3 2 05 04c sa pavasva sahasrajit .. 978
   4 3 2 06 01a yāste dhārā madhuścuto 'sṛgraminda ūtaye .	4 3 2 06 01e yAH-te DArAH maDuScutaH asRk-ramindaH Utaye .
   4 3 2 06 01c tābhiḥ pavitramāsadaḥ .. 979	4 3 2 06 01t tABiH pavitram-AsadaH .. 979
   4 3 2 06 02a so arṣendrāya pītaye tiro vārāṇyavyayā .	4 3 2 06 02a saH arzendrAya pItaye tiras vArANi-avyayA .
   4 3 2 06 02c sīdannṛtasya yonimā .. 980	4 3 2 06 02t sIdan=-Rtasya yonimAH .. 980
   4 3 2 06 03a tvaṃ soma pari srava svādiṣṭho aṅgirobhyaḥ .	4 3 2 06 03a tvam soma pari srava svAdizWaH aFgiroByaH .
   4 3 2 06 03c varivoviddhṛtaṃ payaḥ .. 981	4 3 2 06 03t varivaH-vid-DRtam payaH .. 981
   4 3 2 07 01a tava śriyo varṣyasyeva vidyutogneścikitra uṣasāmivetayaḥ .	4 3 2 07 01a tava SriyaH varzyasi-a-iva vidyuta-ugneH-cikitraH uzasAm-iva-itayaH .
   4 3 2 07 01c yadoṣadhīrabhisṛṣṭo vanāni ca pari svayaṃ cinuṣe annamāsani	4 3 2 07 01t yat-ozaDIH-aBisRzwaH vanAni ca pari svayam cinuze annamAsani
   4 3 2 07 02a vātopajūta iṣito vaśāṃ anu tṛṣu yadannā veviṣadvitiṣṭhase .	4 3 2 07 02a vAta-upajUtaH izitaH vaSAm anu tRzu yat-annAH vevizat-vitizWase .
   4 3 2 07 02c ā te yatante rathyo3 yathā pṛthakśardhāṃsyagne ajarasya	4 3 2 07 02t A te yatante raTyo3 yaTA pRTak-SarDAMsi-agne ajarasya
   dhakṣataḥ .. 983	DakzataH .. 983
   4 3 2 07 03a medhākāraṃ vidathasya prasādhanamagniṃ hotāraṃ paribhūtaraṃ	4 3 2 07 03a meDA-AkAram vidaTasya prasADanam-agnim hotAram pariBUtaram
   matim .	matim .
   4 3 2 07 03c tvāmarbhasya haviṣaḥ samānamittavāṃ maho vṛṇate nānyaṃ tvat	4 3 2 07 03c tvAm-arBasya havizaH samAnam-ittavAm mahaH vRNate na-anyam tvat-
   4 3 2 08 01a purūruṇā ciddhyastyavo nūnaṃ vāṃ varuṇa .	4 3 2 08 01a purUruNA cit-hyastyavaH nUnam vAm varuNaH .
   4 3 2 08 01c mitra vaṃsi vāṃ sumatim .. 985	4 3 2 08 01c mitra vaMsi vAm sumatim .. 985
   4 3 2 08 02a tā vāṃ samyagadruhvāṇeṣamaśyāma dhāma ca .	4 3 2 08 02a tAH vAm samyak-adruhvANezam-aSyAma DAma ca .
   4 3 2 08 02c vayaṃ vāṃ mitrā syāma .. 986	4 3 2 08 02t vayam vAm mitrA syAma .. 986
   4 3 2 08 03a pātaṃ no mitrā pāyubhiruta trāyethāṃ sutrātrā .	4 3 2 08 03a pAtam naH mitrA pAyuBiH-uta trAyeTAm sutrAtrA .
   4 3 2 08 03c sāhyāma dasyūṃ tanūbhiḥ .. 987	4 3 2 08 03t sAhyAma dasyUm tanUBiH .. 987
   4 3 2 09 01a uttiṣṭhannojasā saha pītvā śipre avepayaḥ .	4 3 2 09 01aH uttizWan=-ojasA saha pItvA Sipre avepayaH .
   4 3 2 09 01c somamindra camūsutam .. 988	4 3 2 09 01t somam-indra camU-sutam .. 988
   4 3 2 09 02a anu tvā rodasī ubhe spardhamānamadadetām .	4 3 2 09 02aH anu tvA rodasI uBe sparDamAnam-adat-etAm .
   4 3 2 09 02c indra yaddasyuhābhavaḥ .. 989	4 3 2 09 02t indra yat-dasyuhABavaH .. 989
   4 3 2 09 03a vācamaṣṭāpadīmahaṃ navasraktimṛtāvṛdham .	4 3 2 09 03a vAcam-azwApadIm-aham nava-sraktim-RtOvRDam .
   4 3 2 09 03c indrātparitanvaṃ mame .. 990	4 3 2 09 03t indrAt-paritanvam mame .. 990
   4 3 2 10 01a indrāgnī yuvāmime3 'bhi stomā anūṣata .	4 3 2 10 01aH indra-agnI yuvAm-ime3 aBi stomAH anUzate .
   4 3 2 10 01c pibataṃ śambhuvā sutam .. 991	4 3 2 10 01d pibatam SamBuvA sutam .. 991
   4 3 2 10 02a yā vāṃ santi puruspṛho niyuto dāśuṣe narā .	4 3 2 10 02a yAH vAm santi puruspRhaH niyutaH dASuze narAH .
   4 3 2 10 02c indrāgnī tābhirā gatam .. 992	4 3 2 10 02t indra-agnI tABirAH gatam .. 992
   4 3 2 10 03a tābhirā gacchataṃ naropedaṃ savanaṃ sutam .	4 3 2 10 03a tABirA gacCatam nara-upedam savanam sutam .
   4 3 2 10 03c indrāgnī somapītaye .. 993	4 3 2 10 03t indra-agnI soma-pItaye .. 993
   4 3 2 11 01a arṣā soma dyumattamo 'bhi droṇāni roruvat .	4 3 2 11 01a arzA soma dyumattamaH aBi droNAni roru-vat .
   4 3 2 11 01c sīdanyonau yoneṣvā .. 994	4 3 2 11 01t sIdan-yonO yonezu-A .. 994
   4 3 2 11 02a apsā indrāya vāyave varuṇāya marudbhyaḥ .	4 3 2 11 02e apsA indrAya vAyave varuNAya marudByaH .
   4 3 2 11 02c somā arṣantu viṣṇave .. 995	4 3 2 11 02t somAH arzantu vizNave .. 995
   4 3 2 11 03a iṣaṃ tokāya no dadhadasmabhyaṃ soma viśvataḥ .	4 3 2 11 03aH izam tokAya naH daDat-asmaByam soma viSvatas .
   4 3 2 11 03c ā pavasva sahasriṇam .. 996	4 3 2 11 03t A pavasva sahasriNam .. 996
   4 3 2 12 01a soma u ṣvāṇaḥ sotṛbhiradhi ṣṇubhiravīnām .	4 3 2 12 01a somaH u zvANaH sotRBiH-aDi zNuBiH-avInAm .
   4 3 2 12 01c aśvayeva haritā yāti dhārayā mandrayā yāti dhārayā .. 997	4 3 2 12 01t aSvayA-iva haritA yAti DArayA mandrayA yAti DArayA .. 997
   4 3 2 12 02a anūpe gomāngobhirakṣāḥ somo dugdhābhirakṣāḥ .	4 3 2 12 02aH anUpe gomAn-goBirakzAH somaH dugDa-aBirakzAH .
   4 3 2 12 02c samudraṃ na saṃvaraṇānyagmanmandī madāya tośate .. 998	4 3 2 12 02t samudram na saMvaraNAni-agmat-mandI madAya toSate .. 998
   4 3 2 13 01a yatsoma citramukthyaṃ divyaṃ pārthivaṃ vasu .	4 3 2 13 01a yat-soma citram-ukTyam divyam pArTivam vasu .
   4 3 2 13 01c tannaḥ punāna ā bhara .. 999	4 3 2 13 01t tat-naH punAnaH A Bara .. 999
   4 3 2 13 02a vṛṣā punāna āyuṃṣi stanayannadhi barhiṣi .	4 3 2 13 02a vRzA punAnaH AyuMzi stanayan=-aDi barhizi .
   4 3 2 13 02c hariḥ sanyonimāsadaḥ .. 1000	4 3 2 13 02t hariH sanyonimAsadaH .. 1000
   4 3 2 13 03a yuvaṃ hi sthaḥ svaḥpatī indraśca soma gopatī .	4 3 2 13 03a yuvam hi sTaH svaHpatI indraH-ca soma gopatI .
   4 3 2 13 03c īśānā pipyataṃ dhiyaḥ .. 1001	4 3 2 13 03t ISAnA pipyatam DiyaH .. 1001
   4 3 2 14 01a indro madāya vāvṛdhe śavase vṛtrahā nṛbhiḥ .	4 3 2 14 01aH indraH madAya vAvRDe Savase vRtrahA nRBiH .
   4 3 2 14 01c taminmahatsvājiṣūtimarbhe havāmahe sa vājeṣu pra no 'viṣat ..	4 3 2 14 01t tamid-mahatsvAjizUtim-arBe havAmahe sa vAjezu pra naH avizat ..
   4 3 2 14 02a asi hi vīra senyo 'si bhūri parādadiḥ .	4 3 2 14 02a asi hi vIra senyaH asi BUri parAdadiH .
   4 3 2 14 02c asi dabhrasya cidvṛdho yajamānāya śikṣasi sunvate bhūri te	4 3 2 14 02t asi daBrasya cit-vRDaH yajamAnAya Sikzasi sunvate BUri te
   vasu .. 1003	vasu .. 1003
   4 3 2 14 03a yadudīrata ājayo dhṛṣṇave dhīyate dhanām .	4 3 2 14 03a yat-udIrataH AjayaH DRzNave DIyate DanAm .
   4 3 2 14 03c yuṅkṣvā madacyutā harī kaṃ hanaḥ kaṃ vasau dadho 'smāṃ indra	4 3 2 14 03t yuFkzvA mada-cyutA harI kam hanaH kam vasO daDaH asmAm indra
   vasau dadhaḥ .. 1004	vasO daDaH .. 1004
   4 3 2 15 01a svādoritthā viṣūvato madhvaḥ pibanti gauryaḥ .	4 3 2 15 01a svAdoH-itTAH vizUvataH maDvaH pibanti gOryaH .
   4 3 2 15 01c yā indreṇa sayāvarīrvṛṣṇā madanti śobhase vasvīranu svarājyam	4 3 2 15 01t yAH indreNa sa-yAvarIH-vRzNAH madanti SoBase vasvIH-anu sva-rAjyam
   4 3 2 15 02a tā asya pṛśanāyuvaḥ somaṃ śrīṇanti pṛśnayaḥ .	4 3 2 15 02a tAH asya pRSana-AyuvaH somam SrINanti pRSnayaH .
   4 3 2 15 02c priyā indrasya dhenavo vajraṃ hinvanti sāyakaṃ vasvīranu	4 3 2 15 02c priyAH indrasya DenavaH vajram hinvanti sAyakam vasvIranu
   svarājyam .. 1006	sva-rAjyam .. 1006
   4 3 2 15 03a tā asya namasā sahaḥ saparyanti pracetasaḥ .	4 3 2 15 03a tAH asya namasA sahaH saparyanti pracetasaH .
   4 3 2 15 03c vratānyasya saścire purūṇi pūrvacittaye vasvīranu svarājyam	4 3 2 15 03t vratAni-asya saH-cire purUNi pUrva-cittaye vasvIH-anu sva-rAjyam
   4 3 2 16 01a asāvyaṃśurmadāyāpsu dakṣo giriṣṭhāḥ .	4 3 2 16 01a asAvi-aMSuH-madAya-apsu dakzaH girizWAH .
   4 3 2 16 01c śyeno na yonimāsadat .. 1008	4 3 2 16 01t SyenaH na yonim-Asadat .. 1008
   4 3 2 16 02a śubhramandho devavātamapsu dhautaṃ nṛbhiḥ sutam .	4 3 2 16 02a SuBram-anDaH deva-vAtam-apsu DOtam nRBiH sutam .
   4 3 2 16 02c svadanti gāvaḥ payobhiḥ .. 1009	4 3 2 16 02t svadanti gAvaH payoBiH .. 1009
   4 3 2 16 03a ādīmaśvaṃ na hetāramaśūśubhannamṛtāya .	4 3 2 16 03aH AdIm-aSvam na hetAram-aSUSuBanna-mRtAya .
   4 3 2 16 03c madho rasaṃ sadhamāde .. 1010	4 3 2 16 03t maDaH rasam saDamAde .. 1010
   4 3 2 17 01a abhi dyubhnaṃ bṛhadyaśa iṣaspate dīdihi deva devayum .	4 3 2 17 01aH aBi dyuBnam bRhat-yaSaH izaspate dIdihi deva devayum .
   4 3 2 17 01c vi kośaṃ madhyamaṃ yuva .. 1011	4 3 2 17 01t vi koSam maDyamam yuvaH .. 1011
   4 3 2 17 02a ā vacyasva sudakṣa camvoḥ suto viśāṃ vahnirna viśpatiḥ .	4 3 2 17 02aH A vacyasva sudakza camvoH sutaH viSAm vahniH-na viSpatiH .
   4 3 2 17 02c vṛṣṭiṃ divaḥ pavasva rītimapo jinvangaviṣṭaye dhiyaḥ .. 1012	4 3 2 17 02t vRzwim divaH pavasva rItim-apaH jinvan-gavizwaye DiyaH .. 1012
   4 3 2 18 01a prāṇā śiśurmahīnāṃ hinvannṛtasya dīdhitim .	4 3 2 18 01a prANA SiSuH-mahInAm hinvannRtasya dIDitim .
   4 3 2 18 01c viśvā pari priyā bhuvadadha dvitā .. 1013	4 3 2 18 01t viSvA pari priyA Buvat-aDa dvitA .. 1013
   4 3 2 18 02a upa tritasya pāṣyo3rabhakta yadguhā padam .	4 3 2 18 02aH upa tritasya pAzyaH-3raBakta yat-guhA padam .
   4 3 2 18 02c yajñasya sapta dhāmabhiradha priyam .. 1014	4 3 2 18 02t yajQasya sapta DAmaBiH-aDa priyam .. 1014
   4 3 2 18 03a trīṇi tritasya dhārayā pṛṣṭeṣvairayadrayim .	4 3 2 18 03a trINi tritasya DArayA pRzwezu-EH-ayat-rayim .
   4 3 2 18 03c mimīte asya yojanā vi sukratuḥ .. 1015	4 3 2 18 03t mimIte asya yojanAH vi sukratuH .. 1015
   4 3 2 19 01a pavasva vājasātaye pavitre dhārayā sutaḥ .	4 3 2 19 01a pavasva vAjasAtaye pavitre DArayA sutaH .
   4 3 2 19 01c indrāya soma viṣṇave devebhyo madhumattaraḥ .. 1016	4 3 2 19 01t indrAya soma vizNave deveByaH maDumattaraH .. 1016
   4 3 2 19 02a tvāṃ rihanti dhītayo hariṃ pavitre adruhaḥ .	4 3 2 19 02a tvAm rihanti DItayaH harim pavitre adruhaH .
   4 3 2 19 02c vatsaṃ jātaṃ na mātaraḥ pavamāna vidharmaṇi .. 1017	4 3 2 19 02t vatsam jAtam na mAtaraH pavamAna viDarmaNi .. 1017
   4 3 2 19 03a tvaṃ dyāṃ ca mahivrata pṛthivīṃ cāti jabhriṣe .	4 3 2 19 03a tvam dyAm ca mahivrata pRTivIm ca-ati jaBrize .
   4 3 2 19 03c prati drāpimamuñcathāḥ pavamāna mahitvanā .. 1018	4 3 2 19 03c prati drApim-amuQcaTAH pavamAna mahitvanAH .. 1018
   4 3 2 20 01a indurvājī pavate gonyoghā indre somaḥ saha invanmadāya .	4 3 2 20 01aH induH-vAjI pavate gonyoGAH indre somaH saha invat-madAya .
   4 3 2 20 01c hanti rakṣo bādhate paryarātiṃ varivaskṛṇvanvṛjanasya rājā ..	4 3 2 20 01c hanti rakzaH bADate paryarAtim vari-vaskRNvan-vRjanasya rAjA ..
   4 3 2 20 02a adha dhārayā madhvā pṛcānastiro roma pavate adridugdhaḥ .	4 3 2 20 02a aDas DArayA maDvA pRcAnaH-tiraH roma pavate adri-dugDaH .
   4 3 2 20 02c indurindrasya sakhyaṃ juṣāṇo devo devasya matsaro madāya ..	4 3 2 20 02t induH-indrasya saKyam juzANaH devaH devasya matsaraH madAya ..
   4 3 2 20 03a abhi vratāni pavate punāno devo devāntsvena rasena pṛñcan .	4 3 2 20 03aH aBi vratAni pavate punAnaH devaH devAn-tsvena rasena pRQcan .
   4 3 2 20 03c indurdharmāṇyṛtuthā vasāno daśa kṣipo avyata sāno avye ..	4 3 2 20 03t induH-DarmANi-RtuTA vasAnaH daSa kzipaH avyata sAnaH avye ..
   4 3 2 21 01a ā te agna idhīmahi dyumantaṃ devājaram .	4 3 2 21 01aH A te agne iDImahi dyumantam deva-ajaram .
   4 3 2 21 01c yuddha syā te panīyasī samiddīdayati dyavīṣaṃ stotṛbhya ā	4 3 2 21 01t yudDa syA te panIyasI samiD-dIdayati dyavIzam stotRByaH A
   bhara .. 1022	Bara .. 1022
   4 3 2 21 02a ā te agna ṛcā haviḥ śukrasya jyotiṣaspate .	4 3 2 21 02aH A te agne RcA haviH Sukrasya jyotizaspate .
   4 3 2 21 02c suścandra dasma viśpate havyavāṭtubhyaṃ hūyata iṣaṃ stotṛbhya	4 3 2 21 02c suH-candra dasma viSpate havyavAwtuByam hUyate izam stotRBya
   ā bhara .. 1023	A Bara .. 1023
   4 3 2 21 03a obhe suścandra viśpate darvī śrīṇīṣa āsani .	4 3 2 21 03aH oBe suH-candra viSpate darvI SrINIzaH Asani .
   4 3 2 21 03c uto na utpupūryā uktheṣu śavasaspata iṣaṃ stotṛbhya ā bhara	4 3 2 21 03c utas naH utpupUryAH ukTezu Sava-saspataH izam stotRByaH A Bara
   4 3 2 22 01a indrāya sāma gāyata viprāya bṛhate bṛhat .	4 3 2 22 01aH indrAya sAma gAyata viprAya bRhate bRhat .
   4 3 2 22 01c brahmākṛte vipaścite panasyave .. 1025	4 3 2 22 01t brahma-akRte vipaScite panasyave .. 1025
   4 3 2 22 02a tvamindrābhibhūrasi tvaṃ sūryamarocayaḥ .	4 3 2 22 02a tvam-indra-aBiBUrasi tvam sUryam-arocayaH .
   4 3 2 22 02c viśvakarmā viśvadevo mahāṃ asi .. 1026	4 3 2 22 02t viSvakarmA viSvadevaH mahAm asi .. 1026
   4 3 2 22 03a vibhrājaṃ jyotiṣā tva3ragaccho rocanaṃ divaḥ .	4 3 2 22 03a viBrAjam jyotizA tu-a3ragacCaH rocanam divaH .
   4 3 2 22 03c devāsta indra sakhyāya yemire .. 1027	4 3 2 22 03t devAH-te indra saKyAya yemire .. 1027
   4 3 2 23 01a asāvi soma indra te śaviṣṭha dhṛṣṇavā gahi .	4 3 2 23 01a asAvi somaH indra te SavizWa DRzNavAH gahi .
   4 3 2 23 01c ā tvā pṛṇaktvindriyaṃ rajaḥ sūryo na raśmibhiḥ .. 1028	4 3 2 23 01t A tvA pRNaktu-indriyam rajaH sUryaH na raSmiBiH .. 1028
   4 3 2 23 02a ā tiṣṭha vṛtrahanrathaṃ yuktā te brahmaṇā harī .	4 3 2 23 02aH A tizWa vRtra-hanraTam yuktA te brahmaNA harI .
   4 3 2 23 02c arvācīnaṃ su te mano grāvā kṛṇotu vagnunā .. 1029	4 3 2 23 02t arvAcInam su te manaH grAvA kRNotu vagnunA .. 1029
   4 3 2 23 03a indramiddharī vahato 'pratidhṛṣṭaśavasam .	4 3 2 23 03aH indramidDarI vahataH apratiDRzwa-Savasam .
   4 3 2 23 03c ṛṣīṇāṃ suṣṭutīrupa yajñaṃ ca mānuṣāṇām .. 1030	4 3 2 23 03t RzINAm suzwutIH-upa yajQam ca mAnuzANAm .. 1030
   caturtha prapāṭhakaḥ . prathamo 'rdhaḥ	caturTa prapAWakaH . praTamaH arDaH
   4 4 1 01 01a jyotiryajñasya pavate madhu priyaṃ pitā devānāṃ janitā	4 4 1 01 01a jyotiH-yajQasya pavate maDu priyam pitA devAnAm janitA
   vibhūvasuḥ .	viBUvasuH .
   4 4 1 01 01c dadhāti ratnaṃ svadhayorapīcyaṃ madintamo matsara indriyo	4 4 1 01 01t daDAti ratnam svaDayoH-apIcyam madintamaH matsaraH indriyaH-
   rasaḥ .. 1031	rasaH .. 1031
   4 4 1 01 02a abhikrandankalaśaṃ vājyarṣati patirdivaḥ śatadhāro vicakṣaṇaḥ	4 4 1 01 02a aBikrandan-kalaSam vA-ajyarzati patiH-divaH Sata-DAraH vicakzaNaH
   4 4 1 01 02c harirmitrasya sadaneṣu sīdati marmṛjāno 'vibhiḥ	4 4 1 01 02t hariH-mitrasya sadanezu sIdati marmR-jAnaH aviBiH
   sindhubhirvṛṣā .. 1032	sinDuBiH-vRzAH .. 1032
   4 4 1 01 03a agre sindhūnāṃ pavamāno arṣatyagre vāco agriyo goṣu gacchasi	4 4 1 01 03a agre sinDUnAm pavamAnaH arzati-agre vAcaH agriyaH gozu gacCasi
   4 4 1 01 03c agre vājasya bhajase mahaddhanaṃ svāyudhaḥ sotṛbhiḥ soma	4 4 1 01 03t agre vAjasya Bajase mahat-Danam sva-AyuDaH sotRBiH soma
   sūyase .. 1033	sUyase .. 1033
   4 4 1 02 01a asṛkṣata pra vājino gavyā somāso aśvayā .	4 4 1 02 01a asRkzata pra vAjinaH gavyA somAsaH aSvayA .
   4 4 1 02 01c śukrāso vīrayāśavaḥ .. 1034	4 4 1 02 01t SukrAsaH vIrayASavaH .. 1034
   4 4 1 02 02a śumbhamāno ṛtāyubhirmṛjyamānā gabhastyoḥ .	4 4 1 02 02a SumBa-mAnaH RtAyuBiH-mRjyamAnAH gaBastyoH .
   rm 4 4 1 02 02c pavante vāre avyaye .. 1035	rm 4 4 1 02 02t pavante vAre avyaye .. 1035
   4 4 1 02 03a te viśvā dāśuṣe vasu somā divyāni pārthivā .	4 4 1 02 03a te viSvA dASuze vasu somAH divyAni pArTivAH .
   4 4 1 02 03c pavantāmāntarikṣyā .. 1036	4 4 1 02 03t pavantAmAntarikzyAH .. 1036
   4 4 1 03 01a pavasva devavīrati pavitraṃ soma raṃhyā .	4 4 1 03 01a pavasva deva-vIrati pavitram soma raMhyAH .
   4 4 1 03 01c indramindo vṛṣā viśa .. 1037	4 4 1 03 01t indramindaH vRzA viSaH .. 1037
   4 4 1 03 02a ā vacyasva mahi psaro vṛṣendo dyumnavattamaḥ .	4 4 1 03 02aH A vacyasva mahi psaraH vRza-indo dyumnavattamaH .
   4 4 1 03 02c ā yoniṃ dharṇasiḥ sadaḥ .. 1038	4 4 1 03 02t A yonim DarNasiH sadaH .. 1038
   4 4 1 03 03a adhukṣata priyaṃ madhu dhārā sutasya vedhasaḥ .	4 4 1 03 03aH aDukzata priyam maDu DArA sutasya veDasaH .
   4 4 1 03 03c apo vasiṣṭa sukratuḥ .. 1039	4 4 1 03 03c apaH vasizwa sukratuH .. 1039
