   oṃ	om
   kāraṇatāvacchedakadharmasyābhāvāditi vācyam/	kAraNa tAvacCedaka Darmasya aBAvAt iti vAcyam/
   svaviśeṣaṇavattājñānajanyatvasyānugatasya kāraṇatāvacchedakasya	sva viSezaNa vat tA jQAna janya tvasya anugatasya kAraNa tAvacCedakasya
   sadbhāvāt/ svaṃ pravartamānaḥ puruṣaḥ tasya viśeṣaṇaṃ tadvṛttidharmaḥ	sadBAvAt/ svam pravartamAnaH puruzaH tasya viSezaNam tad vRtti DarmaH
   phalakāmanā tadvattvaṃ tadviṣayaphalasādhanatvarūpaḥ tatsambandhaḥ	Pala kAmanA tadvat tvam tad vizaya Pala sADana tva rUpaH tad sambanDaH
   tajjñānaṃ	tat jQAnam
   'kāmyaṃ iṣṭasādhanam' ityākārakaṃ tajjanyatvaṃ	akAmyam izwa sADanam a iti AkArakam tat janya tvam
   iṣṭasādhanatāliṅgakakṛtisādhyatājñona, evaṃ svaṃ pravartamānapuruṣaḥ	izwa sADana tA liFgaka kRti sADya tAjQona, evam svam pravartamAna puruzaH
   tadviśeṣaṇa vihitakālikaśucitvaviśiṣṭajīvitvam	tad viSezaNa vihita kAlika Suci tva viSizwa jIvi tvam
   aśucitvaviśiṣṭajīvitvaṃ ca tadvattājñānaṃ 'tādṛśadharmavānaham'	aSuci tva viSizwa jIvi tvam ca tadvat tA jQAnam atAdRSa DarmavAn aham a
   ityākārakajñānaṃ tajjanyatvaṃ sandhyā	iti AkAraka jQAnam tat janya tvam sanDyA
   vandanasnānādinityanaimittikakarmaviśeṣyakakṛtisādhyatājñāne	vandana snAna Adi nitya nEmittika karma viSezya ka kRti sADyatA jQAne
   nimittaliṅgakānumityātmake 'stīti	nimitta liFgaka anum iti Atmake asti iti
   svaviśeṣaṇavattājñānajanyatvasyānugatakāraṇatāvacchedakatvamiti bhāvaḥ/	sva viSezaNa vat tA jQAna janya tvasya anugata kAraNa tAvacCedaka tvam iti BAvaH/
   prakāśikāyām ayaṃ	prakASikAyAm ayam
   matkṛtisādhya ityādi/ ayam kāmyaḥ jyotiṣṭomādiḥ/ atra hetau	mad kRti sADyaH ityAdi/ ayam kAmyaH jyotizwoma AdiH/ atra hetO
   madiṣṭasādhanatvamātropādāne matkṛtisādhyatvarūpasādhyābhāvavati	mad izwa sADana tva mAtra upAdAne mad kRti sADya tva rUpa sADya aBAvavati
   vṛṣṭyādau madiṣṭasādhanatvarūpahetusattvāt vyabhicāraḥ/ tadvāraṇāya	vRzwi AdO mad izwa sADana tva rUpa hetu sattvAt vyaBicAraH/ tad vAraNAya
   satyantam/ vṛṣṭyādeḥ matkṛtiṃ vināpi sattvāt matkṛtiṃ vinā asattvaṃ	satyantam/ vRzwi AdeH mad kRtim vinA api sattvAt mad kRtim vinA asattvam
   nāstīti na vyabhicāraḥ/ anupapadyamānatve sati ityasya asattve	na asti iti na vyaBicAraH/ anupapadyamAna tve sati iti asya asattve
   satītyarthaḥ/ matkṛtiṃ vinetyatra matpadānupādāne madiṣṭasādhane	sati iti arTaH/ mad kRtim vinA iti atra mad pada anupAdAne mad izwa sADane
   parakṛtapākādau matkṛtisādhyatvarūpasādhyābhāvavati kṛtiṃ vanā	para kRta pAka AdO mad kRti sADya tva rUpa sADya aBAvavati kRtim vanA
   anupapadyamānatve sati madiṣṭasādhanatvarūpahetusattvāt vyabhicāraḥ/	anupapadyamAna tve sati mad izwa sADana tva rUpa hetu sattvAt vyaBicAraH/
   tadvāraṇāya tatra matpadam/ parakṛtapākasya matkṛtiṃ vināpi	tad vAraNAya tatra mad padam/ para kRta pAkasya mad kRtim vinA api
   parakīyakṛtyā upapadyamānatayā satyantābhāvāt na vyabhicāraḥ/	parakIya kRtyAH upapadyamAna tayA satyanta aBAvAt na vyaBicAraH/
   duḥkhaviśeṣarūpe śrame svecchādhīnakṛtisādhyatvarūpasādhyābhāvavati	duHKa viSeza rUpe Srame sva icCA DIna kRti sADya tva rUpa sADya aBAvavati
   matkṛtiṃ vinā asattvarūpahetusattvāt vyabhicāraḥ/ tadvāraṇāya	mad kRtim vinA asattva rUpa hetu sattvAt vyaBicAraH/ tad vAraNAya
   iṣṭasādhanatvāditi viśeṣyam/ madīyaśrame	izwa sADana tvAt iti viSezyam/ madIya Srame
   macchatroriṣṭasādhanatvāt vyabhicāratādavasthyam/ tadvāraṇāya	mad CatroH izwa sADana tvAt vyaBicAra tAdavasTyam/ tad vAraNAya
   madiṣṭasādhanatvāditi/ madīyaśramasya macchatrviṣṭasādhanatve 'pi	mad izwa sADana tvAt iti/ madIya Sramasya mad Satru izwa sADana tve api
   madiṣṭasādhanatvaṃ nāstīti na vyabhicāraḥ/	mad izwa sADana tvam na asti iti na vyaBicAraH/
   atra sādhye kṛtau	atra sADye kRtO
   svecchādhīnatvaṃ viśeṣaṇaṃ deyam/ anyathā nāntarīyakaśrame 'pi	sva icCA aDIna tvam viSezaNam deyam/ anyaTA na antarIyaka Srame api
   uktahetujñānajanyakṛtisādhyatājñānasattvena taduddeśena pravṛttyāpatteḥ/	ukta hetu jQAna janya kRti sADyatA jQAna sattvena tad uddeSena pravRtti ApatteH/
   svapadaṃ yatra pravartate tatparam/ nāntarīyakaśrame tu na	sva padam yatra pravartate tat param/ na antarIyaka Srame tu na
   tadviṣayakecchādhīnakṛtisādhyatājñānamiti na tatra pravṛttyāpattiḥ/ evaṃ	tad vizayaka icCA aDIna kRti sADya tA jQAnam iti na tatra pravRtti ApattiH/ evam
   ca	ca
   hetāvapi matkṛtiṃ vinetyatrāpi kṛtau svecchādhīnatvaṃ viśeṣaṇaṃ	hetO= api mad kRtim vinA iti atra api kRtO sva icCA aDIna tvam viSezaNam
   deyam/ anyathā anyecchādhīnamatkṛtisādhye madiṣṭasādhane	deyam/ anyaTA anya icCA aDInamad kRti sADye mad izwa sADane
   nāntarīyakajalasaṃyogādau vyabhicārāpatteḥ/ na caivaṃ sati	na antarIyaka jala saMyoga AdO vyaBicAra ApatteH/ na ca evam sati
   nāntarīyakaśrame svecchādhīnamatkṛtiṃ vinā sattvena satyantābhāvādeva	na antarIyaka Srame sva icCA aDInamatkRtim vinA sattvena satyanta aBAvAt eva
   vyabhicāravāraṇasambhave iṣṭasādhanatvāditi viśeṣyadalavaiyarthyam	vyaBicAra vAraNa samBave izwa sADana tvAt iti viSezya dala vEyarTyam
   iti vācyam/ iṣṭāpatteḥ/ asya hetvantaratvāt na doṣa iti	iti vAcyam/ izwa ApatteH/ asya hetu antara tvAt na dozaH iti
   vadanti/ vihitakālaśucijīvitvajñānādhīnasyeti/ vihitakālikaṃ	vadanti/ vihita kAla Suci jIvi tva jQAna aDInasya iti/ vihita kAlikam
   yat śucitvaviśiṣṭajīvitvaṃ tadviṣayakajñānajanyasyetyarthaḥ/	yat Suci tva viSizwa jIvi tvam tad vizayaka jQAna janyasya iti arTaH/
   āśaucam/ aśucitvam/ tasya kṛtisādhyatājñānasya/	ASOcam/ aSuci tvam/ tasya kRti sADya tA jQAnasya/
   pravṛttisāmānyaprayojakasyeti/	pravRtti sAmAnya prayojakasya iti/
   pravṛttitvāvacchinnakāryatānirūpitakāraṇatāvacchedakasyetyarthaḥ/	pravRtti tvA avacCinna kArya tA nirUpita kAraNa tAvacCedakasya iti arTaH/
   kāraṇatāvacchedakalāghavenetyartha iti/	kAraNa tAvacCedaka lAGavena iti arTaH iti/
   svaviśeṣaṇavattājñānajanyatvāpekṣayā	sva viSezaNa vat tA jQAna janya tva apekzayA
   kṛtisādhyatvaviśiṣṭeṣṭasādhanatvajñānatvarūpasya kāraṇatāvacchedakasya	kRti sADya tva viSizwa izwa sADana tva jQAna tva rUpasya kAraNa tAvacCedakasya
   laghutvenetyarthaḥ/ laghutvamevopapādayati     tanmata iti/ gurumata	laGutvena iti arTaH/ laGu tvam eva upapAdayati    tat mataH iti/ guru mata
   ityarthaḥ/ janyatvādighaṭitatvādityatra ādipadena kāryatājñānatvaṃ	iti arTaH/ janya tva Adi Gawita tvAt iti atra Adipadena kArya tA ajQAna tvam
   parāmṛśyate/ tathā hi    svaviśeṣaṇavattājñānajanyatvamātraṃ na	parAmRSyate/ taTA hi   sva viSezaNa vat tA jQAna janya tva mAtram na
   pravṛttikāraṇatāvacchedakam, tādṛśajñānaviṣayakānuvyavasāyasyāpi	pravRtti kAraNa tAvacCedakam, tAdRSa jQAna vizayaka anu vyavasAyasya api
   tajjanyatvena pravṛttiṃ prati kāraṇatvāpatteḥ/ api tu	tat janya tvena pravRttim prati kAraNa tva ApatteH/ api tu
   svaviśeṣaṇavattājñānajanyakṛtisādhyatājñānatvenaiva kāraṇatvaṃ vācyam/	sva viSezaNa vat tA jQAna janya kRti sADya ta ajQAna tvena eva kAraNa tvam vAcyam/
   tatra ca niyamaghaṭitajanyatvasya kṛtisādhtājñānatvasya ca praveśāt	tatra ca niyama Gawita janya tvasya kRti sADta ajQAna tvasya ca praveSAt 
   gauravamiti bhāvaḥ/	gOravam iti BAvaH/
   nanu	nanu
   kṛtisādhyatvaviśiṣṭeṣṭasādhanatvaprakārakajñānasya pravṛttihetutve	kRti sADya tva viSizwa izwa sADana tva prakAraka jQAnasya pravRtti hetu tve
   madhuviṣasampṛktānnabhojane 'pi idaṃ matkṛtisādhyatve sati	maDu viza sampRkta anna Bojane api idam mad kRti sADya tve sati
   mattṛptirūpeṣṭasādhanamiti jñānasattvāt pravṛttyāpattirityata āha   atra	mad tRpti rUpa izwa sADanam iti jQAna sattvAt pravRtti ApattiH iti atas Aha  atra
   balavadaniṣṭeti/ tathā ca	balavat anizwa iti/ taTA ca
   balavadaniṣṭājanakatvaviśiṣṭakṛtisādhyatvaviśiṣṭeṣṭasādhanatvaprakārakajñānaṃ	balavat anizwA janaka tva viSizwa kRti sADya tva viSizwa izwa sADana tva prakAraka jQAnam
   pravṛttihetuḥ/ madhuviṣasampṛktānnabhojane tu tatkāle	pravRtti hetuH/ maDu viza sampRkta anna Bojane tu tad kAle
   tṛptirūpeṣṭasādhanatve 'pi kālāntare	tRpti rUpa izwa sADana tve api kAla antare
   maraṇarūpabalavadaniṣṭasādhanamitijñānasyaiva sattvena tatra na	maraNa rUpa balavat anizwa sADanamiti jQAnasya eva sattvena tatra na
   pravṛttiriti	pravRttiH iti
   bhāvaḥ/ balavadaniṣṭānanubandhitvaṃ nāma	BAvaH/ balavat anizwAn anubanDi tvam nAma
   iṣṭotpattināntarīyakaduḥkhādhikaduḥkhājanakatvam/	izwa utpattinA antarIyaka duHKa aDika duHKa Ajanaka tvam/
   balavaddveṣaviṣayaduḥkhājanakatvaṃ vā/ nanu	balavat dveza vizaya duHKa Ajanaka tvam vA/ nanu
   balavadaniṣṭājanakatvaviśiṣṭakṛtisādhyatvaviśiṣṭesādhanatājñānasya	balavat anizwA janaka tva viSizwa kRti sADya tva viSizwa Isa aDana tA jQAnasya
   kāraṇatve balavadaniṣṭājanakatvādīnāṃ viśeṣyaviśeṣaṇabhāve	kAraNa tve balavat anizwA janaka tva AdInAm viSezya viSezaNa BAve
   vinigamanāvirahāt gurubhūtāḥ aneke kāryakāraṇabhāvāḥ prasajyanta	vinigamanA virahAt guru BUtAH aneke kArya kAraNa BAvAH prasajyanta
   iti kathaṃ tatkāraṇatvaṃ dīpikākāreṇoktamityāśaṅkya	iti kaTam tad kAraNa tvam dIpikA AkAreNa uktam iti ASaFkya
   prācīnamatānusāreṇa tathoktamityāha   viśiṣṭajñānatvāvacchinnsyeti/	prAcIna mata anusAreNa taTA uktam iti Aha  viSizwa jQAna tva avacCinnsyA iti/
   navyamata iti/ pūrvoktāsvārasyāt na viśiṣṭajñānatvāvacchinnasya	navyam atas iti/ pUrva ukta Asu ArasyAt na viSizwa jQAna tva avacCinnasya
   kāraṇatvam/ kintu balavadaniṣṭānanubandhitvajñānatvāvacchinnasya	kAraNa tvam/ kintu balavat anizwAn anubanDi tva jQAna tva avacCinnasya
   kṛtisādhyatājñānatvāvacchinnasya iṣṭasādhanatājñānatvāvacchinnasya ca	kRti sADya tA jQAna tva avacCinnasya izwa sADana tA jQAna tva avacCinnasya ca
   pṛthageva kāraṇatvam/ yathā daṇḍacakrādīnāṃ ghaṭaṃ prati	pRTak eva kAraNa tvam/ yaTA daNxa cakra AdInAm Gawam prati
   daṇḍatvacaktatvādinā pṛthageva kāraṇatvam na tu	daNxa tva cakta tva AdinA pRTak eva kAraNa tvam na tu
   daṇḍaviśiṣṭacakratvādinā tadvaditi bhāvaḥ/niṣphale pravṛttyabhāvāt	daNxa viSizwa cakra tva AdinA tadvat iti BAvaH/ nizPale pravRtti aBAvAt 
   iṣṭasādhanatājñānasyaiṣṭasādhanatvena jñāyamāne 'pi	izwa sADana tA jQAnasya ezwa sADana tvena jQAyamAne api
   madhuviṣasampṛktānnabhojane apravṛtteḥ balavadaniṣṭānanubandhitvajñānasya,	maDu viza sampRkta anna Bojane apravRtteH balavat anizwa an anubanDi tva jQAnasya,
   kṛtyasādhye sumeruśṛṅgānayanādau pravṛttyabhāvāt	kRtya sADye sumeru SRFga Anayana AdO pravRtti aBAvAt 
   kṛtisādhyatājñānasya ceti trayāṇāmapi pravṛttihetutvamāvaśyakamiti	kRti sADya tA jQAnasya ca iti trayANAm api pravRtti hetu tvam AvaSyakam iti
   bhāvaḥ/ nivṛttyātmakaprayatnavyāvartanāyoktam pravṛttītyartha iti/ na	BAvaH/ nivRtti Atmaka prayatna vyAvartanAya uktam pravRtti iti arTaH iti/ na
   hi nivṛttirūpayatnaṃ prati kṛtisādhyeṣṭasādhanatājñānasya hetutvamiti	hi nivRtti rUpa yatnam prati kRti sADya izwa sADana tA jQAnasya hetu tvam iti
   bhāvaḥ/ duḥkhajanakābhāvatayeti/	BAvaH/ duHKa janaka aBAvatayA iti/
   duḥkhajanakapratiyogikābhāvatayetyarthaḥ/ pratyavāyasya duḥkhajanakatayā	duHKa janaka pratiyogika aBAvatayA iti arTaH/ pratyavAyasya duHKa janakatayA
   tadabhāvasya duḥkhajanakābhāvatvam/ svarūpasambandharūpasyeti/ siddhasya	tad aBAvasya duHKa janaka aBAva tvam/ svarUpa sambanDa rUpasya iti/ sidDasya
   saṃrakṣaṇarūpo yaḥ tatkāraṇatvamatra vivakṣitam/ ataḥ	saMrakzaNa rUpaH yaH tad kAraNa tvam atra vivakzitam/ atas 
   pratyavāyaprāgabhāvasattārūpaḥ kṣemaḥ sandhyāvandana prayojyatvenābhimata	pratyavAya prAgaBAva sattA rUpaH kzemaH sanDyA vandana prayojya tvena aBimata
   iti bhāvaḥ/	iti BAvaH/
   dīpikā	dIpikA
   apūrvasya	apUrvasya
   lirṅthatvakhaṇḍanam	lirFTa tva KaNxanam
   nanu	nanu
   'jyotiṣṭomena svargakāmo yajeta' ityatra liṅāsvargasādhanamapūrvaṃ	ajyotizwomena svarga kAmaH yajeta a iti atra liFAsvarga sADanam apUrvam
   kāryaṃ pratīyate/ yāgasya āśutaravināśinaḥ	kAryam pratIyate/ yAgasya ASutara vinASinaH
   kālāntarabhāvisvargasādhanatvāyogāt tadyogyaṃ sthāyi	kAla antara BAvi svarga sADanatva ayogAt tad yogyam sTAyi
   kāryaṃmapūrvameva liṅādyarthaḥ/ kāryaṃ kṛtisādhyam/ kṛteḥ	kAryaMma pUrvam eva liFA Adi arTaH/ kAryam kRti sADyam/ kRteH
   saviṣayatvāt viṣayākāṅkṣāyāṃ yāgo viṣayatvenānveti/ 'kasya	sa vizaya tvAt vizaya AkAFkzAyAm yAgaH vizaya tvena anveti/ akasya
   kāryam' iti niyojyākāṅkṣāyāṃ svargakāmapadaṃ	kAryam a iti niyojya AkAFkzAyAm svarga kAma padam
   niyojyaparatayānveti/ kāryabāddhā niyojyaḥ/ tena	niyojya para tayA anveti/ kArya bAdDA niyojyaH/ tena
   'jyotiṣṭomanāmakayāgaviṣayakam svargakāmasya kāryam' iti	ajyotizwoma nAmaka yAga vizayakam svarga kAmasya kAryam a iti
   vākyārthaḥ sampadyate/ vaidikaliṅtvāt 'yāvajjīvamagnihotraṃ	vAkya arTaH sampadyate/ vEdika liFtvAt ayAvat jIvam agni hotram
   juhuyāt' iti nityavākye 'pyapūrvameva	juhuyAt a iti nitya vAkye api apUrvam eva
   vācyam kalpyate/	vAcyam kalpyate/
   'ārogyakāmo bheṣajapānam kuryāt' ityādi laukikaliṅḥ	aArogya kAmaH Bezaja pAnam kuryAt a ityAdi lOkika liFH
   kriyākāryeṃ lakṣaṇā iti cet   na/	kriyA kAryem lakzaNAH iti ced  na/
   yāgasyāpyayogyatāniścayābhāvena iṣṭasādhanatayā pratītyanantaraṃ	yAgasya api ayogya tA niScaya aBAvena izwa sADana tayA prati iti anantaram
   tannirvāhārtham avāntaravyāpāratayā apūrvakalpanāt/ kīrtanādinā	tad nirvAha arTam avAntara vyApAra tayA apUrva kalpanAt/ kIrtana AdinA
   nāśaśruteḥ na yāgadhvaṃso vyāpāraḥ/	nASa SruteH na yAga DvaMsaH vyApAraH/
   prakāśikā	prakASikA
   liṅādeḥ kārya eva	liFA AdeH kAryaH eva
   śaktiriti gurumataṃ āśaṅkate   nanviti/ icchāviśeṣarūpasya	SaktiH iti guru matam ASaFkate  nanu iti/ icCA viSeza rUpasya
   yāgasya āśutaravināśinaḥ svargasādhanatvena bhānaṃ na sambhavati,	yAgasya ASutara vinASinaH svarga sADana tvena BAnam na samBavati,
   ayogyatvādityapūrvarūpa eva kārye śaktiraṅgīkāryetyāha  	ayogya tva Aditya pUrvarUpaH eva kArye SaktiH aFgIkArya iti Aha  
   yāgasyeti/ āśutaravināśinaḥ   tṛtīyakṣaṇavṛttidhvaṃsapratiyoginaḥ/	yAgasya iti/ ASutara vinASinaH  tRtIya kzaNa vRtti DvaMsa pratiyoginaH/
   sthāyi   phalaparyantasthāyi/ anvayaprakāraṃ darśayati   kāryaṃ	sTAyi  Pala paryanta sTAyi/ anvaya prakAram darSayati  kAryam
   kṛtisādhyamiti/ yāge kṛtisādhyatvaṃ sākṣāt/ apūrvaṃ tu	kRti sADya miti/ yAge kRti sADya tvam sAkzAt/ apUrvam tu
   yāgadvāreti bodhyam/ kāryaboddheti/ idam matkṛtisādhyamiti	yAga dvAra iti boDyam/ kArya bodDa iti/ idam mad kRti sADyam iti
   jñānavānityarthaḥ/ vidhyarthamukhyaviśeṣyakaṃ śābdabodhaṃ darśayati  	jQAnavAn iti arTaH/ viDi arTa muKya viSezyakam SAbda boDam darSayati  
   teneti/ svargakāmasya liṅarthe kārye tadekadeśe ca yāgasya	tena iti/ svarga kAmasya liFarTe kArye tad eka deSe ca yAgasya
   anvayenetyarthaḥ/ nyāyamate tu tatra	anvayena iti arTaH/ nyAya mate tu tatra
   'kṛtisādhyabalavadaniṣṭājanakeṣṭasādhanayāgānukūlakṛtimān	akRti sADya balavat anizwa ajanaka izwa sADana yAga anukUla kRtimAn
   svargakāmaḥ' iti vākyārthabodhaḥ/ nanu apūrvasya	svarga kAmaH a iti vAkya arTa boDaH/ nanu apUrvasya
   pūrvamunapasthitatvāt kathaṃ tatra śaktigraha iti cet, atra pravadanti	pUrva munapa sTita tvAt kaTam tatra SaktigrahaH iti cet, atra pravadanti
   abhijñāḥ   tanmate taddharmāvacchinnaviṣayakaśābdabodhaṃ prati	aBijQAH  tad mate tad Darma avacCinna vizaya kaSAbda boDam prati
   taddharmāvacchinnaviṣayakaśaktigrahasya tādṛśopasthiteśca hetutā, na tu	tad Darma avacCinna vizayaka Sakti grahasya tAdRSa upasTiteH ca hetutA, na tu
   samānaviṣayakatvena hetuhetumadbhāvaḥ/ evaṃ ca kāryatvāvacchinne yatra	samAna vizayaka tvena hetu hetum at BAvaH/ evam ca kAryatva avacCinne yatra
   kutracit śaktigrahaḥ/ yogyatābalācca aparvūrūpakāryasya śābdabodhe	kutracid Sakti grahaH/ yogya tA balAt ca aparvU rUpa kAryasya SAbda boDe
   bhānaṃ, na hi yāgaviṣayakamanyatkāryaṃ sambhavatīti/ nanu nitye	BAnaM, na hi yAga vizayakam anyat kAryam samBavati iti/ nanu nitye
   phalābhāvāt kathaṃ tatra apūrvabodhakatā ityata āha   yāvajjīvamiti/	Pala aBAvAt kaTam tatra apUrva boDaka tA iti atas Aha  yAvat jIvam iti/
   apūrvameveti/ kāryatvenetyādiḥ/ paṇḍāpūrvamityarthaḥ/ laukikasthale	apUrvam eva iti/ kAryatvena ityAdiH/ paNxApUrvam iti arTaH/ lOkika sTale
   apūrvabhānāsambhavādāha   ārogyeti/ kriyākārya iti/	apUrva BAnA samBavAt Aha  Arogya iti/ kriyA kAryaH iti/
   dhātvarthaniṣṭhakāryatva ityarthaḥ/ laukikālaukikasādhāraṇyena	DAtu arTa nizWa kAryatvaH iti arTaH/ lOkika alOkika sADa araNyena
   kāryatvādāveva liṅādeḥ śaktiraṅgīkāryetyāśayena samādhatte  	kAryatva AdO= eva liFA AdeH SaktiH aFgIkAryA iti ASayena samADatte  
   yāgasyeti/ ayogyatvāt yāgasya svargasādhanatvena bhānaṃ na	yAgasya iti/ ayogya tvAt yAgasya svarga sADana tvena BAnam na
   sambhavatītyuktadoṣaṃ nirācṣṭe   ayogyeti/ ayogyatāsaṃśayasattve 'pi	samBavati iti ukta dozam nirAczwe  ayogyA iti/ ayogyatA saMSaya sattve api
   tasyāvighaṭakatvāt śābdabodho bhavatyeveti bhāvaḥ/	tasya aviGawaka tvAt SAbda boDaH Bavati eva iti BAvaH/
   vākyādiṣṭasādhanatvena yoge 'vagate	vAkyAt izwa sADana tvena yoge avagate
   tasyāśutaravināśinaḥ	tasya aSutara vinASinaH
   vyāpāraṃ vinā phalajanakatvāsambhavāt tannirvāhāya aparvūṃ kalpyata	vyApAram vinA Pala janakatva asamBavAt tat nirvAhAya aparvUm kalpyata
   ityāha   tannirvāhārthamiti/ nanu yāgadhvaṃsasyaiva vyāpāratvamastu	iti Aha  tad nirvAha arTam iti/ nanu yAga DvaMsasya eva vyApAra tvam astu
   kimapūrvakalpanenetyata āha kīrtanādineti/ ādinā	kim apUrva kalpanena iti atas Aha kIrtana AdinA iti/ AdinA
   "karmanāśājalasparśātkaratoyāvilaṅghanāt/	"karma nASA jala sparSAt kara toya avilaFGanAt/
   gaṇḍakībāhutaraṇāt	gaNxakI bAhu taraNAt
   dharmaḥ kṣarati kīrtanāt//"	DarmaH kzarati kIrtanAt//"
   ityatroktakarmanāśājalasparśādiparigrahaḥ/ dhvaṃsasya	iti atra ukta karma nASA jala sparSa Adi parigrahaH/ DvaMsasya
   vyāpāratve svargadhārāpattirityapi dūṣaṇāntaraṃ vibhāvanīyam/	vyApAra tve svargaDArApattiH iti api dUzaNa antaram viBAvanIyam/
   karmanāśā, karatoyā, gaṇḍakī iti nadīviśeṣāḥ/	karma nASA, karatoyA, gaNxakI iti nadI viSezAH/
   bālapriyā	bAlapriyA
   mūle apūrvaṃ kāryaṃ	mUle apUrvam kAryam
   pratīyata iti/ apūrvaṃ kāryatvena pratīyata ityarthaḥ/ liṅo hi	pratIyate iti/ apUrvam kAryatvena pratIyate iti arTaH/ liFaH hi
   kāryatvāvacchinne śaktiḥ/ prakāśikāyām ayogyatvāditi/	kAryatva avacCinne SaktiH/ prakASikAyAm ayogya tvAt iti/
   svargasādhanatvānvayayogyatāvirahādityarthaḥ/	svarga sADanatva anvaya yogya tA virahAt iti arTaH/
   dvitīyakṣaṇavṛttidhvaṃsapratiyogitvarūpasya kṣaṇikatvasya	dvitIya kzaNa vRtti DvaMsa pratiyogi tva rUpasya kzaNika tvasya
   bauddherevāṅgīkārādāha tṛtīyakṣaṇeti/	bOdDeH eva aFgIkArAt Aha tRtI ya kzaNa iti/
   māsādiparyantasthāyitvasyānupayogādāha   phalaparyantasthāyīti/	mAsa Adi paryanta sTAyitu asya anupayogAt Aha  Pala paryanta sTAyi iti/
   svargotpattiparyantaṃ vartamānamityarthaḥ/ vidhyarthamukhyaviśeṣyakamiti/	svarga utpatti paryantam vartamAnam iti arTaH/ viDi arTa muKya viSezyakam iti/
   liṅarthakāryamukhyaviśeṣyakamityarthaḥ/ svargakāmasyetyādi/ liṅaḥ	liFarTa kArya muKya viSezyakam iti arTaH/ svarga kAmasya ityAdi/ liFaH
   kṛtisādhyamityarthaḥ/ kṛtau svargakāmasya samavetātvasambandhenānvayaḥ,	kRti sADyam iti arTaH/ kRtO svarga kAmasya samavetA tva sambanDena anvayaH,
   viṣayatāsambandhena yāgasyānvayaḥ/ tathā ca svargakāmasamavetā	vizaya tA sambanDena yAgasya anvayaH/ taTA ca svarga kAma samavetA
   yāgaviṣayiṇī yā kṛtiḥ tatsādhyam (apūrvam) ityākārako bodha	yAga vizayiNI yA kRtiH tat sADyam (apUrvam) iti AkArakaH boDa
   ityāśayaḥ/ svargaṅkāmasya kārye 'nvaya ityuktāvapi	iti ASayaH/ svargaFkAmasya kArye anvayaH iti uktO= api
   prāptāprāptavivekena kṛtāvanvaya eva vivakṣitaḥ/ tadekadeśa iti/	prApta aprApta vivekena kRtO= anvayaH eva vivakzitaH/ tat eka deSaH iti/
   kāryaikadeśe kṛtāvityarthaḥ/ nyāyamate tviti/ tanmate liṅtvena	kArya eka deSe kRtO= iti arTaH/ nyAya mate tu iti/ tad mate liFtvena
   rūpeṇa liṅā kṛtisādhyatvaṃ balavadaniṣṭājanakatvaṃ iṣṭasādhanatvaṃ ca	rUpeNa liFA kRti sADya tvam balavat anizwA janaka tvam izwa sADana tvam ca
   abhidhīyate/ ākhyātatvena rūpeṇa kṛtirabhidhīyate kṛtisādhyatvādīnāṃ	aBiDIyate/ AKyAta tvena rUpeNa kRtiH aBiDIyate kRti sADya tva AdInAm
