   (Vaidya 258)	(VEdyaH 258)
   tato 'haṃ siṃhaladvīpayātrāṃ saṃprasthitaḥ / pañcabhirvaṇikputraśataiḥ	tatas aham siMhala-dvIpa-yAtrAm saMprasTitaH / paQcaBiH-vaNij-putra-SatEH
   sārdhaṃ śakaṭairbhārairmūṭaiḥ piṭharairuṣṭrairgobhirgardabhādibhiḥ	sArDam SakawEH-BArEH-mUwEH piWarEH-uzwrEH-goBiH-gardaBa-AdiBiH
   prabhūtaṃ paṇyamāropya siṃhaladvīpaṃ saṃprasthitaḥ / tato 'nupūrveṇa	praBUtam paNyam-Aropya siMhala-dvIpam saMprasTitaH / tatas anupUrveNa
   grāmanagaranigamaparṇapattaneṣu caṃcūryamāṇaḥ siṃhaladvīpamanuprāptaḥ,	grAma-nagara-nigama-parNa-pattanezu caMcUryamANaH siMhala-dvIpam-anuprAptaH,
   yena nipuṇaṃ tadyānapātraṃ pratipāditam / tadā me karṇadhārā āhuḥ -	yena nipuNam tat-yAna-pAtram pratipAditam / tadA me karNaDArAH AhuH -
   kathaya kathaya yuṣmākaṃ katamadvīpeṣu gamanāyedṛśā vāyavo vānti? athavā	kaTaya kaTaya yuzmAkam katama-dvIpezu gamanAya-IdRSA vAyavaH vAnti? aTavA
   ratnadvīpeṣu vāyavo vānti, athavā rākṣasadvīpeṣu vāyavo vānti? atha	ratnadvIpezu vAyavaH vAnti, aTavA rAkzasa-dvIpezu vAyavaH vAnti? aTa
   karṇadhāra evamāha - yatkhalu devo jānīyāt - siṃhaladvīpeṣu vāyavo vānti /	karNaDAraH evam-Aha  yat-Kalu devaH jAnIyAt  siMhala-dvIpezu vAyavaH vAnti /
   atha tadyānapātramāruhya siṃhaladvīpaṃ saṃprasthitaḥ //	aTa tad-yAna-pAtram-Aruhya siMhala-dvIpam saMprasTitaH //
   tato 'haṃ siṃhaladvīpanivāsinībhī rākṣasībhiḥ saṃprasthito viditvā	tatas aham siMhala-dvIpa-nivAsinIBiH rAkzasIBiH saMprasTitaH viditvA
   akālavāyava utsṛṣṭāḥ / tacca tadyānapātraṃ khaṇḍakhaṇḍaṃ viśīrṇam / te ca	akAla-vAyavaH utsRzwAH / tat-ca tat-yAna-pAtram KaNxa-KaNxam viSIrNam / te ca
   vaṇikpuruṣā udake patitā bāhubalena saṃtartumārabdhāḥ / tatastīrasya	vaNij-puruzAH udake patitAH bAhu-balena saMtartum-ArabDAH / tatas-tIrasya
   samīpamanuprāptāḥ //	samIpam-anuprAptAH //
   tato rākṣasīnāṃ pañca śatāni niṣkrāntāni kilakilāyamānāni /	tatas rAkzasInAm paQca SatAni nizkrAntAni kila-kilAyamAnAni /
   kumārīrūpamabhinirmāya tadā kūlasya samīpamanuprāptāḥ / uttārya śāṭakāni	kumArI-rUpam-aBinirmAya tadA kUlasya samIpam-anuprAptAH / uttArya SAwakAni
   dattvā udakebhya utkṣiptāḥ / te ca svakīyāni vastrāṇi śarīre lagnāni	dattvA udakeByaH utkziptAH / te ca svakIyAni vastrANi SarIre lagnAni
   gṛhītvā niṣpīḍitumārabdhāḥ / niṣpīḍayitvā te tasmātsthānādatikramya	gRhItvA nizpIxitum-ArabDAH / nizpIxayitvA te tasmAt-sTAnAt-atikramya
   anyapradeśe mahataścampakavṛkṣasya tale viśrāntāḥ / viśramitvā parasparaṃ	anya-pradeSe mahataH-campaka-vRkzasya tale viSrAntAH / viSramitvA parasparam
   sāṃkathyaṃ kartumārabdhāḥ - ko 'smākamupāyaḥ saṃvidyate? te kathayanti -	sAMkaTyam kartum-ArabDAH  kaH asmAkam-upAyaH saMvidyate? te kaTayanti -
   nāsmākaṃ upāyasya sthānam / evaṃ sāṃkathyaṃ kṛtvā tūṣīṃbhāvena	na-asmAkam upAyasya sTAnam / evam sAMkaTyam kRtvA tUzIMBAvena
   vyavasthitāḥ / atha teṣāṃ rākṣasyaḥ puruṣāṇāṃ purataḥ sthitvaivamāhuḥ -	vyavasTitAH / aTa tezAm rAkzasyaH puruzANAm puratas sTitvA-evam-AhuH -
   svāgatam / bhavanta āgacchatām, asvāmikānāṃ svāmī bhava / agatikānāṃ	svAgatam / BavantaH AgacCatAm, asvAmikAnAm svAmI Bava / agatikAnAm
   gatiko bhava / advīpānāṃ dvīpo bhava / anālayanānāṃ aparāyaṇānāṃ ālayo	gatikaH Bava / advIpAnAm dvIpaH Bava / anAlayanAnAm aparAyaNAnAm AlayaH-
   bhava, parāyaṇo bhava / imāni te 'nnagṛhāṇi pānagṛhāṇi yānagṛhāṇi	Bava, parAyaNaH Bava / imAni te anna-gRhANi pAna-gRhANi yAna-gRhANi
   vastragṛhāṇi kaṭakakeyūrāṇāṃ maulikuṇḍalānāṃ gṛhāṇi udyānaramaṇīyāni	vastra-gRhANi kawaka-keyUrANAm mOli-kuNxalAnAm gRhANi udyAna-ramaNIyAni
   puṣkiriṇīramaṇīyāni saṃtiṣṭhanti / tābhī rākṣasībhirekaikaṃ puruṣaṃ	puzkiriNI-ramaNIyAni saMtizWanti / tABiH rAkzasIBiH-ekEkam puruzam
   gṛhītvā svakaṃ svakaṃ niveśanaṃ pratyudgatāḥ / yā ca tāsāṃ rākṣasīnāṃ	gRhItvA svakam svakam niveSanam pratyudgatAH / yA ca tAsAm rAkzasInAm
   vṛddhatarā, tayāhaṃ svakīyaṃ niveśanaṃ nītvā divyarasasāgropetenāhāreṇa	vRdDatarA, tayA-aham svakIyam niveSanam nItvA divya-rasa-sa-agra-upetena-AhAreNa
   saṃtarpitaḥ / saṃtarpayitvā krīḍitumārabdhā / sa tu tato mānuṣyakena	saMtarpitaH / saMtarpayitvA krIxitum-ArabDA / sa tu tatas mAnuzyakena
   saukhyena saṃtarpitaḥ / evaṃ dvitrisaptadinānyatikrāntāni / sa rātrau	sOKyena saMtarpitaH / evam dvi-tri-sapta-dinAni-atikrAntAni / sa rAtrO
   śayitaḥ / evaṃ yāvatpaśyati ratikarahasanaṃ tadāhaṃ vismayamāpannaḥ / na	SayitaH / evam yAvat-paSyati rati-kara-hasanam tadA-aham vismayam-ApannaH / na
   kadācitsyānmayā dṛṣṭaṃ vā śrutaṃ vā prajvalitameva ratikarahasanam,	kadAcid-syAt-mayA dRzwam vA Srutam vA prajvalitam-eva rati-kara-hasanam,
   tadaiva mayā tasya pratyāhāraḥ kṛtaḥ - kiṃ kāraṇaṃ tvaṃ hasase? iyaṃ	tadA-eva mayA tasya pratyAhAraH kRtaH  kim kAraNam tvam hasase? iyam
   siṃhaladvīpanivāsinī rākṣasī / sā tava jivitāntarāyaṃ kariṣyati / tadā me	siMhala-dvIpa-nivAsinI rAkzasI / sA tava jivitA-antarAyam karizyati / tadA me
   tasya pratyāhāraḥ kṛtaḥ - tvaṃ jānāsi rākṣasīti? sa kathayati - yadi na	tasya pratyAhAraH kRtaH  tvam jAnAsi rAkzasI-iti? sa kaTayati  yadi na
   pratīyasi, dakṣiṇapanthalikāṃ gṛhītvā anuvicaran gaccha / tatrāyaṃ sa	pratIyasi, dakziNa-panTalikAm gRhItvA anuvicaran gacCa / tatra-ayam sa
   nagaramūrdhvamuccaṃ gavākṣatoraṇaviprahīṇaṃ cāpratihatam / tatrānekāni	nagaram-UrDvam-uccam gavAkza-toraNa-viprahINam ca-apratihatam / tatra-anekAni
   vaṇigjanāni bhakṣayitvā asthīniprakṣiptāni / anye ca jīvanto anye ca mṛtāḥ	vaNij-janAni BakzayitvA asTI-ni-prakziptAni / anye ca jIvantaH anye ca mRtAH
   / yadi na pratīyasi, tadapi mārgaṃ gaccha / gatvā ca mārgaṃ nirīkṣasva,	/ yadi na pratIyasi, tat-api mArgam gacCa / gatvA ca mArgam nirIkzasva,
   tadā me śraddhāsyasi / tadā tasyāstena mohajālā nāma nidrāti sā //	tadA me SradDAsyasi / tadA tasyAH-tena mohajAlA nAma nidrAti sA //
   (Vaidya 286)	(VEdyaH 286)
   atha sa bodhisattvo rātriprathamayāme samaye tasyā rākṣasyāḥ	aTa sa boDisattvaH rAtri-praTama-yAme samaye tasyAH rAkzasyAH
   sakāśādutthāya saṃprasthitaḥ / candrāvabhāsaṃ khaṅgaṃ sajjīkṛtam /	sakASAt-utTAya saMprasTitaH / candra-avaBAsam KaFgam sajjIkRtam /
   upagṛhyānuvicaraṃstāṃ dakṣiṇapanthalikāṃ gṛhītvā saṃprasthitaḥ /	upagRhya-anuvicaran=-tAm dakziNa-panTalikAm gRhItvA saMprasTitaH /
   anupūrveṇāyasaṃ nagaramanuprāptaḥ, samantena parikramati / na ca dvārāṇi	anupUrveNa-Ayasam nagaram-anuprAptaH, samantena parikramati / na ca dvArANi
   gavākṣāṇi samanupaśyati / atha tasminnāyase nagare mahān	gavAkzANi samanupaSyati / aTa tasmin=-Ayase nagare mahAn
   yaścampakavṛkṣastatraivāruhya tato mayā teṣāmutkāsanaśabdaḥ kṛtaḥ / tato	yaH-campaka-vRkzaH-tatra-eva-Aruhya tatas mayA tezAm-utkAsana-SabdaH kRtaH / tatas-
   me vaṇikpuruṣāḥ kathayanti - yatkhalu mahāsārthavāho jānīyāt - vayaṃ	me vaNij-puruzAH kaTayanti  yat-Kalu mahA-sArTavAhaH jAnIyAt  vayam
   rākṣasībhirāyase nagare prakṣiptāḥ / tadā dine dine śataṃ puruṣāṇāṃ	rAkzasIBiH-Ayase nagare prakziptAH / tadA dine dine Satam puruzANAm
   gṛhītvā bhakṣayanti / tān bhakṣayitvā asthīnyatraivāyase nagare kṣipanti /	gRhItvA Bakzayanti / tAn BakzayitvA asTIni-atra-eva-Ayase nagare kzipanti /
   tena tasya bhūtapūrvaṃ varṇitam / tadāhaṃ campakavṛkṣādavatīrya punareva	tena tasya BUta-pUrvam varNitam / tadA-aham campaka-vRkzAt-avatIrya punar-eva
   dakṣiṇāṃ panthalikāṃ gṛhītvā anuvicaran tvarita āgacchāmi sma / tato	dakziNAm panTalikAm gRhItvA anuvicaran tvaritaH AgacCAmi sma / tatas-
   praviṣṭaḥ //	pravizwaH //
   atha ratikaro māmetadavocat - dṛṣṭaste sārthavāha madvacanam? uktaṃ ca	aTa rati-karaH mAm-etat-avocat  dRzwaH-te sArTavAha mad-vacanam? uktam ca
   mayā - dṛṣṭaṃ yuṣmākaṃ satyaṃ sāṃkathyakṛtam / tadā me 'sya pratyāhāraḥ	mayA  dRzwam yuzmAkam satyam sAMkaTya-kRtam / tadA me asya pratyAhAraH
   kṛtaḥ - satyameva, ka upāyo 'smākam? atha sa ratikara etadavocat - asti me	kRtaH  satyam-eva, kaH upAyaH asmAkam? aTa sa rati-karaH etat-avocat  asti me
   mahāsārthavāhopāyam, yenopāyena siṃhaladvīpāt svastikṣemābhyāṃ jambūdvīpaṃ	mahA-sArTavAha-upAyam, yena-upAyena siMhala-dvIpAt svasti-kzemAByAm jambUdvIpam
   nirgacchasi / punareva jambudvīpamapasarasi / atha sa ratikaro	nirgacCasi / punar-eva jambudvIpam-apasarasi / aTa sa rati-karaH-
   māmetadavocat - asti tasminneva dvīpe mahāsamudratīre devabālāho	mAm-etat-avocat  asti tasmin=-eva dvIpe mahA-samudra-tIre deva-bAlAho
   nāmāśvarājo hīnadīnānukampakaḥ / sa ca bālāho 'śvarājaḥ /	nAma-aSva-rAjaH hIna-dIna-anukampakaH / sa ca bAlAhaH aSva-rAjaH /
   sarvaśvetānāmauṣadhīṃ bhuktvā suvarṇavālukāsthale	sarva-SvetAnAm-OzaDIm BuktvA suvarNa-vAlukA-sTale
   āvartanaparivartanasaṃparivartanaṃ kṛtvā śarīraṃ pracchoḍayati,	Avartana-parivartana-saMparivartanam kRtvA SarIram pracCoxayati,
   pracchoḍayitvā pratyāhāraṃ kurute - kaḥ pāragāmī, kaḥ pāragāmī kaḥ	pracCoxayitvA pratyAhAram kurute  kaH pAragAmI, kaH pAra-gAmI kaH
   pāragāmīti? tvayaivaṃ vaktavyam - ahaṃ deva pāragāmīti / evaṃ sāṃkathyaṃ	pAragAmi-iti? tvayA-evam vaktavyam  aham deva pAragAmi-iti / evam sAMkaTyam
   kṛtvā sā rākṣasī samīpamupagamya sārdhaṃ śayita eva prativibuddhā / sā	kRtvA sA rAkzasI samIpam-upagamya sArDam SayitaH eva prativibudDA / sA
   kathayati - āryaputra, kathaṃ te śarīraṃ śītalam? tadā mayā tasyā	kaTayati  Arya-putra, kaTam te SarIram SItalam? tadA mayA tasyAH-
   mṛṣāvādaṃ pratyāhāraṃ kṛtam / bahirnagarasya uccāraprasraveṇa niṣkrānto	mRzAvAdam pratyAhAram kRtam / bahis-nagarasya uccAra-prasraveNa nizkrAntaH-
   'ham, tataḥ śarīraṃ śītalam / ityuktvā sā punarapi śayitā / tataḥ prātaḥ	aham, tatas SarIram SItalam / iti-uktvA sA punar-api SayitA / tatas prAtar-
   sūryasya cābhyudgamanakālasamaye utthāya teṣāṃ vaṇikpurūṣāṇāmārocayati sma	sUryasya ca-aByudgamana-kAla-samaye utTAya tezAm vaNij-purUzANAm-Arocayati sma
   - āgacchantu bhavanto bahirnagarasya gacchāmaḥ / te sarve sahitāḥ samagrā	 AgacCantu BavantaH bahis-nagarasya gacCAmaH / te sarve sahitAH samagrA
   bahirnagarasya saṃprasthitāḥ / te ca bahirnagarasya gatvā ekānte viśrāntāḥ	bahis-nagarasya saMprasTitAH / te ca bahis-nagarasya gatvA ekAnte viSrAntAH
   sāṃkathyaṃ kartumārabdhāḥ - kasya kīdṛśī bhāryā snehavatī? kecitkathayanti	sAMkaTyam kartum-ArabDAH  kasya kIdRSI BAryA snehavatI? kecid-kaTayanti
   - atisnehaṃ na kurute / kecitkathayanti - mama	 atisneham na kurute / kecid-kaTayanti  mama
   divyarasarasāgropetairāhāraiḥ saṃdhārayati / kecit kathayanti -	divya-rasa-rasa-agra-upetEH-AhArEH saMDArayati / kecid kaTayanti -
   nānāvidhairvastrairmama saṃdhārayati / kecitkathayanti - mama	nAnAviDEH-vastrEH-mama saMDArayati / kecid-kaTayanti  mama
   divyamaulīkuṇḍalasragdāmāni dhārayati / kecitkathayanti - nāsmākaṃ	divya-mOlI-kuNxala-sraj-dAmAni DArayati / kecid-kaTayanti  na-asmAkam
   kāyadaurbalyam / kecitkathayanti - mama vividhāni	kAya-dOrbalyam / kecid-kaTayanti  mama viviDAni
   candanakarpūrakastūrikādīni dhārayati / evaṃ taiḥ sāṃkathyaṃ kṛtam / tadā	candana-karpUra-kastUrikA-AdIni DArayati / evam tEH sAMkaTyam kRtam / tadA
   teṣāṃ vaṇikpuruṣāṇāṃ pratyāhāraṃ karoti sma - na yuṣmākaṃ yuktamidaṃ	tezAm vaNij-puruzANAm pratyAhAram karoti sma  na yuzmAkam yuktam-idam
   yadvayaṃ rākṣasībhiḥ prasaktāḥ / iti śrutvā te vihvalībhūtāḥ evamāhuḥ -	yat-vayam rAkzasIBiH prasaktAH / iti SrutvA te vihvalIBUtAH evam-AhuH -
   satyaṃ mahāsārthavāha, rākṣasī siṃhaladvīpanivāsinīti / tadā teṣāṃ mayā	satyam mahA-sArTavAha, rAkzasI siMhala-dvIpa-nivAsinI-iti / tadA tezAm mayA
   pratyāhāraḥ kṛtaḥ - satyaṃ satyaṃ buddhadharmasaṃghebhyaṃ, neyaṃ mānuṣī,	pratyAhAraH kRtaH  satyam satyam budDa-Darma-saMGeByaM, na-iyam mAnuzI,
   rākṣasī / atha te vaṇikpuruṣāḥ kathayanti - kāsmākaṃ gatiḥ? kiṃ parāyaṇam?	rAkzasI / aTa te vaNij-puruzAH kaTayanti  kA-asmAkam gatiH? kim parAyaNam?
   tadā teṣāṃ mayā pratyāhāraḥ kṛtaḥ - asmākaṃ gatiḥ śaraṇaṃ parāyaṇam?	tadA tezAm mayA pratyAhAraH kRtaH  asmAkam gatiH SaraNam parAyaNam?
   (Vaidya 287) vaṇikpurūṣāḥ kathayanti - upadarśaya sārthavāha / atha sa	(VEdyaH 287) vaNij-purUzAH kaTayanti  upadarSaya sArTavAha / aTa sa
   teṣāmevamāha - asti yuṣmākaṃ siṃhaladvīpe bālāho nāma aśvarājaḥ / sa ca	tezAm-evam-Aha  asti yuzmAkam siMhala-dvIpe bAlAhaH nAma aSvarAjaH / sa ca
   hīnadīnānukampakaḥ / sa sarvaśvetānāmauṣadhīrbhuktvā suvarṇavālukāsthale	hIna-dIna-anukampakaH / sa sarva-SvetA-nAmOzaDIH-BuktvA suvarNa-vAlukA-sTale
   āvartanaṃ karoti / kṛtvā ca śarīraṃ pracchoḍayitvā vāṇīṃ pratyāharediti -	Avartanam karoti / kRtvA ca SarIram pracCoxayitvA vANIm pratyAharet-iti -
   kaḥ pāragāmī kaḥ pāragāmī kaḥ pāragāmīti / tatrāsmābhirgantavyam - vayaṃ	kaH pAra-gAmI kaH pAra-gAmI kaH pAragAmi-iti / tatra-asmABiH-gantavyam  vayam
   pāraṃgāmina iti / atha te vaṇikpurūṣā ūcuḥ - katame dine gacchāmo vayam?	pAraMgAminaH iti / aTa te vaNij-purUzAH UcuH  katame dine gacCAmaH vayam?
   sa pratyāhāraṃ kartumārabdhaḥ - tṛtīye divase 'vaśyaṃ gantavyam / puruṣeṇa	sa pratyAhAram kartum-ArabDaH  tRtIye divase avaSyam gantavyam / puruzeNa
   saṃbalaṃ kartavyamiti / te kriyākāraṃ kṛtvā punareva tannagaraṃ praviṣṭāḥ	saMbalam kartavyam-iti / te kriyAkAram kRtvA punar-eva tat-nagaram pravizwAH
   svakasvakaṃ niveśanamupagatā / tābhī rākṣasībhiḥ saṃbhāṣitāḥ -	svaka-svakam niveSanam-upagatA / tABiH rAkzasIBiH saMBAzitAH -
   śrāntastvam, dṛṣṭāste tānyudyānaramaṇīyāni puṣkariṇīśatāni ramaṇīyāni? sa	SrAntaH-tvam, dRzwAH-te tAni-udyAna-ramaNIyAni puzkariNI-SatAni ramaNIyAni? sa
   kathayati - na ca te kiṃcid dṛṣṭam / atha sā rākṣasī tametadavocat - santi	kaTayati  na ca te kiMcid dRzwam / aTa sA rAkzasI tam-etat-avocat  santi
   āryaputra vividhānyasmin siṃhaladvīpe udyānaramaṇīyāni puṣkariṇīramaṇīyāni	Arya-putra viviDAni-asmin siMhala-dvIpe udyAna-ramaNIyAni puzkariNI-ramaNIyAni
   vividhavicitrapuṣpaparipūrṇāni / anekāni ca puṣkariṇīśatāni ramaṇīyāni /	viviDa-vicitra-puzpa-paripUrNAni / anekAni ca puzkariNI-SatAni ramaNIyAni /
   sa pratyāhāraṃ kartumārabdhaḥ - tṛtīye divase gamiṣyāmītyataḥ saṃbalaṃ	sa pratyAhAram kartum-ArabDaH  tRtIye divase gamizyAmi-iti-atas saMbalam
   kartavyam / udyānabhūmidarśanāyopasaṃkramiṣyāmi / tāni ca vividhāni	kartavyam / udyAna-BUmi-darSanAya-upasaMkramizyAmi / tAni ca viviDAni
   puṣkariṇīśatāni ramaṇīyāni udyānaśatāni puṣpaparipūrṇāni paśyāmi / tāni ca	puzkariNI-SatAni ramaNIyAni udyAna-SatAni puzpa-paripUrNAni paSyAmi / tAni ca
   vividhāni puṣpāṇi gṛhītvā āgamiṣyāmi / sā kathayati sma - āryaputra / evaṃ	viviDAni puzpANi gRhItvA AgamizyAmi / sA kaTayati sma  Arya-putra / evam
   karomyaham / tatastena śarīramanuvicintya / (?) atha rākṣasyo jānanti	karomi-aham / tatas-tena SarIram-anuvicintya / (?) aTa rAkzasyaH jAnanti
   yogaṃ tenāsmākaṃ (?) jīvitāntarāyaṃ kariṣyanti / īdṛśaṃ śarīramanuvicintya	yogam tena-asmAkam (?) jIvita-antarAyam karizyanti / IdRSam SarIram-anuvicintya
   tūṣṇīṃbhāvena vyavasthitaḥ / tasya tayā praṇītāpraṇītānyāhārāṇyanupradattā	tUzNIMBAvena vyavasTitaH / tasya tayA praNIta-apraNItAni-AhArANi-anupradattA
   / bhuktvā ca ucchvāsaṃ choritam / sā kathayati rākṣasī - āryaputra kiṃ	/ BuktvA ca ucCvAsam Coritam / sA kaTayati rAkzasI  Arya-putra kim
   kāraṇaṃ ucchvāsaṃ choritam? atha sa tāmetadavocat - svadeśābhiratā	kAraNam ucCvAsam Coritam? aTa sa tAm-etat-avocat  sva-deSa-aBiratA
   jāmbudvīpakā manuṣyāḥ / sā āha - kiṃ karoṣyāryaputra svakīyena viṣayena?	jAmbudvIpakAH manuzyAH / sA Aha  kim karozi-a-Arya-putra svakIyena vizayena?
   asminneva siṃhaladvīpe vividhānyannagṛhāṇi pānagṛhāṇi vastragṛhāṇi	asmin=-eva siMhala-dvIpe viviDAni-anna-gRhANi pAna-gRhANi vastra-gRhANi
   vividhānyudyānaramaṇīyāni puṣkariṇīramaṇīyāni / vividhasukhamanubhavase /	viviDAni-udyAna-ramaNIyAni puzkariNI-ramaNIyAni / viviDa-suKam-anuBavase /
   kiṃ jambudvīpamanuśocase? tadāhaṃ tūṣṇīṃbhāvena vyavasthitaḥ / sa taṃ	kim jambudvIpam-anuSocase? tadA-aham tUzNIMBAvena vyavasTitaH / sa tam
   divasamatikrāntaḥ / dvitīye divase praṇītānyāhārāṇi satvaramanupradattāni	divasam-atikrAntaH / dvitIye divase praNItAni-AhArANi satvaram-anupradattAni
   sajjīkṛtāni / tṛtīye divase pratyūṣakālasamaye sarve te saṃprasthitāḥ / te	sajjIkRtAni / tRtIye divase pratyUza-kAla-samaye sarve te saMprasTitAH / te
   ca bahirnagarasya niṣkrāntāḥ / niṣkramitvā kriyākāraṃ kartumārabdhāḥ / na	ca bahis-nagarasya nizkrAntAH / nizkramitvA kriyAkAram kartum-ArabDAH / na
   punaḥ kenacit punareva siṃhaladvīpo nirīkṣitavyaḥ /	punar kenacid punar-eva siMhala-dvIpaH nirIkzitavyaH /
   tvaritamasmābhirgantavyam / īdṛśaṃ kriyākāraṃ kṛtvā saṃprasthitāḥ tvaritaṃ	tvaritam-asmABiH-gantavyam / IdRSam kriyAkAram kRtvA saMprasTitAH tvaritam
   tvaritameva laghu laghveva gacchanti / anupūrveṇa yatra sa bālāhako	tvaritam-eva laGu laGu-eva gacCanti / anupUrveNa yatra sa bAlAhakaH-
   'śvarājastatrānuprāptāḥ / yāvatpaśyanti bālāhamaśvarājam / taṃ	aSva-rAjaH-tatra-anuprAptAH / yAvat-paSyanti bAlA-aham-aSva-rAjam / tam
   sarvaśvetānāmauṣadhīmāsvādayati / āsvādayitvā suvarṇavālukāsthale	sarva-SvetAnAm-OzaDIm-AsvAdayati / AsvAdayitvA suvarNa-vAlukA-sTale
   āvartanaṃ karoti / kṛtvā ca śarīraṃ pracchoḍayati / yadā śarīraṃ	Avartanam karoti / kRtvA ca SarIram pracCoxayati / yadA SarIram
   pracchoḍayati tadā siṃhaladvīpaṃ calati sma / trīṇi vākyāni pratyāharati	pracCoxayati tadA siMhala-dvIpam calati sma / trINi vAkyAni pratyAharati
   sma - kaḥ pāragāmī, kaḥ pāragāmī, kaḥ pāragāmīti? atha sa bālāho	sma  kaH pAragAmI, kaH pAragAmI, kaH pAragAmi-iti? aTa sa bAlAho
   'śvarājastānetadavocat - bho vaṇikpuruṣāḥ / yadā śarīraṃ pracchoḍayāmi, na	aSva-rAjaH-tAn-etat-avocat  Bo vaNij-puruzAH / yadA SarIram pracCoxayAmi, na
   tadā yuṣmākaṃ kenacitsiṃhaladvīpo nirīkṣitavyaḥ / na	tadA yuzmAkam kenacid-siMhala-dvIpaH nirIkzitavyaH / na
   kenaciccakṣurvisphuritavyam / te tādṛśaṃ kriyākāraṃ kṛtvā...... / tadāhaṃ	kenacid-cakzuH-visPuritavyam / te tAdRSam kriyAkAram kRtvA-a...... / tadA-aham
   prathamataramārūḍhaḥ, (Vaidya 288) paścātpañcaśatāṇi vaṇigjanāḥ / yadā te	praTamataram-ArUXaH, (VEdyaH 288) paScAt-paQca-SatANi vaNij-janAH / yadA te
   ārūḍhāḥ tadā siṃhaladvīpanivāsinyo rākṣasyaḥ kilakilāyamānāḥ pṛṣṭhato	ArUXAH tadA siMhala-dvIpa-nivAsinyaH rAkzasyaH kila-kilAyamAnAH pRzWato
   dhāvanti sma rudantyaḥ karuṇakaruṇairvilāpaiḥ / tatastai rudacchabdaṃ	DAvanti sma rudantyaH karuNa-karuNEH-vilApEH / tatas-tEH rudat-Sabdam
   śrutvā pratinivartya nirīkṣitumārabdham / tairnirīkṣyante / tadā te	SrutvA pratinivartya nirIkzitum-ArabDam / tEH-nirIkzyante / tadA te
   'dhomukhā udake patanti sma / yadā te udake patitāḥ, tadā rākṣasya	aDomuKAH udake patanti sma / yadA te udake patitAH, tadA rAkzasya
   utkṣipya māṃsaṃ bhakṣayanti sma / tadāhamekākī jambūdvīpameva pratyudgataḥ	utkzipya mAMsam Bakzayanti sma / tadA-aham-ekAkI jambUdvIpam-eva pratyudgataH
   / tadā tīrasya samīpe bālāhamaśvarājaṃ triḥ pradakṣiṇīkṛtya tatraiva	/ tadA tIrasya samIpe bAlA-aham-aSva-rAjam tris pradakziNIkRtya tatra-eva
   prakrāntaḥ / tato 'haṃ saṃprasthitaḥ / svakīyaṃ	prakrAntaH / tatas aham saMprasTitaH / svakIyam
   niveśanamanupūrveṇānuprāptaḥ / tadā me mātāpitārau kaṇṭhe pariṣvajya	niveSanam-anupUrveNa-anuprAptaH / tadA me mAtA-pitArO kaNWe parizvajya
   roditumārabdhau / tato bāṣpeṇa paṭalāni visphuṭitāni / tato	roditum-ArabDO / tatas bAzpeNa pawalAni visPuwitAni / tatas-
   draṣṭumārabdhau / tato mātāpitṛbhyāṃ sārdhaṃ viśrāntaḥ / tena teṣāṃ sarvaṃ	drazwum-ArabDO / tatas mAtA-pitRByAm sArDam viSrAntaH / tena tezAm sarvam
   bhūtapūrvaṃ vṛttāntamākhyātam / tatastau mātāpitarau kathayataḥ sma -	BUta-pUrvam vRttAntam-AKyAtam / tatas-tO mAtA-pitarO kaTayataH sma -
   jīvaṃstu putra tvamanuprāptaḥ / nāsmākaṃ dravyeṇa kṛtyam / jarākāle	jIvan=-tu putra tvam-anuprAptaH / na-asmAkam dravyeNa kRtyam / jarA-kAle
   yaṣṭibhūto 'ndhakāre mārgasyopadarśakaḥ, maraṇakāle piṇḍadātā, mṛtasya	yazwiBUtaH anDakAre mArgasya-upadarSakaH, maraNa-kAle piNxa-dAtA, mRtasya
   sanāthīkaraṇīyam / yathā śītalo vāto nāma putra āhlādakaraḥ / etadvacanaṃ	sa-nATIkaraNIyam / yaTA SItalaH vAtaH nAma putraH AhlAda-karaH / etat-vacanam
   mātāpitarau cākhyātam / īdṛśaṃ mayā sarvanīvaraṇaviṣkambhin	mAtA-pitarO ca-AKyAtam / IdRSam mayA sarva-nIvaraNa-vizkamBin
   sārthavāhabodhisattvabhūtena duḥkhamanubhūtam //	sArTavAha-boDisattva-BUtena duHKam-anuBUtam //
   tadyathāpi nāma sarvanīvaraṇaviṣkambhin bālāhakaṃ	tat-yaTA-api nAma sarva-nIvaraNa-vizkamBin bAlAhakam
   tamaśvarājabhūtenāvalokiteśvareṇa bodhisattvena mahāsattvena tādṛśādahaṃ	tam-aSva-rAja-BUtena-avalokita-ISvareNa boDisattvena mahAsattvena tAdRSAt-aham
