   oṃ	om
        yām uttareṇa granthena nūnaṃ tvam avabudhyase // Mo_3,4.65 //	yAm uttareNa granTena nUnam tvam avabuDyase // MaH _3,4.65 //
   "atibhīṣaṇatvaṃ" ca "pratijñāyāḥ" asambhavapravṛttatvena jñeyam	"ati BIzaNa tvaM" ca "pratijQAyAH" asamBava pravRtta tvena jQeyam
   || MoT_3,4.65 ||	|| MoT_3,4.65 ||
   śrīrāmāvabodhanimittam "uttaragrantham" eva kathayati	SrI rAma avaboDa nimittam "uttara granTam" eva kaTayati
        ayam ākāśabhūtādirūpo 'haṃ ceti lakṣitaḥ /	ayam AkASa BUta Adi rUpaH aham ca iti lakzitaH /
        jagacchabdasya rāmārtho nanu nāsty eva kaścana // Mo_3,4.66 //	jagat Sabdasya rAma arTaH nanu na asti eva kaScana // MaH _3,4.66 //
   he "rāma" | "nanu" niścaye | "ākāśabhūtādirūpaḥ" | tathā "ahaṃ ceti	he "rAma" | "nanu" niScaye | "a AkASa BUta Adi rUpaH" | taTA "aham ca iti
   lakṣitaḥ" niścitaḥ | "ayam jagacchabdasyārthaḥ" abhidheyam | paramārthataḥ	lakzitaH" niScitaH | "ayam jagat Sabdasya arTaH" aBiDeyam | paramArTataH
   "nāsty eva" sattāṃ na bhajati eva | na tu sattābhāg bhūtvā naśyati | tathā	"na asti eva" sattAm na Bajati eva | na tu sattA BAj BUtvA naSyati | taTA
   ca sati na nirmokṣadoṣaprasaṅgaḥ | na hi asataḥ bandhakatvaṃ dṛṣṭam iti	ca sati na nirmokza doza prasaFgaH | na hi asataH banDaka tvam dRzwam iti
   bhāvaḥ | "ākāśasya bhūtatve" 'pi prādhānyena pṛthaṅnirdeśaḥ | "ādi"śabdena	BAvaH | "a AkASasya BUta tve" api prADAnyena pRTak nirdeSaH | "Adi" Sabdena
   bhūtakāryāṇāṃ grahaṇam || MoT_3,4.66 ||	BUta kAryANAm grahaNam || MoT_3,4.66 ||
   nanu puraḥsphurataḥ ahamādikasya jagataḥ kathaṃ sarvathā sattvaṃ yuktam	nanu puras sPurataH aham Adikasya jagataH kaTam sarvaTA sattvam yuktam
   ity | atrāha	iti | atra Aha
        yad idaṃ dṛśyate kiñcid dṛśyajālaṃ purogatam /	yat idam dRSyate kiQcid dRSya jAlam puras gatam /
        evaṃ brahmaiva tat sarvam ajarāmaram avyayam // Mo_3,4.67 //	evam brahma eva tat sarvam ajara amaram avyayam // MaH _3,4.67 //
   asmābhiḥ "yad idaṃ purogataṃ dṛśyajālaṃ" nīlasukhādirūpaḥ dṛśyasamūhaḥ |	asmABiH "yat idam puras gatam dRSya jAlaM" nIla suKa Adi rUpaH dRSya samUhaH |
   "dṛśyate" anubhūyate | "tat sarvam ajarāmaram" deharahitatvāt	"dRSyate" anuBUyate | "tat sarvam ajara amaram" deha rahita tvAt 
   tanmātragatajarādirahitam | tathā "avyayam" nāśarahitam | "brahmaiva"	tad mAtra gata jarA Adi rahitam | taTA "avyayam" nASa rahitam | "brahma eva"
   jagattayā bṛṃhitaṃ śuddhacittattvam eva | "evam" jagadbhāvena bhavati |	jagat tayA bRMhitam SudDa cittattvam eva | "evam" jagat BAvena Bavati |
   dṛśyate hi jalasya taraṅgabhāvena bhavanam | tathā ca sati bhāsamānasyāpi	dRSyate hi jalasya taraFga BAvena Bavanam | taTA ca sati BAsamAnasya api
   jagataḥ asattvaṃ yuktam eva | na hi jale bhāsamānasyāpi taraṅgasya sattvaṃ	jagataH asattvam yuktam eva | na hi jale BAsamAnasya api taraFgasya sattvam
   dṛṣṭam iti bhāvaḥ || MoT_3,4.67 ||	dRzwam iti BAvaH || MoT_3,4.67 ||
   dṛśyasya brahmamātratvam eva dṛḍhīkaroti	dRSyasya brahma mAtra tvam eva dRXIkaroti
        pūrṇe pūrṇaṃ prasarati pare śāntaṃ paraṃ sthitam /	pUrNe pUrNam prasarati pare SAntam param sTitam /
        vyomany evoditaṃ vyoma brahma brahmaṇi tiṣṭhati // Mo_3,4.68 //	vyomani eva uditam vyoma brahma brahmaNi tizWati // MaH _3,4.68 //
   "pūrṇe" nirapekṣe | "prasarati" sañcāraṃ karoti | svarūpasthe "pare"	"pUrNe" nirapekze | "prasarati" saQcAram karoti | svarUpa sTe "pare"
   uttīrṇe | "brahmaṇi" bṛṃhite vastuni | atra saptamyantaiḥ	uttIrNe | "brahmaNi" bRMhite vastuni | atra saptamI antEH
   śuddhacittattvasya kathanaṃ | prathamāntaiḥ tadrūpasya jagataḥ jñeyam |	SudDa cit tattvasya kaTanam | praTama antEH tad rUpasya jagataH jQeyam |
   nanu kathaṃ pūrṇatvādiguṇayukte śuddhacittattve 'vasthānaṃ yuktam |	nanu kaTam pUrNa tva Adi guNa yukte SudDa cit tattve avasTAnam yuktam |
   nyūnasyādhike avasthānadarśanāt | sat yam | avasthānam atrādheyabhāvena	nyUnasya aDike avasTAna darSanAt | sat yam | avasTAnam atra ADeya BAvena
   nāsti yenoktadoṣaprasaṅgaḥ syāt | kiṃ tu tanmātratābhāveneti nātra	na asti yena ukta doza prasaFgaH syAt | kim tu tanmAtra tA BAvena iti na atra
   doṣaprasaṅgaḥ | ity alaṃ prapañcaiḥ || MoT_3,4.68 ||	doza prasaFgaH | iti alam prapaQcEH || MoT_3,4.68 ||
        na dṛśyam asti no dṛk ca na draṣṭā na ca darśanam /	na dRSyam asti naH dRS ca na drazwA na ca darSanam /
        na śūnyaṃ na jaḍaṃ no cic chāntam evedam ātatam // Mo_3,4.69 //	na SUnyam na jaxam no cit SAntam eva idam Atatam // MaH _3,4.69 //
   "dṛśyam" dṛśikriyākarma | "nāsti" sattāṃ na bhajati | "dṛk" dṛśikriyā |	"dRSyam" dRSi kriyA akarma | "nAsti" sattAm na Bajati | "dRk" dRSi kriyA |
   "no" asti | "draṣṭā" dṛśikriyākartā | "ca nā"sti | "darśanam"	"no" asti | "drazwA" dRSi kriyA kartA | "ca na a"sti | "darSanam"
   dṛśikriyāsādhyaṃ phalaṃ | "ca nā"sti | sarveṣāṃ eṣāṃ pratītimātrasāratvāt	dRSikriyA asADyam Palam | "ca na a"sti | sarvezAm ezAm pratIti mAtra sAra tvAt
   | nanu tarhi etad abhāva evāstī ty | atrāha "na śūnyam" iti | "śūnyam"	| nanu tarhi etat aBAvaH eva asti i ti | atra Aha "na SUnyam" iti | "SUnyam"
   dṛśyādyabhāvaḥ | ca "nā"sti | na hi sar vathā asataḥ bhānaṃ yuktaṃ |	dRSya Adi aBAvaH | ca "nA a"sti | na hi sar vaTA asataH BAnam yuktam |
   śaśiśṛṅgāder api bhānāpatteḥ | nanu tarhi jāḍyam eva syāt | jāḍye hi	SaSi SRFga AdeH api BAnApatteH | nanu tarhi jAxyam eva syAt | jAxye hi
   sarveṣām asattā eva bhavatīty | atrāha "na jaḍam" iti |	sarvezAm asattA eva Bavati iti | atra Aha "na jaxam" iti |
   bhāvapradhānanirdeśaḥ "jaḍam" jaḍatvam | "nā"sti | tattve hi dṛśyādibhānam	BAva praDAna nirdeSaH "jaxam" jaxa tvam | "nA a"sti | tattve hi dRSya Adi BAnam
   ayuktaṃ syāt | nanu tarhi śiṣṭā cid eva syād ity | atrāha "no cid" iti |	ayuktam syAt | nanu tarhi SizwA cit eva syAt iti | atra Aha "no cid" iti |
   "cit" cinmātram | "no" asti | cetyāpekṣatvena tasyāḥ sthitatvāt | cetyasya	"cit" cit mAtram | "no" asti | ca iti Apekza tvena tasyAH sTita tvAt | ca iti asya
   coktanyāyenāsambhavāt | nanu tarhi kim asti | na hi sarvathā asattā	ca ukta nyAyena asamBavAt | nanu tarhi kim asti | na hi sarvaTA asattA
   buddhyai ārohatīty | atrāha "śāntam" iti | "ātataṃ" samantāt	budDyE Arohati iti | atra Aha "SAntam" iti | "AtataM" samantAt 
   sphuratsvarūpam | "idam" sarvam dṛśyādikam | "śāntam" | bhavati |	sPurat svarUpam | "idam" sarvam dRSya Adikam | "SAntam" | Bavati |
   cetyakṣobharahitaṃ cinmātraṃ bhavati || MoT_3,4.69 ||	ca iti akzoBa rahitam cit mAtram Bavati || MoT_3,4.69 ||
   atra niścayam anāpnuvan śrīrāmaḥ muneḥ asambhavārthābhidhāyitvam	atra niScayam anApnuvan SrI rAmaH muneH asamBava arTa aBiDAyi tvam
   āsañjayati	AsaQjayati
        vandhyāputreṇa piṣṭo 'driḥ śaśaśṛṅgaṃ pramāyate /	vanDyA putreNa pizwaH adriH SaSaSRFgam pramAyate /
        prasārya bhujasaṅghātaṃ śilā nṛtyati tāṇḍavam // Mo_3,4.70 //	prasArya Buja saFGAtam SilA nRtyati tANxavam // MaH _3,4.70 //
        sravanti sikatās tailaṃ paṭhanty upalaputrikāḥ /	sravanti sikatAH tElam paWanti upala putrikAH /
        garjanti citrajaladā itīvedaṃ vacaḥ prabho // Mo_3,4.71 //	garjanti citra jaladAH iti iva idam vacaH praBo // MaH _3,4.71 //
   "tave"ti śeṣaḥ | he "prabho" | "idam" tava "vacaḥ" | "iti" bhavati |	"tave"ti SezaH | he "praBo" | "idam" tava "vacaH" | "iti" Bavati |
   evaṃrūpaṃ bhavati iti | kim "iti" | "vandhyāputreṇe"tyādi | janaiḥ	evaMrUpam Bavati iti | kim "iti" | "vanDyA putreNe"tyAdi | janEH
   "śaśaśṛṅgaṃ pramāyate" pramātum ārabhyate ity arthaḥ | "pramāyate" iti	"SaSaSRFgam pramAyate" pramAtum AraByate iti arTaH | "pramAyate" iti
   prayogaḥ ārṣaḥ | sarvathā asambaddhārthābhidhāyy eva tava vacanam iti	prayogaH ArzaH | sarvaTA asambadDa arTa aBiDAyI eva tava vacanam iti
   bhāvaḥ | asambhavārthapratipādakatvāropaprakāśitāvinayanirāsanārthaṃ	BAvaH | asamBava arTa pratipAdaka tva Ara upaprakASitA vinaya nirAsana arTam
   "prabho" ity āmantraṇam || MoT_3,4.70 71 ||	"praBo" iti AmantraNam || MoT_3,4.70 71 ||
        jarāmaraṇaduḥkhādiśailākāśamayaṃ jagat /	jarA maraNa duHKa Adi SEla AkASa mayam jagat /
        nāstīti kim idaṃ nāma bhavatāpi mamocyate // Mo_3,4.72 //	na asti iti kim idam nAma BavatA api mama ucyate // MaH _3,4.72 //
   na hi pratyakṣam anubhūyamānasya jarādirūpasya bhāvajātasyāpahnavaḥ yukta	na hi pratyakzam anuBUyamAnasya jarA Adi rUpasya BAva jAtasya apahnavaH yukta
   iti bhāvaḥ | "api"śabdaḥ śrīvasiṣṭhasyāsambhavavāditvāyogyatvasūcanārthaḥ	iti BAvaH | "api" SabdaH SrI vasizWasya asamBava vAdi tva ayogya tva sUcana arTaH
   | "mame"ty anena svasya sacchiṣyatvaṃ dyotayati || MoT_3,4.72 ||	| "mame"ti anena svasya sat Sizya tvam dyotayati || MoT_3,4.72 ||
   "yathe"ty etat satyam evāsti tarhi yuktaṃ "kathaye"ty | anenābhiprāyeṇāha	"yaTe"ti etat satyam eva asti tarhi yuktam "kaTaye"ti | anena aBiprAyeNa Aha
        yathedaṃ na sthitaṃ viśvaṃ notpannaṃ na ca vidyate /	yaTA idam na sTitam viSvam na utpannam na ca vidyate /
        tathā kathaya me brahman yenaitan niścitaṃ bhavet // Mo_3,4.73 //	taTA kaTaya me brahman yena etat niScitam Bavet // MaH _3,4.73 //
   "etat" sthityādyabhāvaḥ || MoT_3,4.73 ||	"etat" sTiti Adi aBAvaH || MoT_3,4.73 ||
   śrīvasiṣṭha uttaraṃ kathayati	SrI vasizWaH uttaram kaTayati
        nāsamanvitavāg asmi śṛṇu rāghava kathyate /	na asamanvita vAc asmi SRNu rAGava kaTyate /
        yathedam asad ābhāti vandhyāputra ivāravī // Mo_3,4.74 //	yaTA idam asat ABAti vanDyA putraH iva AravI // MaH _3,4.74 //
   "aham" vasiṣṭhākhyaḥ aham | "asamanvitā" asambaddhā | "vāg" yasya | saḥ |	"aham" vasizWa AKyaH aham | "a samanvitA" asambadDA | "vAg" yasya | saH |
   tādṛśaḥ "nāsmi" | he "rāghava" | tvaṃ "śṛṇu" | "idaṃ" jagat | "yathā" yena	tAdRSaH "nA asmi" | he "rAGava" | tvam "SRNu" | "idaM" jagat | "yaTA" yena
   prakāreṇa | "asat bhāti" | tvāṃ prati sphurati | mayā tathā "kathyate" |	prakAreNa | "asat BAti" | tvAm prati sPurati | mayA taTA "kaTyate" |
   "idaṃ" ka "iva" | "āravī vandhyāputra iva" | āravakārī vandhyāputra iva |	"idan" kaH "iva" | "AravI vanDyA putraH iva" | Arava kArI vanDyA putraH iva |
   yathā saḥ asat bhāti | tathety arthaḥ || MoT_3,4.74 ||	yaTA saH asat BAti | taTA iti arTaH || MoT_3,4.74 ||
   tad eva kathayati	tat eva kaTayati
        idam ādāv anutpannaṃ sargādau tena nāsty alam /	idam AdO anutpannam sarga AdO tena na asti alam /
        idaṃ hi manasā bhāti svapnādau pattanaṃ yathā // Mo_3,4.75 //	idam hi manasA BAti svapna AdO pattanam yaTA // MaH _3,4.75 //
   "idam" dṛśyaṃ jagat | "ādau" ādibhūte | "sargādau" cinmātrasya	"idam" dRSyam jagat | "AdO" Adi BUte | "sarga AdO" cit mAtrasya
   cetyonmukhatārūpe sargārambhe | anudbhūtaṃ āsīt | paramārthataḥ	ca itya unmuKa tA rUpe sarga AramBe | anudBUtam AsIt | paramArTataH
   cinmātrabhāvād acyuteḥ | tataḥ bhinnayā sattayāśritaṃ na āsīt | na hi	cit mAtra BAvAt acyuteH | tatas BinnayA sattayA ASritam naH AsIt | na hi
   bahir api mṛdaḥ utpadyamānasya ghaṭasya mṛdaḥ bhinnā sattā dṛśyate |	bahis api mRdaH utpadyamAnasya Gawasya mRdaH BinnA sattA dRSyate |
   "tena" tataḥ kāraṇāt | "idam" jagat | "alam" atiśayena | "nāsti" sattāṃ na	"tena" tatas kAraNAt | "idam" jagat | "alam" atiSayena | "nAsti" sattAm na
   bhajati | "svapnapattanavat" cinmātrasākṣitāmātreṇa labdhasattākatvāt |	Bajati | "svapna pattanavat" cit mAtra sAkzitA mAtreNa labDa sattAka tvAt |
   nanu tarhi katham idaṃ bhāsate ity | atrāha "idam" iti | "hi" niścaye |	nanu tarhi kaTam idam BAsate iti | atra Aha "idam" iti | "hi" niScaye |
   "idaṃ" dṛśyam jagat | "manasā" vikalpena | "bhāti" dṛśyatayā sphurati |	"idan" dRSyam jagat | "manasA" vikalpena | "BAti" dRSya tayA sPurati |
   kim iva | "pattanam" iva | "yathā" "svapnādau pattanaṃ manasā bhāti" |	kim iva | "pattanam" iva | "yaTA" "svapna AdO pattanam manasA BAti" |
   tathety arthaḥ || MoT_3,4.75 ||	taTA iti arTaH || MoT_3,4.75 ||
   nanu satsvarūpeṇa manasā bhātasya dṛśyasya sattvaṃ yuktam evety | atrāha	nanu sat svarUpeNa manasA BAtasya dRSyasya sattvam yuktam eva iti | atra Aha
        mana eva ca sargādāv anutpannam asadvapuḥ /	manaH eva ca sarga AdO anutpannam asat vapuH /
        tathaitac chṛṇu vakṣyāmi yathaitad anubhūyate // Mo_3,4.76 //	taTA etat SRNu vakzyAmi yaTA etat anuBUyate // MaH _3,4.76 //
   "sargādau" proktasvarūpe sargārambhe | "manaḥ eva anutpannam" | ata	"sarga AdO" prokta svarUpe sarga AramBe | "manaH eva anutpannam" | ata
   ev"āsadvapuḥ" asatsvarūpaṃ bhavati | tvaṃ "śṛṇu" | "yathā" tvayā "etat	ev"A asat vapuH" asat svarUpam Bavati | tvam "SRNu" | "yaTA" tvayA "etat 
   anubhūyate" | aham "tathā etat vakṣyāmi" || MoT_3,4.76 ||	anuBUyate" | aham "taTA etat vakzyAmi" || MoT_3,4.76 ||
   nanu prakṛtaṃ dṛśyāsattvakathanaṃ vihāya mano'sattvakathanam ayuktam ity |	nanu prakRtam dRSyA sattva kaTanam vihAya manaH asattva kaTanam ayuktam iti |
   atrāha	atra Aha
        mano dṛśyamayaṃ doṣaṃ tanotīmaṃ kṣayātmakam /	manaH dRSya mayam dozam tanoti imam kzaya Atmakam /
        asad evāsadākāraṃ svapnaḥ svapnāntaraṃ yathā // Mo_3,4.77 //	asat eva asat AkAram svapnaH svapna antaram yaTA // MaH _3,4.77 //
   "manaḥ imam" puraḥ bhāsamānam | "kṣayātmakam" naśvarasvabhāvam |	"manaH imam" puras BAsamAnam | "kzaya Atmakam" naSvara svaBAvam |
   "dṛśyamayaṃ doṣam" dṛśyasvarūpaṃ doṣaṃ | "tanoti" vistārayati | "manaḥ"	"dRSya mayam dozam" dRSya svarUpam dozam | "tanoti" vistArayati | "manaH"
   kathambhūtam | "asad eva" sphuraṇamātrarūpatvāt asatsvarūpam eva |	kaTamBUtam | "asat eva" sPuraNa mAtra rUpa tvAt asat svarUpam eva |
   "dṛśyamayaṃ doṣaṃ" kathambhūtam | "asadākāram" asatsvarūpam | asatā	"dRSya mayam dozan" kaTamBUtam | "asat AkAram" asat svarUpam | asatA
   vistāryamāṇatvāt | na hy asatā vistāritaṃ sat bhavituṃ yogyam |	vistAryamANa tvAt | na hi asatA vistAritam sat Bavitum yogyam |
   vandhyāputravistāritasya vāgjālasyāpi sattāpatteḥ | "manaḥ" kaḥ "yathā" |	vanDyA putra vistAritasya vAc jAlasya api sattA patteH | "manaH" kaH "yaTA" |
   "svapno" "yathā" | yathā asatsvarūpaḥ "svapnaḥ" "asadākāraṃ svapnāntaraṃ	"svapno" "yaTA" | yaTA asat svarUpaH "svapnaH" "asat AkAram svapna antaram
   tanoti" | tathety arthaḥ | dṛśyate hi svapne svapnāntaram iti nātra	tanoti" | taTA iti arTaH | dRSyate hi svapne svapna antaram iti na atra
   vivādaḥ || MoT_3,4.77 ||	vivAdaH || MoT_3,4.77 ||
   svāśrayabhūtaṃ dehaṃ praty api asyaiva kāraṇatvaṃ kathayati	sva ASraya BUtam deham prati api asya eva kAraNa tvam kaTayati
        tat svayaṃ svairam evāśu saṅkalpayati dehakam /	tat svayam svEram eva ASu saFkalpayati dehakam /
        teneyam indrajālaśrīr vitatena vitanyate // Mo_3,4.78 //	tena iyam indrajAla SrIH vitatena vitanyate // MaH _3,4.78 //
   "tat" manaḥ | idaṃ "dehakam" ātmatayā bhāsamānaṃ sthūladeham | "āśu"	"tat" manaH | idam "dehakam" Atma tayA BAsamAnam sTUla deham | "a ASu"
   śīghraṃ | "svayam" anyasāhāyyānapekṣaṃ | "svairam" svecchayā |	SIGram | "svayam" anya sAhAyya anapekzam | "svEram" sva icCayA |
   "saṅkalpayati" saṅkalpamātreṇa sampādayati | punar api prakṛtam eva	"saFkalpayati" saFkalpa mAtreNa sampAdayati | punar api prakRtam eva
   kathayati "teneyam" iti | "tena" manasā | "iyam" dṛśyatvena bhāsamānā	kaTayati "tena iyam" iti | "tena" manasA | "iyam" dRSya tvena BAsamAnA
   || MoT_3,4.78 ||	|| MoT_3,4.78 ||
   uktam arthaṃ sargāntaślokena saṅgṛhya kathayati	uktam arTam sarga anta Slokena saFgRhya kaTayati
        sphurati gacchati valgati yācate bhavati majjati saṃharati svayam /	sPurati gacCati valgati yAcate Bavati majjati saMharati svayam /
        aparatām upayāty api kevalaṃ calati cañcalaśaktitayā manaḥ //	apara tAm upayAti api kevalam calati caQcala Sakti tayA manaH //
   Mo_3,4.79 //	MaH _3,4.79 //
   upalakṣaṇaṃ caitat | tena yā kācit kriyā iha bhavati sā manaḥkṛtā eva	upalakzaNam ca etat | tena yA kAcid kriyAH iha Bavati sA manaH kRtAH eva
   bhavatīti saṅkṣiptārtha iti śivam || MoT_3,4.79 ||	Bavati iti saFkzipta arTaH iti Sivam || MoT_3,4.79 ||
   iti śrībhāskarakaṇṭhaviracitāyāṃ śrīmokṣopāyaṭīkāyām utpattiprakaraṇe	iti SrI BAskara kaNWa viracitAyAm SrI mokza upAyawIkAyAm utpatti prakaraNe
   caturthaḥ sargaḥ ||	caturTaH sargaH ||
   evaṃ manonirṇayam avaśyakartavyatayā śrutvā śrīrāmaḥ pṛcchati	evam manaH nirNayam avaSya kartavya tayA SrutvA SrI rAmaH pRcCati
        bhagavan muniśārdūla kim iveha mano bhrame /	Bagavat muni SArdUla kim iva iha manaH Brame /
        vidyate katham utpannaṃ mano māyāmayaṃ kutaḥ // Mo_3,5.1 //	vidyate kaTam utpannam manaH mAyA mayam kutas // MaH _3,5.1 //
   "bhagavan muniśārdūla" he bhagavan muniśreṣṭha | "iha bhrame" asmin	"Baga vat muni SArdUla" he Bagavat muni SrezWa | "iha Brame" asmin
   jagadrūpe bhrame | "manaḥ kim iva vidyate" kiṃsvarūpam ivāsti | tathā	jagat rUpe Brame | "manaH kim iva vidyate" kiMsvarUpam iva asti | taTA
   "katham utpannam" kena prakāreṇa prādurbhūtam | "manaḥ māyāmayaṃ"	"kaTam utpannam" kena prakAreNa prAdurBUtam | "manaH mAyA mayaM"
   māyāsvarūpaṃ "kutaḥ" bhavati || MoT_3,5.1 ||	mAyA svarUpam "kutaH" Bavati || MoT_3,5.1 ||
   tatrāpy "ādau utpattim" eva kathayety abhiprāyeṇāha	tatra api "AdO utpattim" eva kaTaya iti aBiprAyeNa Aha
        utpattim ādāv iti me samāsena vada prabho /	utpattim AdO iti me samAsena vada praBo /
        pravakṣyasi tataḥ śiṣṭaṃ vaktavyaṃ vadatāṃ vara // Mo_3,5.2 //	pravakzyasi tatas Sizwam vaktavyam vadatAm varaH // MaH _3,5.2 //
   he "prabho" | tvam | "me iti utpattim" manoniṣṭhām utpattim | matpṛṣṭaṃ	he "praBo" | tvam | "me iti utpattim" manaH nizWAm utpattim | mad pRzwam
   "śiṣṭaṃ" syāt | tat "pravakṣyasi" kathayiṣyasi | svayam eva śiṣṭatvād iti	"Sizwan" syAt | tat "pravakzyasi" kaTayizyasi | svayam eva Sizwa tvAt iti
   bhāvaḥ || MoT_3,5.2 ||	BAvaH || MoT_3,5.2 ||
   śrīvasiṣṭha uttaraṃ kathayati	SrI vasizWaH uttaram kaTayati
        mahāpralayasampattāv asattāṃ samupāgate /	mahApralaya sampattO asattAm samupAgate /
        aśeṣadṛśye sargādau śāntam evāvaśiṣyate // Mo_3,5.3 //	aSeza dRSye sarga AdO SAntam eva avaSizyate // MaH _3,5.3 //
   "mahāpralayasya" turyākhyasyāvasthāviśeṣasya mahākalpāntasamayasya vā |	"mahApralayasya" turya AKyasya avasTA viSezasya mahA kalpa anta samayasya vA |
   "sampattau" pūrṇatāyāṃ satyāṃ | "sargādau aśeṣadṛśye"	"sampattO" pUrNa tAyAm satyAm | "sarga AdO aSeza dRSye"
   sṛṣṭisaṃhāratatsaṃskārarūpe samaste dṛśye | "asattām" adarśanam |	sRzwi saMhAra tad saMskAra rUpe samaste dRSye | "a sattAm" adarSanam |
   "samupāgate" sati | "śāntam eva" śanaiḥ śanaiḥ sargādināśasākṣitākhyāt	"samupAgate" sati | "SAntam eva" SanEs SanEs sarga Adi nASa sAkzita AKyAt
   kṣobhād api niṣkrāntam kim apy anirvācyaṃ tattvam ev"āvaśiṣyate" śiṣṭam	kzoBAt api nizkrAntam kim api anirvAcyam tattvam ev"A avaSizyate" Sizwam
   bhavati | atra sargaḥ svaviṣayaṃ padārthajātasākṣi prati | saṃhāraḥ	Bavati | atra sargaH sva vizayam padArTa jAta sAkzi prati | saMhAraH
   svasādhyam padārthābhāvaṃ | saṃskāraḥ padārthasaṃskāraṃ padārthābhāvaṃ |	sva sADyam padArTa aBAvam | saMskAraH padArTa saMskAram padArTa aBAvam |
   tayoḥ saṃskāraḥ padārthasaṃskāraṃ padārthābhāvasaṃskāraṃ ceti vibhāgo	tayoH saMskAraH padArTa saMskAram padArTa aBAva saMskAram ca iti viBAgaH 
   jñātavyaḥ || MoT_3,5.3 ||	jQAtavyaH || MoT_3,5.3 ||
   śāntāvaśiṣṭam eva sphuṭaṃ kathayati	SAnta avaSizwam eva sPuwam kaTayati
        āste 'nastamito bhāsvān ajo devo nirāmayaḥ /	Aste anastamitaH BAsvAn ajaH devaH nirAmayaH /
        sarvadā sarvakṛt sarvaḥ paramātmā maheśvaraḥ // Mo_3,5.4 //	sarvadA sarva kRt sarvaH paramAtmA maheSvaraH // MaH _3,5.4 //
   "paramātmā" sarveṣāṃ paramārthataḥ ahantāviṣayatayā bhāsamānam kim apy	"paramAtmA" sarvezAm paramArTataH ahantA vizaya tayA BAsamAnam kim api 
   āntaraṃ tattvam | "āste" tiṣṭhati | prathamam mahāpralayasākṣibhāvena	Antaram tattvam | "Aste" tizWati | praTamam mahApralaya sAkzi BAvena
   tadanantaram api yathā tathā kalpyamānānāṃ svābhāvānāṃ sākṣibhāvena	tad anantaram api yaTA taTA kalpyamAnAnAm svABAvAnAm sAkzi BAvena
   sthitatvāt | atra "sarvadā" sthitasyātmanaḥ sthitivartamānatākathanaṃ	sTita tvAt | atra "sarva dA" sTitasya AtmanaH sTiti vartam Ana tA kaTanam
   pramātrapekṣayā prayuktatvāt na doṣāvaham | kathambhūtaḥ asau	pramAtR apekzayA prayukta tvAt na doza Avaham | kaTamBUtaH asO
   "paramātme"ty apekṣāyāṃ viśeṣaṇāni kathayati "anastamita" iti |	"paramAtme"ti apekzAyAm viSezaNAni kaTayati "ana stam ita" iti |
