   (Vaidya 221)	(VEdyaH 221)
   ye lokadhātūya sukhāvatīye śrutvaiva nāmaṃ bhavatīha puṇyam // Sukhv_vs_26	ye lokaDAtUya suKAvatIye SrutvA-eva nAmam Bavati-iha puNyam // SuKu-_vH-_26
   tato bahū puṇya bhaveta teṣāṃ ye śraddhate jinavacanaṃ saprajñāḥ /	tatas bahU puNya Baveta tezAm ye SradDate jina-vacanam sa-prajQAH /
   śraddhā hi mūlaṃ jagatasya prāptaye tasmāddhi śrutvā vicitiṃ vinodayet //	SradDA hi mUlam jagatasya prAptaye tasmAt-hi SrutvA vicitim vinodayet //
   Sukhv_vs_27 //	SuKu-_vH-_27 //
   iti ||	iti ||
   evamaprameyaguṇavarṇā ānanda sukhāvatī lokadhātuḥ || Sukhv_25 ||	evam-aprameya-guNa-varNAH Ananda suKAvatI lokaDAtuH || SuKu-_25 ||
   START Sukhv 26:	START SuKu 26:
   tasya khalu punarānanda bhagavato 'mitābhasya tathāgatasya daśasu dikṣu	tasya Kalu punar-Ananda BagavataH amita-ABasya taTAgatasya daSasu dikzu
   ekaikasyāṃ diśi gaṅgānadīvālukāsameṣu buddhakṣetreṣu gaṅgānadīvālukāsamā	ekEkasyAm diSi gaFgA-nadI-vAlukA-samezu budDa-kzetrezu gaFgA-nadI-vAlukA-samA
   buddhā bhagavanto nāmadheyaṃ (Sukhv, Vaidya 241) parikīrtayante, varṇaṃ	budDAH BagavantaH nAmaDeyam (SuKv, VEdyaH 241) parikIrtayante, varNam
   bhāṣante, yaśaḥ prakāśayanti, guṇamudīrayanti | tatkasya hetoḥ? ye	BAzante, yaSaH prakASayanti, guNam-udIrayanti | tat-kasya hetoH? ye
   kecitsattvāstasya bhagavato 'mitābhasya nāmadheyaṃ śṛṇvanti, śrutvā	kecid-sattvAH-tasya BagavataH amita-ABasya nAmaDeyam SRNvanti, SrutvA
   cāntaśa ekacittotpādamapyadhyāśayena prasādasahagatena	ca-antaSas ekacitta-utpAdam-api-aDyASayena prasAda-sahagatena
   cittamutpādayanti,te sarve 'vaivartikatāyāṃ santyanuttarāyāḥ	cittam-utpAdayanti,te sarve avEvartikatAyAm santi-anuttarAyAH
   samyaksaṃbodheḥ || Sukhv_26 ||	samyaksaMboDeH || SuKu-_26 ||
   START Sukhv 27:	START SuKu 27:
   ye cānanda kecitsattvāstaṃ tathāgataṃ punaḥ satkāramanasikariṣyanti,	ye ca-Ananda kecid-sattvAH-tam taTAgatam punar satkAra-manasikarizyanti,
   bahvaparimitaṃ kuśalamūlamavaropayiṣyanti bodhaye cittaṃ pariṇāmya, tatra	bahu-aparimitam kuSala-mUlam-avaropayizyanti boDaye cittam pariNAmya, tatra
   ca lokadhātāvupapattaye praṇidhāsyanti, teṣāṃ so 'mitābhastathāgato 'rhan	ca lokaDAtO=-upapattaye praNiDAsyanti, tezAm saH amita-ABaH-taTAgataH arhan
   samyaksaṃbuddho maraṇakālasamaye pratyupasthite 'nekabhikṣugaṇaparivṛtaḥ	samyaksaMbudDaH maraNa-kAla-samaye pratyupasTite aneka-Bikzu-gaNa-parivRtaH
   puraskṛtaḥ sthāsyati | tataste taṃ bhagavantaṃ dṛṣṭvā prasannacittāścyutāḥ	puraskRtaH sTAsyati | tatas-te tam Bagavantam dRzwvA prasanna-cittAH-cyutAH
   santastatraiva sukhāvatyāṃ lokadhātāvupapatsyante | yaśca ānanda ākāṅkṣeta	santaH-tatra-eva suKAvatyAm loka-DAtO=-upapatsyante | yaH-ca AnandaH AkAFkzeta
   kulaputro vā kuladuhitā vā kimityahaṃ dṛṣṭa eva dharme tamamitābhaṃ	kula-putraH vA kula-duhitA vA kim-iti-aham dRzwaH eva Darme tam-amita-ABam
   tathāgataṃ paśyeyamiti, tenānuttarāyāṃ samyaksaṃbodhau cittamutpādya	taTAgatam paSyeyam-iti, tena-anuttarAyAm samyaksaMboDO cittam-utpAdya
   adhyāśayātiśayatayā saṃtatyā tasmin buddhakṣetre cittaṃ saṃpreṣya	aDyASaya-atiSaya-tayA saMtatyA tasmin budDa-kzetre cittam saMprezya
   upapattaye kuśalamūlāni ca pariṇāmayitavyāni || Sukhv_27 ||	upapattaye kuSala-mUlAni ca pariNAmayitavyAni || SuKu-_27 ||
   START Sukhv 28:	START SuKu 28:
   ye punastaṃ tathāgataṃ na bhūyo manasikariṣyanti, na ca bahvaparimitaṃ	ye punar-tam taTAgatam na BUyas manasikarizyanti, na ca bahu-aparimitam
   kuśalamūlamabhīkṣṇamavaropayiṣyanti, teṣāṃ tādṛśenaiva so	kuSala-mUlam-aBIkzNam-avaropayizyanti, tezAm tAdRSena-eva saH-
   'mitābhastathāgato 'rhan samyaksaṃbuddho varṇasaṃsthānārohapariṇāhena	amita-ABaH-taTAgataH arhan samyaksaMbudDaH varNa-saMsTAna-Aroha-pariNAhena
   bhikṣusaṃghaparivāreṇa ca tādṛśa eva buddhinirmito maraṇakālasamaye	Bikzu-saMGa-parivAreNa ca tAdRSaH eva budDi-nirmitaH maraNa-kAla-samaye
   purataḥ sthāsyati | te tenaiva tathāgatadarśanaprasādālambanena samādhinā	puratas sTAsyati | te tena-eva taTAgata-darSana-prasAda-Alambanena samADinA
   apramuṣitayā smṛtyā cyutāstatraiva buddhakṣetre pratyājaniṣyanti ||	apramuzitayA smRtyA cyutAH-tatra-eva budDa-kzetre pratyAjanizyanti ||
   Sukhv_28 ||	SuKu-_28 ||
   START Sukhv 29:	START SuKu 29:
   ye punarānanda sattvāstaṃ tathāgataṃ daśacittotpādātsamanusmariṣyanti,	ye punar-Ananda sattvAH-tam taTAgatam daSa-citta-utpAdAt-samanusmarizyanti,
   spṛhāṃ ca tasmin buddhakṣetra utpādayiṣyanti, gambhīreṣu ca dharmeṣu	spRhAm ca tasmin budDa-kzetraH utpAdayizyanti, gamBIrezu ca Darmezu
   bhāṣyamāṇeṣu tuṣṭiṃ pratilapsyante, na vipatsyante,na viṣādamāpatsyante,na	BAzyamANezu tuzwim pratilapsyante, na vipatsyante,na vizAdam-Apatsyante,na
   saṃsadanamāpatsyante, antaśa ekacittotpādenāpi taṃ tathāgataṃ	saMsadanam-Apatsyante, antaSas eka-citta-utpAdena-api tam taTAgatam
   manasikariṣyanti, spṛhāṃ cotpādayiṣyanti tasmin buddhakṣetre, te 'pi	manasikarizyanti, spRhAm ca-utpAdayizyanti tasmin budDa-kzetre, te api
   svapnāntaragatā amitābhaṃ tathāgataṃ drakṣyanti, sukhāvatyāṃ	svapna-antara-gatAH amita-ABam taTAgatam drakzyanti, suKAvatyAm
   lokadhātāvupapatsyante, avaivartikāśca bhaviṣyantyanuttarāyāḥ	loka-DAtO=-upapatsyante, avEvartikAH-ca Bavizyanti-anuttarAyAH
   samyaksaṃbodheḥ || Sukhv_29 ||	samyaksaMboDeH || SuKu-_29 ||
   START Sukhv 30:	START SuKu 30:
   imaṃ khalvānanda arthavaśaṃ saṃpaśya tathāgatā daśasu dikṣu	imam KalvAnanda arTa-vaSam saMpaSya taTAgatAH daSasu dikzu
   aprameyāsaṃkhyeyāsu lokadhātuṣu tasyāmitābhasya tathāgatasya nāmagheyaṃ	aprameya-asaMKyeyAsu lokaDAtuzu tasya-amita-ABasya taTAgatasya nAmaGeyam
   parikīrtayanto varṇaṃ ghoṣayantaḥ saṃpraśaṃsāmabhyudīrayanti | tasmin	parikIrtayantaH varNam GozayantaH saMpraSaMsAm-aByudIrayanti | tasmin
   khalu punarānanda buddhakṣetre daśabhyo digbhya ekaikasyāṃ diśi	Kalu punar-Ananda budDa-kzetre daSaByaH digByaH ekEkasyAm diSi
   gaṅgānadīvālukāsamā bodhisattvāstamamitābhaṃ tathāgatamupasaṃkramanti	gaFgA-nadI-vAlukA-samAH boDisattva-astam-amita-ABam taTAgatam-upasaMkramanti
   darśanāya vandanāya paryupāsanāya paripraśnīkaraṇāya, taṃ ca	darSanAya vandanAya paryupAsanAya paripraSnIkaraNa-aya, tam ca
   bodhisattvagaṇaṃ tāṃśca buddhakṣetraguṇālaṃkāravyūhasaṃpadviśeṣān draṣṭum	boDisattva-gaNam tAn=-ca budDa-kzetra-guNa-alaMkAra-vyUha-saMpad-viSezAn drazwum
   || Sukhv_30 ||	|| SuKu-_30 ||
   START Sukhv 31:	START SuKu 31:
   atha khalu bhagavāṃstasyāṃ velāyāmimamevārthaṃ bhūyasyā mātrayā	aTa Kalu BagavAn=-tasyAm velAyAm-imam-eva-arTam BUyasyA mAtrayA
   paridīpayannimā gāthā abhāṣata -	paridIpayan=-imAH gATAH aBAzata -
   yathaiva gaṅgānadīvālukāsamā buddhāna kṣetrā amitāyunāyakam // Sukhv_vs_28	yaTA-eva gaFgA-nadI-vAlukA-samA budDAna kzetrAH amitA-yunAyakam // SuKu-_vH-_28
   (Sukhv, Vaidya 242)	(SuKv, VEdyaH 242)
   bahupuṣpapūṭī gṛhītva te nānāvarṇaṃ surabhī manoramāṃ /	bahu-puzpa-pUwI gRhItva te nAnA-varNam suraBI manoramAm /
   okiranti naranāyakottamaṃ amitāyuṃ naradevapūjitam // Sukhv_vs_29 //	okiranti nara-nAyaka-uttamam amita-Ayum naradeva-pUjitam // SuKu-_vH-_29 //
   tatha dakṣiṇapaścimottarāsu buddhāna kṣetrā daśatāsu yāttakāḥ /	taTa dakziNa-paScima-uttarAsu budDAna kzetrAH daSatAsu yAttakAH /
   yato yato āgami buddha vandituṃ sabodhisattvā amitāyunāyakam //	yatas yatas Agami budDa vanditum sa-boDisattvAH amita-AyunAyakam //
   Sukhv_vs_30 //	SuKu-_vH-_30 //
   bahugandhāpūṭī gṛhitvā nānāvarṇa surabhī manoramāṃ /	bahuganDApUwI gRhitvA nAnA-varNa suraBI manoramAm /
   okiranti naranāyakottamaṃ amitāyuṃ naradevapūjitam // Sukhv_vs_31 //	okiranti nara-nAyaka-uttamam amita-Ayum naradeva-pUjitam // SuKu-_vH-_31 //
   pūjitva vā te bahubodhisattvā vanditva pādāmamitaprabhasya /	pUjitva vA te bahu-boDisattvAH vanditva pAdAm-amita-praBasya /
   pradakṣiṇīkṛtya vadanti caivaṃ aho 'dbhutaṃ śobhati buddhakṣetram //	pradakziNIkRtya vadanti ca-evam aho adButam SoBati budDa-kzetram //
   Sukhv_vs_32 //	SuKu-_vH-_32 //
   te puṣpapūṭīhi punokiranti udagracittā atulāya prītiye /	te puzpa-pUwIhi punokiranti udagra-cittAH atulAya prItiye /
   kāmaṃ prabhāṣanti purasta nāyake asmāpi kṣetraṃ siya evarūpam //	kAmam praBAzanti purasta nAyake asmApi kzetram siyaH eva-rUpam //
   Sukhv_vs_33 //	SuKu-_vH-_33 //
   ye puṣpapūṭā iti kṣipta tatra chatraṃtayā saṃsthihi yojanāśatam /	ye puzpa-pUwAH iti kzipta tatra CatraMtayA saMsTihi yojanASatam /
   svalaṃkṛtaṃ śobhati citraravato chādante buddhasya samanta kāyam //	su-alaMkRtam SoBati citra-ravataH CAdante budDasya samanta kAyam //
   Sukhv_vs_34 //	SuKu-_vH-_34 //
   te bodhisattvā tathā satkaritvā kathaṃ karontī iti tuṣṭa tatra /	te boDisattvA taTA sat-karitvA kaTam karontI iti tuzwa tatra /
   sulabdha lābhāḥ khalu tehi sattvaiḥ yehī śrutaṃ nāma narottamasya //	sulabDa lABAH Kalu tehi sattvEH yehI Srutam nAma nara-uttamasya //
   Sukhv_vs_35 //	SuKu-_vH-_35 //
   asmehi pī lābha sulabdhapūrvā yadā gatāsya ima buddhakṣetram /	asmehi pI lABa su-labDa-pUrvA yadA gatAsyaH ima budDa-kzetram /
   paśyātha svapnopama maitra kīdṛśaṃ yatkalpitaṃ kalpasahasra śāstuḥ //	paSya-aTa svapna-upama mA-etra kIdRSam yat-kalpitam kalpa-sahasra SAstuH //
   Sukhv_vs_36 //	SuKu-_vH-_36 //
   (Sukhv, Vaidya 243)	(SuKv, VEdyaH 243)
   paśyātha buddhā vara puṇyarāśiḥ parivṛto śobhati bodhisattvaiḥ /	paSya-aTa budDA vara puNya-rASiH parivRtaH SoBati boDisattvEH /
   amitābhasya ābhā amitā ca tejā amitaṃ ca āyūramitaśca saṃghaḥ //	amita-ABasya ABA amitA ca tejAH amitam ca AyUramitaH-ca saMGaH //
   Sukhv_vs_37 //	SuKu-_vH-_37 //
   smitaṃ karotī amitāyunāthaṃ ṣaṭtriṃśakoṭīnayutāna arciṣām /	smitam karotI amita-AyunATam zawtriMSa-kowIna-yutAna arcizAm /
   ye niścaritvā mukhamaṇḍalātaḥ sphūranti kṣetrāṇi sahasrakoṭīḥ //	ye niScaritvA muKa-maNxalAtaH sPUranti kzetrANi sahasra-kowIH //
   Sukhv_vs_38 //	SuKu-_vH-_38 //
   tāḥ sarvasūrīḥ punaretya tatra mūrdhe ca astaṃ gami nāyakasya /	tAH sarva-sUrIH punar-etya tatra mUrDe ca astam gami nAyakasya /
   devā manuṣyā janayanti prītiṃ arcistadā asyamidāṃ viditvā // Sukhv_vs_39	devAH manuzyAH janayanti prItim arciH-tadA asyam-idAm viditvA // SuKu-_vH-_39
   uttiṣṭhate buddhasuto mahāyaśā nātha so hi avalokiteśvaraḥ /	uttizWate budDa-sutaH mahA-yaSAH nATa saH hi avalokita-ISvaraH /
   ko heturatra bhagavaṃ kaḥ pratyayo yena smitaṃ kurvasi lokanātha //	kaH hetuH-atra Bagavam kaH pratyayaH yena smitam kurvasi lokanATa //
   Sukhv_vs_40 //	SuKu-_vH-_40 //
   taṃ vyākarohī yatra so 'rthakovido hitānukampī bahusattvamocakaḥ /	tam vyAkarohI yatra saH arTa-kovidaH hita-anukampI bahu-sattva-mocakaH /
   śrutveti vācaṃ paramāṃ manoramāṃ udagracittā bhaviṣyanti sattvāḥ //	SrutvA-iti vAcam paramAm manoramAm udagra-cittAH Bavizyanti sattvAH //
   Sukhv_vs_41 //	SuKu-_vH-_41 //
   ye bodhisattvā bahulokadhātutaḥ sukhāvatīṃ prasthita buddha paśyatāṃ /	ye boDisattvAH bahu-loka-DAtutaH suKAvatIm prasTita budDa paSyatAm /
   te śrutvā prītiṃ vipulāṃ janetvā kṣipramimaṃ kṣetra vilokayeyuḥ //	te SrutvA prItim vipulAm janetvA kzipram-imam kzetra vilokayeyuH //
   Sukhv_vs_42 //	SuKu-_vH-_42 //
   āgatya ca kṣetramidaṃ udāraṃ ṛddhībalaṃ prāpuṇi kṣiprameva /	Agatya ca kzetram-idam udAram RdDI-balam prApuNi kzipram-eva /
   divyaṃ ca cakṣustatha śrotra divyaṃ jātismarāḥ pāramikovidāśca //	divyam ca cakzuH-taTa Srotra divyam jAti-smarAH pArami-kaH-vidAH-ca //
   Sukhv_vs_43 //	SuKu-_vH-_43 //
   amitāyu buddhastada vyākaroti mama hyayaṃ praṇidhi babhūva pūrvam /	amita-Ayu budDaH-tada vyAkaroti mama hi-ayam praNiDi baBUva pUrvam /
   kathaṃ pi sattvā śruṇiyāni nāma vrajeyu kṣetraṃ mama nityameva //	kaTam pi sattvA SruNiyAni nAma vrajeyu kzetram mama nityam-eva //
   Sukhv_vs_44 //	SuKu-_vH-_44 //
   (Sukhv, Vaidya 244)	(SuKv, VEdyaH 244)
   sa me ayaṃ praṇidhi prapūrṇa śobhanā sattvāśca ebhi bahulokadhātutaḥ /	sa me ayam praNiDi prapUrNa SoBanA sattvAH-ca eBi bahu-loka-DAtutaH /
   āgatya kṣipraṃ mama antikasmiṃ avaivartikā bhontiha ekajātiyā //	Agatya kzipram mama antikasmim avEvartikA Bonti-he eka-jAtiyAH //
   Sukhv_vs_45 //	SuKu-_vH-_45 //
   tasmādya icchatiha bodhisattvaḥ mamāpi kṣetraṃ siya evarūpam /	tasmAt-ya icCati-ha boDisattvaH mama-api kzetram siyaH eva-rUpam /
   ahaṃ pi sattvān bahu mocayeyaṃ nāmena ghoṣeṇa tha darśanena // Sukhv_vs_46	aham pi sattvAn bahu mocayeyam nAmena GozeNa Ta darSanena // SuKu-_vH-_46
   sa śīghraśīghraṃ tvaramāṇarūpaḥ sukhāvatīṃ gacchatu lokadhātum /	sa SIGra-SIGram tvaramANa-rUpaH suKAvatIm gacCatu lokaDAtum /
   gattvā ca pūrvamamitaprabhasya pūjetu buddhāna sahasrakoṭīḥ // Sukhv_vs_47	gattvA ca pUrvam-amita-praBasya pUjetu budDAna sahasra-kowIH // SuKu-_vH-_47
   buddhāna koṭī bahu pūjayitvā ṛddhībalena bahu kṣetra gattvā /	budDAna kowI bahu pUjayitvA RdDI-balena bahu kzetra gattvA /
   kṛtvāna pūjāṃ sugatāna santike bhaktyā gamiṣyanti sukhāvatītaḥ //	kRtvAnaH pUjAm sugatAna santike BaktyA gamizyanti suKO=-atItaH //
   Sukhv_vs_48 //	SuKu-_vH-_48 //
   iti || Sukhv_31 ||	iti || SuKu-_31 ||
   START Sukhv 32:	START SuKu 32:
   tasya khalu punarānanda amitāyuṣastathāgatasyārhataḥ samyaksaṃbuddhasya	tasya Kalu punar-Ananda amita-AyuzaH-taTAgatasya-arhataH samyaksaMbudDasya
   bodhivṛkṣaḥ | sa daśa yojanaśatānyuccaistvena,aṣṭau	boDivRkzaH | sa daSa yojana-SatAni-uccEstvena-,azwO
   yojanaśatānyabhipralambitaśākhāpatrapalāśaḥ	yojana-SatAni-aBipralambita-SAKA-patra-palASaH
   pañcayojanaśatamūlārohapariṇāhaḥ sadāpatraḥ sadāpuṣpaḥ sadāphalo nānāvarṇo	paQca-yojana-Sata-mUla-Aroha-pariNAhaH sadApatraH sadApuzpaH sadAPalaH nAnA-varNaH-
   'nekaśatasahasravarṇo nānāpatro nānāpuṣpo nānāphalo	aneka-Sata-sahasra-varNaH nAnA-patraH nAnApuzpaH nAnA-PalaH-
   nānāvicitrabhūṣaṇasamalaṃkṛtaścandrabhāsamaṇiratnaparisphuṭaḥ	nAnA-vicitra-BUzaNa-samalaMkRtaH-candra-BAsa-maNi-ratna-parisPuwaH
   śakrābhilagnamaṇiratnavicitritaścintāmaṇiratnākīrṇaḥ	Sakra-aBilagna-maNi-ratna-vicitritaH-cintAmaNi-ratna-AkIrNaH
   sāgaravaramaṇiratnasuvicitrito divyasamatikrāntaḥ svarṇasūtrābhipralambito	sAgara-vara-maNi-ratna-su-vicitritaH divya-samatikrAntaH svarNa-sUtra-aBipralambitaH-
   rucakahāraratnahāravatsahārakaṭakahāralohitamuktāhāranīlamuktāhārasiṃhalatāmekhalākalāparatnasūtrasarva-ratnavastuśatābhivicitritaḥ	rucaka-hAra-ratna-hAra-vat-sahAra-kawaka-hAra-lohita-mukta-AhAra-nIla-muktA-hAra-siMha-latA-meKalA-kalApa-ratna-sUtra-sarva-ratna-vastu-Sata-aBivicitrit
   svarṇajālamuktājālasarvaratnajālakiṅkiṇījālatato	svarNa-jAla-muktA-jAla-sarva-ratna-jAla-kiFkiNI-jAlatataH-
   makarasvastikanandyāvartacandrasamalaṃkṛtaḥ	makarasvastika-nandi-Avarta-candra-samalaMkRtaH
   kiṅkiṇīmaṇijālasauvarṇasarvaratnālaṃkāravibhūṣito	kiFkiNI-maNi-jAla-sOvarNa-sarva-ratna-alaMkAra-viBUzitaH-
   yathāśayasattvavijñaptisamalaṃkṛtaśca | tasya khalu punarānanda	yaTA-ASaya-sattva-vijQapti-samalaMkRtaH-ca | tasya Kalu punar-Ananda
   bodhivṛkṣasya vātasamīritasya yaḥ śabdo ghoṣo niścarati so	boDi-vRkzasya vAta-samIritasya yaH SabdaH GozaH niScarati saH-
   'parimāṇāṃllokadhātūn vijñāpayati | tatrānanda yeṣāṃ sattvānāṃ sa	aparimANAn=-lokaDAtUn vijQApayati | tatra-Ananda yezAm sattvAnAm sa
   bodhivṛkṣaḥ śrotrāvabhāsamāgacchati, teṣāṃ śrotrarogo na pratikāṅkṣitavyo	boDivRkzaH Srotra-avaBAsam-AgacCati, tezAm Srotra-rogaH na pratikAFkzitavyaH-
   yāvadbodhiparyantam |	yAvat-boDi-paryantam |
   yeṣāmaprameyāsaṃkhyeyācintyātulyāmāpyāparimāṇānabhilāpyānāṃ sattvānāṃ sa	yezAm-aprameya-asaMKyeya-acintya-atulyAm-Apya-aparimANa-anaBilApyAnAm sattvAnAm sa
   bodhivṛkṣaścakṣuṣa ābhāsamāgacchati, teṣāṃ cakṣūrogo na pratikāṅkṣitavyo	boDivRkzaH-cakzuzaH ABAsam-AgacCati, tezAm cakzUrogaH na pratikAFkzitavyaH-
   yāvadbodhiparyantam | ye khalu punarānanda sattvāstato bodhivṛkṣādgandhaṃ	yAvat-boDi-paryantam | ye Kalu punar-Ananda sattvAH-tatas boDi-vRkzAt-ganDam
   jighranti, teṣāṃ yāvadbodhiparyantaṃ na jātu ghrāṇaroagaḥ	jiGranti, tezAm yAvat-boDi-paryantam na jAtu GrANa-roa-gaH
   pratikāṅkṣitavyaḥ | ye sattvāstato bodhivṛkṣatphalānyāsvādayanti, teṣāṃ	pratikAFkzitavyaH | ye sattvAH-tatas boDivRkzat-PalAni-AsvAdayanti, tezAm
   yāvadbodhiparyantaṃ na jātu jihvārogaḥ pratikāṅkṣitavyaḥ | ye sattvāstasya	yAvat-boDi-paryantam na jAtu jihvA-rogaH pratikAFkzitavyaH | ye sattvAH-tasya
   bodhivṛkṣasyābhayā sphuṭā (Sukhv, Vaidya 245) bhavanti, teṣāṃ	boDivRkzasya-aBayA sPuwAH (SuKv, VEdyaH 245) Bavanti, tezAm
   yāvadbodhiparyantaṃ na jātu kāyarogaḥ pratikāṅkṣitavyaḥ | ye ca khalu	yAvat-boDi-paryantam na jAtu kAya-rogaH pratikAFkzitavyaH | ye ca Kalu
   punarānanda sattvāstaṃ bodhivṛkṣaṃ dharmato nidhyāyanti, teṣāṃ tata	punar-Ananda sattvAH-tam boDi-vRkzam DarmataH niDyAyanti, tezAm tata
   upādāya yāvadbodhiparyantaṃ na jātu cittavikṣepaḥ pratikāṅkṣitavyaḥ |	upAdAya yAvat-boDi-paryantam na jAtu citta-vikzepaH pratikAFkzitavyaH |
   sarve ca te sattvāḥ sahadarśanāttasya bodhivṛkṣasyāvaivartikāḥ	sarve ca te sattvAH saha-darSanAt-tasya boDi-vRkzasya-avEvartikAH
   saṃtiṣṭhante yadutānuttarāyāḥ samyaksaṃbodheḥ | tisraśca kṣāntīḥ	saMtizWante yat-uta-anuttarAyAH samyaksaMboDeH | tisraH-ca kzAntIH
   pratilabhante yadidaṃ ghoṣānugāmanulomikīmanutpattikadharmakṣāntiṃ ca	pratilaBante yat-idam Goza-anugAmanulomikIm-anutpattika-Darma-kzAntim ca
   tasyaivāmitāyuṣastathāgatasya pūrvapraṇidhānādhiṣṭhānena	tasya-eva-amita-AyuzaH-taTAgatasya pUrva-praNiDAna-aDizWAnena
   pūrvajinakṛtādhikāratayā pūrvapraṇidhānaparicaryayā ca susamāpyayā	pUrva-jina-kRta-aDikAratayA pUrva-praNiDAna-paricaryayA ca su-samApyayA
   subhāvitayānūnāvikalatayā || Sukhv_32 ||	su-BAvita-yAnUna-avikala-tayA || SuKu-_32 ||
   START Sukhv 33:	START SuKu 33:
   tatraiva khalu punarānanda ye bodhisattvāḥ pratyājātāḥ pratyājāyante	tatra-eva Kalu punar-Ananda ye boDisattvAH pratyAjAtAH pratyAjAyante
   pratyājaniṣyante vā, sarve te ekajātipratibaddhāstata evānuttarāṃ	pratyAjanizyante vA, sarve te eka-jAti-pratibadDAH-tatas eva-anuttarAm
   samyaksaṃbodhimabhisaṃbhotsyante sthāpayitvā praṇidhānavaśaṃ ye te	samyaksaMboDim-aBisaMBotsyante sTApayitvA praNiDAna-vaSam ye te
   bodhisattvā mahāsiṃhanādanādina udārasaṃnāhasaṃnaddhāḥ	boDisattvAH mahA-siMhanAda-nAdinaH udAra-saMnAha-saMnadDAH
   sarvasattvaparinirvāṇābhiyuktāśca || Sukhv_33 ||	sarva-sattva-parinirvANa-aBiyuktAH-ca || SuKu-_33 ||
   START Sukhv 34:	START SuKu 34:
   tasmina khalu punarānanda buddhakṣetre ye śrāvakānte vyāmaprabhāḥ, te	tasmina Kalu punar-Ananda budDa-kzetre ye SrAvaka-ante vyAma-praBAH, te
   bodhisattvāste yojanakoṭīśatasahasraprabhāḥ, sthāpayitvā dvau bodhisattvau	boDisattvAH-te yojana-kowI-Sata-sahasra-praBAH, sTApayitvA dvO boDisattvO
   yayoḥ prabhayā sā lokadhātuḥ satatasamitaṃ nityāvabhāsasphuṭā | atha	yayoH praBayA sA lokaDAtuH satata-samitam nitya-avaBAsa-sPuwAH | aTa
   khalvāyuṣmānānando bhagavantametadavocat - kiṃnāmadheyau bhagavaṃstau	Kalu-AyuzmAn-AnandaH Bagavantam-etat-avocat  kiMnAmaDeyO Bagavan=-tO
   bodhisattvau mahāsattvau? bhagavānāha - ekastayorānanda avalokiteśvaro	boDisattvO mahAsattvO? BagavAn-Aha  ekaH-tayoH-Ananda avalokita-ISvaraH-
   bodhisattvo mahāsattvaḥ dvitīyo mahāsthāmaprāpto nāma | ita eva cānanda	boDisattvaH mahAsattvaH dvitIyaH mahA-sTAma-prAptaH nAma | itas eva ca-Ananda
   buddhakṣetrāccyutā tau tatropapannau || Sukhv_34 ||	budDa-kzetrAt-cyutA tO tatra-upapannO || SuKu-_34 ||
   START Sukhv 35:	START SuKu 35:
   tatra cānanda buddhakṣetre ye bodhisattvāḥ pratyājātāḥ, sarve te	tatra ca-Ananda budDa-kzetre ye boDisattvAH pratyAjAtAH, sarve te
   dvātriṃśanmahāpuruṣalakṣaṇasamanvāgatāḥ paripūrṇagātrā dhyānābhijñākovidāḥ	dvAtriMSat-mahApuruza-lakzaNa-samanvAgatAH paripUrNa-gAtrAH DyAna-aBijQA-kovidAH
   prajñāprabhedakuśalāstīkṣṇendriyāḥ susaṃvṛtendriyā ājñātāvīndriyā	prajQA-praBeda-kuSalAH-tIkzNa-indriyAH su-saMvRta-indriyAH AjQAta-avIndriyA
   adīnābalendriyāḥ pratilambhakṣāntikā anantāparyantaguṇāḥ || Sukhv_35 ||	adIna-abala-indriyAH pratilamBa-kzAntikAH ananta-aparyanta-guNAH || SuKu-_35 ||
   START Sukhv 36:	START SuKu 36:
   tasmin khalu punarānanda buddhakṣetre ye bodhisattvā pratyājātāḥ, sarve te	tasmin Kalu punar-Ananda budDa-kzetre ye boDisattvAH pratyAjAtAH, sarve te
   'virahitā buddhadarśanenāvinipātadharmāṇo yāvadbodhiparyantam | sarve te	avirahitAH budDa-darSanena-avinipAta-DarmANaH yAvat-boDi-paryantam | sarve te
   tata upādāya na jātu jātismarā bhaviṣyanti sthāpayitvā tathārūpeṣu	tatas upAdAya na jAtu jAti-smarAH Bavizyanti sTApayitvA taTArUpezu
   kalpasaṃkṣobheṣu ye pūrvasthānapraṇihitāḥ pañcasu kaṣāyeṣu vartamāneṣu	kalpa-saMkzoBezu ye pUrva-sTAna-praNihitAH paQcasu kazAyezu vartamAnezu
   yadā buddhānāṃ bhagavatāṃ loke prādurbhāvo bhavati tadyathāpi nāma	yadA budDAnAm BagavatAm loke prAdurBAvaH Bavati tat-yaTA-api nAma
   mamaitarhi || Sukhv_36 ||	mama-etarhi || SuKu-_36 ||
   START Sukhv 37:	START SuKu 37:
   tasmin khalu punarānanda buddhakṣetre ye bodhisattvāḥ pratyājātāḥ, sarve	tasmin Kalu punar-Ananda budDa-kzetre ye boDisattvAH pratyAjAtAH, sarve
   te ekapurobhaktenānyāṃllokadhātūn gatvā anekāni	te eka-puroBaktena-anyAn=-lokaDAtUn gatvA anekAni
