   (Vaidya 1)	(VEdyaH 1)
   hetulakṣaṇena, na pratyayalakṣaṇena, na duḥkhalakṣaṇena, (Vaidya 40) na	hetu-lakzaNena, na pratyaya-lakzaNena, na duHKa-lakzaNena, (VEdyaH 40) na
   sukhalakṣaṇena, na vyavasthānalakṣaṇena nāvyavasthānalakṣaṇena,	suKa-lakzaNena, na vyavasTAna-lakzaNena na-avyavasTAna-lakzaNena,
   notpādalakṣaṇena na vyayalakṣaṇena, na saṃkleśalakṣaṇena na	na-utpAda-lakzaNena na vyaya-lakzaNena, na saMkleSa-lakzaNena na
   vyavadānalakṣaṇena, na prakṛtilakṣaṇena, (na) saṃvṛtilakṣaṇena na	vyavadAna-lakzaNena, na prakRti-lakzaNena, (na) saMvRti-lakzaNena na
   paramārthalakṣaṇena, na satyalakṣaṇena na mṛṣālakṣaṇena, na	parama-arTa-lakzaNena, na satya-lakzaNena na mRzA-lakzaNena, na
   saṃkrāntilakṣaṇena nāvakrāntilakṣaṇena pratyupasthitā / tatkasya hetoḥ?	saMkrAnti-lakzaNena na-avakrAnti-lakzaNena pratyupasTitAH / tat-kasya hetoH?
   sarvalakṣaṇavigatā hi āyuṣman śāradvatīputra prajñāpāramitā / sā na	sarva-lakzaNa-vigatA hi Ayuzman SAradvatI-putra prajQApAramitA / sA na
   kasyaciddarśanamupaiti - iyaṃ vā prajñāpāramitā, iha vā prajñāpāramitā,	kasyacid-darSanam-upEti  iyam vA prajQApAramitA, iha vA prajQApAramitA,
   anena vā prajñāpāramitā, asya vā prajñāpāramiteti //	anena vA prajQApAramitA, asya vA prajQApAramitA-iti //
   nāhamāyuṣman śāradvatīputra taṃ dharmaṃ samanupaśyāmi yena dharmeṇa	na-aham-Ayuzman SAradvatI-putra tam Darmam samanupaSyAmi yena DarmeNa
   prajñāpāramitā nirdiśyeta / na hi āyuṣman śāradvatīputra prajñāpāramitā	prajQApAramitA nirdiSyeta / na hi Ayuzman SAradvatI-putra prajQApAramitA
   kasyaciddharmasya nidarśanamupaiti vā utpaśyati vā / na hi āyuṣman	kasyacid-Darmasya nidarSanam-upEti vA utpaSyati vA / na hi Ayuzman
   śāradvatīputra prajñāpāramitā rūpasya nidarśanamupaiti, na	SAradvatI-putra prajQApAramitA rUpasya nidarSanam-upEti, na
   vedanāsaṃjñāsaṃskāravijñānānāṃ nidarśanamupaiti, na	vedanA-saMjQA-saMskAra-vijQAnAnAm nidarSanam-upEti, na
   cakṣuḥśrotraghrāṇajihvākāyamanasāṃ nidarśanamupaiti / nāpi dhātvāyatanānāṃ	cakzuH-Srotra-GrANa-jihvA-kAya-manasAm nidarSanam-upEti / na-api DAtu-AyatanAnAm
   nidarśanamupaiti, na pratītyasamutpādasya nidarśanamupaiti, nāpi	nidarSanam-upEti, na pratItyasamutpAdasya nidarSanam-upEti, na-api
   vidyāvimuktyornidarśanamupaiti / yāpi sā āyuṣman śāradvatīputra prajñā	vidyA-vimuktyoH-nidarSanam-upEti / yA-api sA Ayuzman SAradvatI-putra prajQA
   lokottarā nirvedhagāminī, tasyā api prajñāpāramitā nidarśanaṃ nopaiti /	lokottarA nirveDa-gAminI, tasyAH api prajQApAramitA nidarSanam na-upEti /
   tadyathā āyuṣman śāradvatīputra dharmo nidarśanaṃ nopaiti	tat-yaTA Ayuzman SAradvatI-putra DarmaH nidarSanam na-upEti
   kasyaciddharmasya, kathaṃ tasyā eva udāhāranirdeśo bhaviṣyati? api tu	kasyacid-Darmasya, kaTam tasyAH eva udAhAra-nirdeSaH Bavizyati? api tu
   khalu āyuṣman śāradvatīputra ya evaṃ dharmāṇāṃ dharmanayaṃ prajānanti, te	Kalu Ayuzman SAradvatI-putra yaH evam DarmANAm Darmanayam prajAnanti, te
   prajñāpāramitānirdeśaṃ prajānanti //	prajQApAramitA-nirdeSam prajAnanti //
   na hi āyuṣman śāradvatīputra prajñāpāramitā kasyaciddharmasya saṃdarśanena	na hi Ayuzman SAradvatI-putra prajQApAramitA kasyacid-Darmasya saMdarSanena
   pratyupasthitā, nāpi nidarśanen / na hi āyuṣman śāradvatīputra	pratyupasTitA, na-api nidarSanet / na hi Ayuzman SAradvatI-putra
   prajñāpāramitā rūpasya saṃdarśanena pratyupasthitā, na nidarśanen / na	prajQApAramitA rUpasya saMdarSanena pratyupasTitA, na nidarSanet / na
   vedanāsaṃjñāsaṃskāravijñānānāṃ saṃdarśanena pratyupasthitā, na nidarśanena	vedanA-saMjQA-saMskAra-vijQAnAnAm saMdarSanena pratyupasTitA, na nidarSanena
   / na nāmarūpasya saṃdarśanena pratyupasthitā, na nidarśanena / na	/ na nAma-rUpasya saMdarSanena pratyupasTitA, na nidarSanena / na
   saṃkleśasya na vyavadānasya saṃdarśanena pratyupasthitā, na nidarśanena /	saMkleSasya na vyavadAnasya saMdarSanena pratyupasTitA, na nidarSanena /
   na pratītyasamutpādasya saṃdarśanen pratyupasthitā, na nidarśanena / na	na pratItyasamutpAdasya saMdarSanet pratyupasTitA, na nidarSanena / na
   viparyāsānāṃ saṃdarśanena pratyupasthitā, na nidarśanena / na	viparyAsAnAm saMdarSanena pratyupasTitA, na nidarSanena / na
   sattvadhātoḥ, nātmadhātoḥ saṃdarśanena pratyupasthitā, na nidarśanena / na	sattva-DAtoH, na-Atma-DAtoH saMdarSanena pratyupasTitA, na nidarSanena / na
   pṛthivīdhātoḥ, na aptejovāyudhātoḥ saṃdarśanena pratyupasthitā, na	pRTivI-DAtoH, na ap-tejaH-vAyu-DAtoH saMdarSanena pratyupasTitA, na
   nidarśanena / na kāmadhātoḥ, na rūpadhātoḥ, na ārūpyadhātoḥ saṃdarśanena	nidarSanena / na kAmaDAtoH, na rUpa-DAtoH, na ArUpya-DAtoH saMdarSanena
   pratyutpasthitā, na nidarśanena / na dānamātsaryaśīladauḥśīlyasaṃdarśanena	pratyutpasTitA, na nidarSanena / na dAna-mAtsarya-SIla-dOHSIlya-saMdarSanena
   pratyupasthitā na nidarśanena / na	pratyupasTitA na nidarSanena / na
   kṣāntivyāpādavīryakausīdyadhyānavikṣepaprajñādauṣprajñyasaṃdarśanena	kzAnti-vyApAda-vIrya-kOsIdya-DyAna-vikzepa-prajQA-dOzprajQya-saMdarSanena
   pratyupasthitā, na nidarśanena / na	pratyupasTitA, na nidarSanena / na
   smṛtyupasthānasamyakprahāṇarddhipādāpramāṇendriyabalabodhyaṅgavimokṣasamādhisamāpattyabhijñāsaṃdarśanena	smRti-upasTAna-samyak-prahANa-RdDi-pAda-apramANa-indriya-bala-boDi-aFga-vimokza-samADi-samApatti-aBijQA-saMdarSanena
   pratyupasthitā, na nidarśanena / na satyamārgaphalasaṃdarśanena	pratyupasTitA, na nidarSanena / na satya-mArga-Pala-saMdarSanena
   pratyupasthitā, na nidarśanena / na	pratyupasTitA, na nidarSanena / na
   śrāvakapratyekabuddhabodhisattvabhūmisaṃdarśanena pratyupasthitā, na	SrAvaka-pratyekabudDa-boDisattva-BUmi-saMdarSanena pratyupasTitA, na
   nidarśanena / na śrāvakadharma na pratyekabuddhadharma, na	nidarSanena / na SrAvaka-Darma na pratyekabudDa-Darma, na
   bodhisattvadharma, (Vaidya 41) na buddhadharmasaṃdarśanena pratyupasthitā,	boDisattva-Darma, (VEdyaH 41) na budDa-Darma-saMdarSanena pratyupasTitA,
   na nidarśanena / nāpi kasyaciddharmasya jñānena vā ajñānena vā	na nidarSanena / na-api kasyacid-Darmasya jQAnena vA ajQAnena vA
   saṃdarśanena vā nidarśanena vā pratyupasthitā / nāpyanutpādajñānasya vā	saMdarSanena vA nidarSanena vA pratyupasTitA / na-api-anutpAda-jQAnasya vA
   kṣayajñānasya vā nirodhajñānasya vā saṃdarśanena vā nidarśanena vā	kzaya-jQAnasya vA niroDa-jQAnasya vA saMdarSanena vA nidarSanena vA
   pratyupasthitā / nāpi nirvāṇasya saṃdarśanena vā nidarśanena vā	pratyupasTitA / na-api nirvANasya saMdarSanena vA nidarSanena vA
   pratyupasthitā / tadyathā āyuṣman śāradvatīputra na kasyaciddharmasya	pratyupasTitAH / tat-yaTA Ayuzman SAradvatI-putra na kasyacid-Darmasya
   saṃdarśanena vā pratyupasthitā nidarśanena vā, kathaṃ tasyā vyavahāraṃ	saMdarSanena vA pratyupasTitA nidarSanena vA, kaTam tasyAH vyavahAram
   nirdekṣyāmi? api tu khalu āyuṣman śāradvatīputra ya evaṃ	nirdekzyAmi? api tu Kalu Ayuzman SAradvatI-putra yaH evam
   nirdeśamavabudhyate - na prajñāpāramitā kasyaciddharmasya saṃdarśanena vā	nirdeSam-avabuDyate  na prajQApAramitA kasyacid-Darmasya saMdarSanena vA
   nidarśanena vā pratyupasthiteti, sa prajñāpāramitāṃ jānīte,	nidarSanena vA pratyupasTitA-iti, sa prajQApAramitAm jAnIte,
   prajñāpāramitānirdeśaṃ ca prajānīte / na hi āyuṣman śāradvatīputra	prajQApAramitA-nirdeSam ca prajAnIte / na hi Ayuzman SAradvatI-putra
   prajñāpāramitā kasyaciddharmasya yogāya vā viyogāya vā pratyupasthitā /	prajQApAramitA kasyacid-Darmasya yogAya vA viyogAya vA pratyupasTitA /
   tatkasmāddhetoḥ? na hi āyuṣman śāradvatīputra prajñāpāramitā rūpaṃ	tat-kasmAt-hetoH? na hi Ayuzman SAradvatI-putra prajQApAramitA rUpam
   saṃyojayati na visaṃyojayati / evaṃ na vedanāsaṃjñāsaṃskāravijñānāni	saMyojayati na visaMyojayati / evam na vedanA-saMjQA-saMskAra-vijQAnAni
   saṃyojayati na visaṃyojayati / na pratītyasamutpādaṃ saṃyojayati na	saMyojayati na visaMyojayati / na pratItyasamutpAdam saMyojayati na
   visaṃyojayati / na kāmadhātuṃ na rūpadhātuṃ nārūpyadhātuṃ saṃyojayati na	visaMyojayati / na kAmaDAtum na rUpa-DAtum na-ArUpya-DAtum saMyojayati na
   visaṃyojayati / na pṛthivīdhātuṃ nābdhātuṃ na tejodhātuṃ na vāyudhātuṃ	visaMyojayati / na pRTivI-DAtum na-abDAtum na tejaH-DAtum na vAyuDAtum
   saṃyojayati na visaṃyojayati / na sattvadhātuṃ nātmadhātuṃ na dharmadhātuṃ	saMyojayati na visaMyojayati / na sattva-DAtum na-Atma-DAtum na DarmaDAtum
   nākāśadhātuṃ saṃyojayati na visaṃyojayati / na dānaṃ na mātsaryaṃ na śīlaṃ	na-AkASa-DAtum saMyojayati na visaMyojayati / na dAnam na mAtsaryam na SIlam
   na dauḥśīlyaṃ na kṣāntiṃ na vyāpādaṃ na vīryaṃ na kausīdyaṃ na dhyānaṃ na	na dOHSIlyam na kzAntim na vyApAdam na vIryam na kOsIdyam na DyAnam na
   vikṣepaṃ na prajñāṃ na dauṣprajñyaṃ saṃyojayati na visaṃyojayati / na	vikzepam na prajQAm na dOzprajQyam saMyojayati na visaMyojayati / na
   smṛtyupasthānāni na samyakprahāṇāni na ṛddhipādāpramāṇāni	smRti-upasTAnAni na samyak-prahANAni na RdDi-pAda-apramANAni
   nendriyabalabodhyaṅgadhyānavimokṣasamādhisamāpattyabhijñāḥ saṃyojayati na	na-indriya-bala-boDi-aFga-DyAna-vimokza-samADi-samApatti-aBijQAH saMyojayati na
   visaṃyojayati / na mārgaṃ na mārgaphalaṃ na duḥkhaṃ na duḥkhasamudayaṃ na	visaMyojayati / na mArgam na mArga-Palam na duHKam na duHKa-samudayam na
   nirodhaṃ saṃyojayati na visaṃyojayati / na śrāvakabhūmiṃ na	niroDam saMyojayati na visaMyojayati / na SrAvaka-BUmim na
   pratyekabuddhabhūmiṃ na bodhisattvabhūmiṃ na buddhabhūmiṃ saṃyojayati na	pratyekabudDa-BUmim na boDisattva-BUmim na budDa-BUmim saMyojayati na
   visaṃyojayati / na śrāvakadharmān na pratyekabuddhadharmān na	visaMyojayati / na SrAvaka-DarmAt na pratyekabudDa-DarmAn na
   bodhisattvadharmān na buddhadharmān saṃyojayati na visaṃyojayati /	boDisattva-DarmAn na budDa-DarmAn saMyojayati na visaMyojayati /
   nātītānāgatapratyutpannatryadhvasamatāṃ saṃyojayati na visaṃyojayati /	na-atIta-anAgata-pratyutpannatri-aDva-sama-tAm saMyojayati na visaMyojayati /
   nāsaṅgatānutpādajñānaṃ na kṣayajñānaṃ na nirvāṇaṃ saṃyojayati na	na-asaFgatAnutpAda-jQAnam na kzaya-jQAnam na nirvANam saMyojayati na
   visaṃyojayati / tadyathā āyuṣman śāradvatīputra dharmo na	visaMyojayati / tat-yaTA Ayuzman SAradvatI-putra DarmaH na
   kasyaciddharmasya saṃyogāya vā visaṃyogāya vā pratyupasthitaḥ, kathaṃ	kasyacid-Darmasya saMyogAya vA visaMyogAya vA pratyupasTitaH, kaTam
   tasya nirdeśo bhaviṣyati? idamāyuṣman śāradvatīputra arthavaśaṃ	tasya nirdeSaH Bavizyati? idam-Ayuzman SAradvatI-putra arTa-vaSam
   saṃpaśyannahamevaṃ vadāmi - nāhaṃ taṃ dharmaṃ samanupaśyāmi yo me dharmaḥ	saMpaSyan=-aham-evam vadAmi  na-aham tam Darmam samanupaSyAmi yaH me DarmaH
   pratibhāyāt, yena me pratibhāyāt, yato me pratibhāyāt, yaṃ me ārabhya	pratiBAyAt, yena me pratiBA-Aya-at, yatas me pratiBA-AyAt, yam me AraBya
   pratibhāyāditi //	pratiBAyAt-iti //
   āryaprajñāpāramitāyāṃ subhūtiparivartaḥ pañcamaḥ //	Arya-prajQApAramitAyAm suBUti-parivartaH paQcamaH //
   START Svp 6	START Svp 6
   (Vaidya 42)	(VEdyaH 42)
   6 caryāparivartaḥ ṣaṣṭhaḥ /	6 caryA-parivartaH zazWaH /
   atha khalu bhagavān suvikrāntavikrāmiṇaṃ bodhisattvaṃ	aTa Kalu BagavAn su-vikrAnta-vikrAmiNam boDisattvam
   mahāsattvametadavocat - iha khalu suvikrāntavikrāmin bodhisattvo	mahAsattvam-etat-avocat  iha Kalu su-vikrAnta-vikrAmin boDisattvaH-
   mahāsattvaḥ prajñāpāramitāyāṃ caranna kvaciddharme carati /	mahAsattvaH prajQApAramitAyAm caran-na kvacid-Darme carati /
   tatkasmāddhetoḥ? sarvadharmā hi suvikrāntavikrāmin viparyāsasamutthitāḥ,	tat-kasmAt-hetoH? sarva-DarmAH hi su-vikrAnta-vikrAmin viparyAsa-samutTitAH,
   abhūtā asanto mithyā vitathāḥ / tadyathā suvikrāntavikrāmin	aBUtAH asantaH miTyA vitaTAH / tat-yaTA su-vikrAnta-vikrAmin
   kasmiṃściddharme carati, viparyāse sa carati / viparyāse caran na bhūte	kasmiMScid-Darme carati, viparyAse sa carati / viparyAse caran na BUte
   carati / na ca suvikrāntavikrāmin bodhisattvo viparyāsacaryāprabhāvitaḥ,	carati / na ca su-vikrAnta-vikrAmin boDisattvaH viparyAsa-caryA-praBAvitaH,
   abhūtacaryāprabhāvito vā / nāpi viparyāse vā abhūte vā caran bodhisattvaḥ	aBUta-caryA-praBAvitaH vA / na-api viparyAse vA aBUte vA caran boDisattvaH
   prajñāpāramitāyāṃ carati / yaśca viparyāsaḥ, so 'bhūtaḥ / na tatra	prajQApAramitAyAm carati / yaH-ca viparyAsaH, saH aBUtaH / na tatra
   kāciccaryā, tena tatra bodhisattvo na carati / viparyāsa iti	kAcid-caryA, tena tatra boDisattvaH na carati / viparyAsaH iti
   suvikrāntavikrāmin vitathaḥ / eṣa bālapṛthagjanairgṛhītaḥ / na tathā	su-vikrAnta-vikrAmin vitaTaH / eza bAla-pRTagjanEH-gRhItaH / na taTA
   yaiste te dharmāḥ / ye ca na tathā yathā gṛhītāḥ, sa ucyate 'viparyāso	yEH-te te DarmAH / ye ca na taTA yaTA gRhItAH, saH ucyate aviparyAsaH-
   'tra bhūta iti / na hi suvikrāntavikrāmin bodhisattvo mahāsattvo viparyāse	atra BUtaH iti / na hi su-vikrAnta-vikrAmin boDisattvaH mahAsattvaH viparyAse
   vā abhūte vā carati / bhūtavādīti suvikrāntavikrāmin bodhisattvo	vA aBUte vA carati / BUta-vAdI-iti su-vikrAnta-vikrAmin boDisattvaH-
   'viparyāsacārī / yatra ca bhūtamaviparyāsaḥ, tatra ca na kāciccaryā /	aviparyAsa-cArI / yatra ca BUtam-aviparyAsaH, tatra ca na kAcid-caryA /
   tenocyate - acaryā bodhisattvacaryeti / sarvacaryāsamucchinnā hi	tena-ucyate  acaryA boDisattva-caryA-iti / sarva-caryA-samucCinnA hi
   suvikrāntavikrāmin bodhisattvacaryā / sā na śakyā ādarśayitum - iyaṃ vā	su-vikrAnta-vikrAmin boDisattva-caryA / sA na SakyAH AdarSayitum  iyam vA
   bodhisattvacaryā, anena vā bodhisattvacaryā, iha vā bodhisattvacaryā, ito	boDisattva-caryA, anena vA boDisattva-caryA, iha vA boDisattva-caryA, itas-
   vā bodhisattvacaryeti / naivaṃ bodhisattvacaryā prabhāvitā /	vA boDisattva-caryA-iti / na-evam boDisattva-caryA praBAvitA /
   sarvacaryāvinivṛttaye hi bodhisattvā bodhisattvacaryāṃ caranti	sarva-caryA-vinivRttaye hi boDisattvAH boDisattva-caryAm caranti
   pṛthagjanacaryāvinivṛttaye śrāvakacaryāvinivṛtaye	pRTagjana-caryA-vinivRttaye SrAvaka-caryA-vinivRtaye
   pratyekabuddhacaryāvinivṛttaye / ye 'pi te suvikrāntavikrāmin	pratyekabudDa-caryA-vinivRttaye / ye api te su-vikrAnta-vikrAmin
   buddhadharmāḥ, teṣvapi bodhisattvā na caranti nābhiniviśante - ime vā te	budDa-DarmAH, tezu-api boDisattvAH na caranti na-aBiniviSante  ime vA te
   bodhisattvadharmāḥ, iha vā te bodhisattvadharmāḥ, anena vā te	boDisattva-DarmAH, iha vA te boDisattva-DarmAH, anena vA te
   bodhisattvadharmāḥ, asya vā te bodhisattvadharmā iti / evamapi	boDisattva-DarmAH, asya vA te boDisattva-DarmAH iti / evam-api
   suvikrāntavikrāmin bodhisattvo na carati / sarvā eṣāṃ suvikrāntavikrāmin	su-vikrAnta-vikrAmin boDisattvaH na carati / sarvAH ezAm su-vikrAnta-vikrAmin
   vikalpacaryā / na bodhisattvo vikalpe carati nāvikalpe /	vikalpa-caryA / na boDisattvaH vikalpe carati na-avikalpe /
   sarvavikalpaprahīṇā hi bodhisattvacaryā / kalpa iti suvikrāntavikrāmin	sarva-vikalpa-prahINAH hi boDisattva-caryA / kalpaH iti su-vikrAnta-vikrAmin
   vikalpanaiṣā sarvadharmāṇām / na hi śakyāḥ sarvadharmāḥ kalpayitum /	vikalpanA-ezA sarva-DarmANAm / na hi SakyAH sarva-DarmAH kalpayitum /
   akalpitā hi sarvadharmāḥ / tadyo dharmaṃ kalpayati, sa vikalpayati / na hi	akalpitAH hi sarva-DarmAH / tat-yaH Darmam kalpayati, sa vikalpayati / na hi
   suvikrāntavikrāmin dharmaḥ kalpo vā vikalpo vā / kalpa iti	su-vikrAnta-vikrAmin DarmaH kalpaH vA vikalpaH vA / kalpaH iti
   suvikrāntavikrāmin eṣa eko 'ntaḥ, vikalpa iti dvitīyo 'ntaḥ / na ca	su-vikrAnta-vikrAmin ezaH ekaH antaH, vikalpaH iti dvitIyaH antar / na ca
   suvikrāntavikrāmin bodhisattvo 'nte carati, nāpyanante / yo naiva ante na	su-vikrAnta-vikrAmin boDisattvaH ante carati, na-api-anante / yaH na-eva ante na
   anante carati, sa madhyaṃ na samanupaśyati / madhyamapi suvikrāntavikrāmin	anante carati, sa maDyam na samanupaSyati / maDyam-api su-vikrAnta-vikrAmin
   samanupaśyan madhye caran anta eva carati / na hi suvikrāntavikrāmin	samanupaSyat maDye caran antaH eva carati / na hi su-vikrAnta-vikrAmin
   madhyasya kāciccaryā (vā kiṃci)ddarśanaṃ vā(nidarśanaṃ vā) / madhyamiti	maDyasya kAcid-caryA (vA kiMci)ddarSanam vA(nidarSanam vA) / maDyam-iti
   suvikrāntavikrāmin (Vaidya 43) nāpi āryāṣṭāṅgamārgasyaitadadhivacanam / na	su-vikrAnta-vikrAmin (VEdyaH 43) na-api Arya-azwa-aFga-mArgasya-etat-aDivacanam / na
   ca suvikrāntavikrāmin āryāṣṭāṅgo mārgaḥ kasyaciddharmasyopalambhena	ca su-vikrAnta-vikrAmin Arya-azwa-aFgaH mArgaH kasyacid-Darmasya-upalamBena
   pratyupasthitaḥ, nāpi kasyaciddharmasya samanupaśyanatayā //	pratyupasTitaH, na-api kasyacid-Darmasya samanupaSyana-tayA //
   api tu yasmin samaye suvikrāntavikrāmin bodhisattvo na kaṃciddharmaṃ	api tu yasmin samaye su-vikrAnta-vikrAmin boDisattvaH na kaMcid-Darmam
   bhāvayati na vibhāvayati, tadā pratiprasrabdhamārga ityucyate / sa	BAvayati na viBAvayati, tadA pratiprasrabDa-mArgaH iti-ucyate / sa
   sarvadharmān na bhāvayanna vibhāvayan bhāvanāsamatikrānto	sarva-DarmAt na BAvayan-na viBAvayan BAvanA-samatikrAntaH-
   dharmasamatāmanuprāpnoti, yayā dharmasamatayā mārgasaṃjñāpyasya na	Darma-sama-tAm-anuprApnoti, yayA Darma-sama-tayA mArga-saMjQApi-asya na
   pravartate, kutaḥ punarmārgaṃ drakṣyati? pratiprasrabdhamārga iti	pravartate, kutas punar-mArgam drakzyati? pratiprasrabDa-mArgaH iti
   suvikrāntavikrāmin arhataḥ kṣīṇāsravasyaitadbhikṣoradhivacanam /	su-vikrAnta-vikrAmin arhataH kzINa-Asra-vasya-etat-BikzoH-aDi-vacanam /
   tatkasmāddhetoḥ? vibhāvito hi sa mārgo na bhāvito na vibhāvitaḥ /	tat-kasmAt-hetoH? viBAvitaH hi sa mArgaH na BAvitaH na viBAvitaH /
   tenocyate vibhāvita iti / vibhāvanāpi tatra nāsti, tenocyate vibhāvita iti	tena-ucyate viBAvitaH iti / viBAvanA-api tatra nAsti, tena-ucyate viBAvitaH iti
   / vigatā tasya bhāvanā, tenocyate vibhāvaneti / sacetkhalu punaḥ	/ vigatA tasya BAvanA, tena-ucyate viBAvanA-iti / saced-Kalu punar-
   suvikrāntavikrāmin bhāvanā syādvibhāvanā vā, sā punarupalabhyate, nāsyā	su-vikrAnta-vikrAmin BAvanA syAt-viBAvanA vA, sA punar-upalaByate, na-asyAH-
   vibhāvanā syāt / vibhāvaneti suvikrāntavikrāmin vigatā asyāṃ bhāvaneti	viBAvanA syAt / viBAvanA-iti su-vikrAnta-vikrAmin vigatAH asyAm BAvanA-iti
   vibhāvanā, bhāvo 'syā vigata iti, tenocyate vibhāvaneti, na	viBAvanA, BAvaH asyAH vigataH iti, tena-ucyate viBAvanA-iti, na
   punaryathocyate / tatkasmāt? avyāhārā hi vibhāvanā, vigama eṣa vibhāvanā /	punar-yaTA-ucyate / tat-kasmAt? avyAhArAH hi viBAvanA, vigamaH eza viBAvanA /
   katamo vigamaḥ? yato viparyāsasya asamutthānaṃ yadabhūtasyāsamutthānam /	katamaH vigamaH? yatas viparyAsasya asamutTAnam yat-aBUtasya-asamutTAnam /
   na hi suvikrāntavikrāmin viparyāso viparyāsaṃ samutthāpayati / asamutthita	na hi su-vikrAnta-vikrAmin viparyAsaH viparyAsam samutTApayati / asamutTita
   eṣa viparyāsaḥ / na hi tatra kiṃcitsamutthānam / yadi tatra	eza viparyAsaH / na hi tatra kiMcid-samutTAnam / yadi tatra
   kiṃcitsamutthānamabhaviṣyat, nocyeta / yasmādabhūtasamutthitaḥ,	kiMcid-samutTAnam-aBavizyat, na-ucyeta / yasmAt-aBUta-samutTitaH,
   tasmāducyate viparyāsa iti / aviparyāstā hi suvikrāntavikrāmin sarvadharmā	tasmAt-ucyate viparyAsaH iti / aviparyAstA hi su-vikrAnta-vikrAmin sarva-DarmA
   bodhisattvenānubuddhāḥ / tatkasmāddhetoḥ? jñāto hi tena viparyāso 'bhūta	boDisattvena-anubudDAH / tat-kasmAt-hetoH? jQAtaH hi tena viparyAsaH aBUta
   iti / na viparyāse viparyāsaḥ saṃvidyate / yena viparyāso 'bhūto jñātaḥ,	iti / na viparyAse viparyAsaH saMvidyate / yena viparyAsaH aBUtaH jQAtaH,
   na viparyāse viparyāsaḥ saṃvidyate, tena aviparyastāḥ sarvadharmāḥ	na viparyAse viparyAsaH saMvidyate, tena aviparyastAH sarva-DarmAH
   samanubuddhāḥ / yaśca aviparyāsasyānubodhaḥ, na tatra bhūyo viparyāsaḥ /	samanubudDAH / yaH-ca aviparyAsasya-anuboDaH, na tatra BUyas viparyAsaH /
   yatra (na) kaścidviparyāsaḥ, tatra na kāciccaryā / sarvā hi	yatra (na) kaScid-viparyAsaH, tatra na kAcid-caryA / sarvAH hi
   suvikrāntavikrāmin caryā sā caryāsamutthānā / caryāvikalpādviparyāsaḥ /	su-vikrAnta-vikrAmin caryA sA caryA-samutTAnAH / caryA-vikalpAt-viparyAsaH /
   bodhisattvastu caryāyāṃ na vikalpayati / tena sārdhamaviparyāsaḥ sthita	boDisattvaH-tu caryAyAm na vikalpayati / tena sArDam-aviparyAsaH sTita
   ityucyate / yaśca aviparyastaḥ, sa na kvacidbhūyaścarati / tenocyate	iti-ucyate / yaH-ca aviparyastaH, sa na kvacid-BUyas-carati / tena-ucyate
   acaryā bodhisattvacareti / acaryeti suvikrāntavikrāmin yanna kvaciddharme	acaryA boDisattva-carA-iti / acaryA-iti su-vikrAnta-vikrAmin yat-na kvacid-Darme
   carati na vicarati na caryālakṣaṇaṃ saṃdarśayati, iyamucyate	carati na vicarati na caryA-lakzaNam saMdarSayati, iyam-ucyate
   bodhisattvacaryeti / ya evaṃ carati, sa carati prajñāpāramitāyām //	boDisattva-caryA-iti / yaH evam carati, sa carati prajQApAramitAyAm //
